product,ema_window,horizon,n,alpha,beta,corr,t_beta,r2,mean_reversion_score
VEV_5000,60,2,29897,0.0005516721124644986,-0.5097642387589185,-0.4896335248400085,-97.09338371930497,0.23974098864725046,0.5097642387589185
VEV_5000,65,2,29897,0.0005779846705155234,-0.5042963068927478,-0.4877644547902443,-96.60675226088162,0.23791416335682347,0.5042963068927478
VEV_5000,15,3,29896,0.00022249917804719946,-0.643590391356012,-0.5209459358300326,-105.52017832437987,0.271384668057829,0.643590391356012
VEV_5000,20,3,29896,0.0002818164315711744,-0.6249884209158668,-0.5185150976825937,-104.84615962340641,0.2688579065247899,0.6249884209158668
VEV_5000,25,3,29896,0.00033537761273140444,-0.6088702440091504,-0.515677967908286,-104.0638789653796,0.265923766586019,0.6088702440091504
VEV_5000,30,3,29896,0.00038285359558191853,-0.5949671321372145,-0.5128072224199217,-103.27707584199756,0.26297124736603483,0.5949671321372145
VEV_5000,35,3,29896,0.0004251917780593682,-0.5829930909353792,-0.5100961246579518,-102.53834539758526,0.26019805639106053,0.5829930909353792
VEV_5000,40,3,29896,0.00046359437145948406,-0.5726723882605768,-0.5076257731504622,-101.86881319736246,0.2576839255666046,0.5726723882605768
VEV_5000,45,3,29896,0.0004990653588101887,-0.5637513663214585,-0.5054157479688236,-101.27270622989498,0.2554450782948853,0.5637513663214585
VEV_5000,50,3,29896,0.0005322973795948571,-0.5560068304627387,-0.5034556137512612,-100.74624293120797,0.2534675550176593,0.5560068304627387
VEV_5000,55,3,29896,0.0005637048958590989,-0.5492486370870513,-0.5017223826229121,-100.28245900264288,0.2517253492248114,0.5492486370870513
VEV_5000,60,3,29896,0.0005934997663934712,-0.5433180467168665,-0.5001894599475084,-99.87361987678176,0.2501894958425802,0.5433180467168665
VEV_5000,65,3,29896,0.0006217647495341627,-0.5380840014543966,-0.4988308730767651,-99.51232419413235,0.24883223993452797,0.5380840014543966
VEV_5000,15,4,29895,0.00025541522934316517,-0.6640088960375143,-0.5192122334810302,-105.03734577306584,0.26958134339636075,0.6640088960375143
VEV_5000,20,4,29895,0.0003180113890206617,-0.6479750479055452,-0.5193204956454675,-105.0673342086531,0.2696937771974547,0.6479750479055452
VEV_5000,25,4,29895,0.00037434683734949325,-0.6335124595815288,-0.5183188822803917,-104.79015287928246,0.26865446372839463,0.6335124595815288
VEV_5000,30,4,29895,0.0004241600593387324,-0.620736972018332,-0.5168415000732048,-104.38238510441755,0.26712513619792044,0.620736972018332
VEV_5000,35,4,29895,0.00046854432526837375,-0.6095766366073129,-0.5152359804286237,-103.94069307210256,0.2654681155282458,0.6095766366073129
VEV_5000,40,4,29895,0.0005088219008734463,-0.5998738013171905,-0.5136735447924967,-103.51228426968183,0.2638605106196893,0.5998738013171905
VEV_5000,45,4,29895,0.0005460724626769309,-0.5914419226905918,-0.5122284803177446,-103.11730333118787,0.26237801604862654,0.5914419226905918
VEV_5000,50,4,29895,0.0005810274089163626,-0.5840975623689524,-0.5109253035831056,-102.76212313334872,0.26104466584148944,0.5840975623689524
VEV_5000,55,4,29895,0.0006141151332331424,-0.5776752121091118,-0.5097645343444527,-102.44656359787818,0.2598598804754165,0.5776752121091118
VEV_5000,60,4,29895,0.0006455469005914856,-0.5720321026813184,-0.5087361410752703,-102.16762266234187,0.25881246123615753,0.5720321026813184
VEV_5000,65,4,29895,0.0006753976135137634,-0.5670479826168998,-0.5078262934524592,-101.92132805614112,0.25788754432166316,0.5670479826168998
VEV_5000,15,5,29894,0.0002883268497678338,-0.6649762570059297,-0.5091746994519655,-102.28479379853157,0.2592588745619986,0.6649762570059297
VEV_5000,20,5,29894,0.00035358777188364174,-0.6527892939515995,-0.5123190923411708,-103.14031021851063,0.2624708523772812,0.6527892939515995
VEV_5000,25,5,29894,0.0004119772652488553,-0.6408413407464542,-0.5134319796585769,-103.44444369224344,0.26361239773612544,0.6408413407464542
VEV_5000,30,5,29894,0.0004634170136629281,-0.6298325593412494,-0.5135294304343639,-103.4711090462406,0.26371247592224323,0.6298325593412494
VEV_5000,35,5,29894,0.0005091724511007405,-0.6199893640676616,-0.5131595204503606,-103.36991979371896,0.26333269342884447,0.6199893640676616
VEV_5000,40,5,29894,0.0005506822162642935,-0.6113146416103409,-0.5126041781793111,-103.21815211387816,0.2627630434868865,0.6113146416103409
VEV_5000,45,5,29894,0.0005890922945788027,-0.6037136842851751,-0.5120028912770911,-103.05402647042207,0.26214696067610077,0.6037136842851751
VEV_5000,50,5,29894,0.0006251659496126508,-0.5970588173279512,-0.5114211002916852,-102.8954178191973,0.26155154182355733,0.5970588173279512
VEV_5000,55,5,29894,0.0006593426478956226,-0.5912203029288884,-0.5108865452188781,-102.74985560473652,0.26100506208568075,0.5912203029288884
VEV_5000,60,5,29894,0.0006918334742393958,-0.5860794619462807,-0.510408228726141,-102.61974419993597,0.26051655995135725,0.5860794619462807
VEV_5000,65,5,29894,0.0007227079079523953,-0.5815329618891549,-0.509986194914425,-102.50504975247392,0.2600859190032937,0.5815329618891549
VEV_5100,15,1,29898,1.887237468554578e-05,-0.9188473942633072,-0.6769513323031288,-159.02660342047943,0.45826310630698075,0.9188473942633072
VEV_5100,20,1,29898,2.8635923054379147e-05,-0.930329564322037,-0.6812629693378655,-160.91155825879923,0.46411923339104466,0.930329564322037
VEV_5100,25,1,29898,3.6917522279592064e-05,-0.9364818726122901,-0.6835797746682842,-161.93725728009758,0.4672813083355415,0.9364818726122901
VEV_5100,30,1,29898,4.392043487272256e-05,-0.9399737827539295,-0.6849050622999474,-162.52811113548358,0.46909494436409416,0.9399737827539295
VEV_5100,35,1,29898,5.003960377868752e-05,-0.9419756250157132,-0.6856757432976456,-162.87309947887942,0.4701512249467793,0.9419756250157132
VEV_5100,40,1,29898,5.5619334563149554e-05,-0.9430778903541862,-0.6861114534349562,-163.06859818570211,0.47074892653462774,0.9430778903541862
VEV_5100,45,1,29898,6.090478739848695e-05,-0.9436089167378752,-0.6863340834318636,-163.16861791765416,0.4710544740802569,0.9436089167378752
VEV_5100,50,1,29898,6.605123043343142e-05,-0.9437646580572665,-0.6864163173695988,-163.20558462142756,0.4711673607512403,0.9437646580572665
VEV_5100,55,1,29898,7.114686448190159e-05,-0.9436683981577019,-0.6864038806720996,-163.1999931807701,0.47115028740171827,0.9436683981577019
VEV_5100,60,1,29898,7.623466704399766e-05,-0.9434008541326442,-0.6863267263018513,-163.1653112364066,0.47104437523621656,0.9434008541326442
VEV_5100,65,1,29898,8.132933412671277e-05,-0.9430164993878878,-0.6862050894212602,-163.1106549445387,0.4708774247476408,0.9430164993878878
VEV_5100,15,2,29897,2.012989826541436e-05,-0.9253979560184582,-0.6788129207166563,-159.83400966536155,0.46078698133187623,0.9253979560184582
VEV_5100,20,2,29897,3.0601380696579526e-05,-0.9370292468793725,-0.6831854956336826,-161.7593519045723,0.46674242144423983,0.9370292468793725
VEV_5100,25,2,29897,3.91942481968552e-05,-0.9432924232827902,-0.6855572144674875,-162.81725088590593,0.4699886943084206,0.9432924232827902
VEV_5100,30,2,29897,4.6326886652867565e-05,-0.9468707233696362,-0.6869305843310157,-163.43429894622878,0.4718736276893506,0.9468707233696362
VEV_5100,35,2,29897,5.249636813195651e-05,-0.948942317343093,-0.6877434515275943,-163.80107569705135,0.47299105511908857,0.948942317343093
VEV_5100,40,2,29897,5.8095264603704214e-05,-0.9501024828430744,-0.6882165117722396,-164.0150645903878,0.47364196707594963,0.9501024828430744
VEV_5100,45,2,29897,6.339097572581631e-05,-0.9506826577582783,-0.6884725539211545,-164.13105098294506,0.4739944575027183,0.9506826577582783
VEV_5100,50,2,29897,6.85483347131662e-05,-0.9508808948666023,-0.6885849727758644,-164.1820132603149,0.4741492647327379,0.9508808948666023
VEV_5100,55,2,29897,7.365900603681156e-05,-0.9508219469525747,-0.688600044790753,-164.18884749239155,0.474170021685827,0.9508219469525747
VEV_5100,60,2,29897,7.876660534861463e-05,-0.950587586271618,-0.6885481489130619,-164.16531760446216,0.47409855337160534,0.950587586271618
VEV_5100,65,2,29897,8.38852683922818e-05,-0.9502330610677042,-0.688449851541897,-164.1207621570926,0.47396319808806153,0.9502330610677042
VEV_5100,15,3,29896,3.5085261266707007e-05,-0.9275773942021776,-0.6791601437920759,-159.98305712919472,0.46125850091567266,0.9275773942021776
VEV_5100,20,3,29896,4.599664196282555e-05,-0.9392404585368217,-0.6835374682207901,-161.91302931141203,0.46722347046168744,0.9392404585368217
VEV_5100,25,3,29896,5.468464038298863e-05,-0.9455474607985432,-0.6859314338605995,-162.98233318709012,0.47050193195805723,0.9455474607985432
VEV_5100,30,3,29896,6.17748663032377e-05,-0.9491699481595013,-0.6873315503522955,-163.61233812504435,0.472424660109691,0.9491699481595013
VEV_5100,35,3,29896,6.785483565236717e-05,-0.9512831870635616,-0.6881716411288951,-163.99200743969195,0.4735802076540354,0.9512831870635616
VEV_5100,40,3,29896,7.335605442244812e-05,-0.9524818795931332,-0.6886710414775,-164.21829891480368,0.47426780336970376,0.9524818795931332
VEV_5100,45,3,29896,7.856153197562384e-05,-0.9530975734232795,-0.6889521079946447,-164.34585295656987,0.4746550071102634,0.9530975734232795
VEV_5100,50,3,29896,8.364112778119861e-05,-0.9533286169146499,-0.6890881510607956,-164.40764289770664,0.47484247993238626,0.9533286169146499
VEV_5100,55,3,29896,8.868689838145341e-05,-0.9533000797994663,-0.6891254924346906,-164.42460891267638,0.47489394432335585,0.9533000797994663
VEV_5100,60,3,29896,9.374101878831037e-05,-0.953094020955954,-0.6890945996575872,-164.41057263289264,0.47485136727724986,0.953094020955954
VEV_5100,65,3,29896,9.881564724930237e-05,-0.9527659333309827,-0.6890161366385753,-164.3749302600932,0.47474323654834694,0.9527659333309827
VEV_5100,15,4,29895,3.027363801943318e-05,-0.9188963942832971,-0.6751102608543063,-158.2230539045462,0.45577386431076916,0.9188963942832971
VEV_5100,20,4,29895,4.131672360562159e-05,-0.9307469623267245,-0.679678063705721,-160.20705563510668,0.4619622702827578,0.9307469623267245
VEV_5100,25,4,29895,4.9883954857001305e-05,-0.9372009543148269,-0.6822070404310452,-161.3203253429804,0.4654064460136853,0.9372009543148269
VEV_5100,30,4,29895,5.677809692967841e-05,-0.940943425916316,-0.6837100080653047,-161.9870574552115,0.46745937512865887,0.940943425916316
VEV_5100,35,4,29895,6.26546951617449e-05,-0.9431578266983771,-0.6846324358690687,-162.39816996461687,0.46872157224401345,0.9431578266983771
VEV_5100,40,4,29895,6.796938170619897e-05,-0.944443930165931,-0.6852001426233654,-162.6519179309103,0.4694992354510791,0.944443930165931
VEV_5100,45,4,29895,7.301133615178394e-05,-0.945136587070254,-0.6855394079056149,-162.80382597506105,0.4699642797915813,0.945136587070254
VEV_5100,50,4,29895,7.794953279358125e-05,-0.9454363938499685,-0.6857260680467273,-162.8874894608385,0.47022024039882404,0.9454363938499685
VEV_5100,55,4,29895,8.287277045024314e-05,-0.9454700063292648,-0.6858081497367651,-162.9242987320461,0.47033281824536655,0.9454700063292648
VEV_5100,60,4,29895,8.781956389951203e-05,-0.9453206371102165,-0.6858173151599795,-162.92840966513506,0.4703453897732426,0.9453206371102165
VEV_5100,65,4,29895,9.279876889128947e-05,-0.9450446414603432,-0.6857750918834615,-162.9094726322236,0.47028747664776893,0.9450446414603432
VEV_5100,15,5,29894,3.571184767955162e-05,-0.9228292567826226,-0.6758982897132174,-158.56025807917754,0.4568384980372525,0.9228292567826226
VEV_5100,20,5,29894,4.693926285242857e-05,-0.9349214146915457,-0.6806103092415628,-160.61350192033333,0.46323039304589664,0.9349214146915457
VEV_5100,25,5,29894,5.541915781879043e-05,-0.9415369639800357,-0.683239087521254,-161.7750319702604,0.4668156507168757,0.9415369639800357
VEV_5100,30,5,29894,6.21478432114428e-05,-0.9453972537866159,-0.6848172695231658,-162.47800616418917,0.4689746926371646,0.9453972537866159
VEV_5100,35,5,29894,6.785350728529504e-05,-0.9477027178686036,-0.6857996340096447,-162.91775425238623,0.47032113800776065,0.9477027178686036
VEV_5100,40,5,29894,7.301762094045042e-05,-0.9490621820733794,-0.6864169942694162,-163.19497035025626,0.47116829002185956,0.9490621820733794
VEV_5100,45,5,29894,7.793611481761255e-05,-0.9498158037866937,-0.6867985835510392,-163.36665057994932,0.4716922943677132,0.9498158037866937
VEV_5100,50,5,29894,8.27770525941949e-05,-0.9501675133272711,-0.6870221113699713,-163.46733633243414,0.47199938151125254,0.9501675133272711
VEV_5100,55,5,29894,8.762560480116769e-05,-0.950246170948701,-0.6871368545126396,-163.51905530158905,0.47215705682952236,0.950246170948701
VEV_5100,60,5,29894,9.251607923021316e-05,-0.9501365054860665,-0.6871753428262327,-163.53640859584826,0.47220995178835057,0.9501365054860665
VEV_5100,65,5,29894,9.745341830011312e-05,-0.9498959490588407,-0.6871597258286989,-163.529367017961,0.472188488800972,0.9498959490588407
VEV_5200,15,1,29898,-2.4999358165760314e-05,-0.9034401624394849,-0.6705287114618202,-156.2745157355583,0.44960875289464985,0.9034401624394849
VEV_5200,20,1,29898,-3.50955246802444e-05,-0.9116612165539024,-0.6737265126114639,-157.63659313788844,0.4539074137956065,0.9116612165539024
VEV_5200,25,1,29898,-4.6491552634081684e-05,-0.9150092094809892,-0.6750776503470658,-158.21694989231335,0.4557298339981155,0.9150092094809892
VEV_5200,30,1,29898,-5.839508521973425e-05,-0.9160337166066691,-0.6755463840509313,-158.41896784257366,0.45636291700428755,0.9160337166066691
VEV_5200,35,1,29898,-7.029981372167487e-05,-0.915831149408208,-0.6755461686113094,-158.4188749099208,0.45636262592541965,0.915831149408208
VEV_5200,40,1,29898,-8.196081259106022e-05,-0.9149427482012796,-0.6752811736987935,-158.30462241386996,0.4560046635520202,0.9149427482012796
VEV_5200,45,1,29898,-9.330200168100903e-05,-0.9136618283352101,-0.6748623066406573,-158.12425773410598,0.4554391329243498,0.9136618283352101
VEV_5200,50,1,29898,-0.0001043401813093717,-0.9121580582483526,-0.6743539719332261,-157.90574506901967,0.4547532794621194,0.9121580582483526
VEV_5200,55,1,29898,-0.00011513634775486527,-0.9105341284741949,-0.6737953577528129,-157.66609407110388,0.4540001841292415,0.9105341284741949
VEV_5200,60,1,29898,-0.00012576762509264287,-0.9088540871237079,-0.6732110756172742,-157.41596098724423,0.4532131523337679,0.9088540871237079
VEV_5200,65,1,29898,-0.00013631220218876723,-0.9071585882688472,-0.6726168887500095,-157.1621406682815,0.4524134790317431,0.9071585882688472
VEV_5200,15,2,29897,-2.9091098887222426e-05,-0.9090044581862584,-0.6712922124950658,-156.59565099142375,0.45063323455652093,0.9090044581862584
VEV_5200,20,2,29897,-3.9399595680679445e-05,-0.917548965337085,-0.6746942627108964,-158.04933335740358,0.45521234813499967,0.917548965337085
VEV_5200,25,2,29897,-5.10781619893523e-05,-0.9211371629350473,-0.6762077932499245,-158.70197336200124,0.45725697965193324,0.9211371629350473
VEV_5200,30,2,29897,-6.324304819555511e-05,-0.9223487393554248,-0.6768095322810749,-158.96247170488067,0.45807114298652674,0.9223487393554248
VEV_5200,35,2,29897,-7.536568703505368e-05,-0.9222970819056644,-0.6769210881098445,-159.0108297689239,0.45822215952781464,0.9222970819056644
VEV_5200,40,2,29897,-8.720358686454806e-05,-0.9215337826809299,-0.6767520211908061,-158.93754925803435,0.45799329818584,0.9215337826809299
VEV_5200,45,2,29897,-9.869001683771111e-05,-0.9203588501209666,-0.6764169113803744,-158.7924360278144,0.45753983800136655,0.9203588501209666
VEV_5200,50,2,29897,-0.00010985153221468303,-0.9189464749235026,-0.6759827398493767,-158.60469619967392,0.4569526645742693,0.9189464749235026
VEV_5200,55,2,29897,-0.00012075728454796846,-0.9174025095025576,-0.6754905507026231,-158.39223678534208,0.4562874840885329,0.9174025095025576
VEV_5200,60,2,29897,-0.0001314906250422452,-0.9157932758075039,-0.674966324529788,-158.16637639505598,0.45557953924925076,0.9157932758075039
VEV_5200,65,2,29897,-0.00014213426501019064,-0.9141611035312922,-0.6744268571952221,-157.93440872762545,0.4548515857062235,0.9141611035312922
VEV_5200,15,3,29896,-2.2732570631189973e-05,-0.9092509348849335,-0.6700947362422728,-156.08567450345276,0.4490269555396008,0.9092509348849335
VEV_5200,20,3,29896,-3.34262379625625e-05,-0.9180929078777014,-0.6737080148107277,-157.62339524382975,0.45388248922021157,0.9180929078777014
VEV_5200,25,3,29896,-4.54768013906508e-05,-0.9219102779860835,-0.6753862738060087,-158.34462602268184,0.4561466188455644,0.9219102779860835
VEV_5200,30,3,29896,-5.794531754491647e-05,-0.9233060376331106,-0.6761218650319936,-158.66216834112117,0.457140776374343,0.9233060376331106
VEV_5200,35,3,29896,-7.030113634398756e-05,-0.9234071752361791,-0.6763455806301776,-158.75891568017644,0.4574433444379731,0.9234071752361791
VEV_5200,40,3,29896,-8.23153741002227e-05,-0.9227737565984931,-0.6762727371012422,-158.72740511436766,0.4573448149464058,0.9227737565984931
VEV_5200,45,3,29896,-9.393679128487226e-05,-0.9217113602717518,-0.6760217153740135,-158.61888413967128,0.4570053596572231,0.9217113602717518
VEV_5200,50,3,29896,-0.0001052050463721119,-0.920397995233956,-0.6756621113849818,-158.46359834798008,0.45651928876121406,0.920397995233956
VEV_5200,55,3,29896,-0.00011619924998059016,-0.9189422205855083,-0.6752368281539671,-158.28021922913175,0.4559447740954311,0.9189422205855083
VEV_5200,60,3,29896,-0.0001270099344255516,-0.9174123321490701,-0.674773205567216,-158.08063898094372,0.4553188789514554,0.9174123321490701
VEV_5200,65,3,29896,-0.00013772482441844826,-0.9158521356974344,-0.6742890588528616,-157.87259023334403,0.4546657348886768,0.9158521356974344
VEV_5200,15,4,29895,-2.250727147615295e-05,-0.9160898234355569,-0.6716727517719496,-156.752106664733,0.45114428547290175,0.9160898234355569
VEV_5200,20,4,29895,-3.383309996360049e-05,-0.9250910435382415,-0.6753623788854577,-158.3316773038476,0.45611434281382324,0.9250910435382415
VEV_5200,25,4,29895,-4.642137599126669e-05,-0.9290393825000847,-0.6771190713020095,-159.0913808908798,0.4584902367208954,0.9290393825000847
VEV_5200,30,4,29895,-5.931542663507315e-05,-0.9305433027238272,-0.6779275089532085,-159.44268340474204,0.4595857073955022,0.9305433027238272
VEV_5200,35,4,29895,-7.200016472767772e-05,-0.9307352485548821,-0.6782174209024426,-159.56892360014646,0.45997887001556126,0.9307352485548821
VEV_5200,40,4,29895,-8.42699581407663e-05,-0.9301794105598974,-0.6782046041905274,-159.56333973709866,0.45996148514523005,0.9301794105598974
VEV_5200,45,4,29895,-9.609488971055182e-05,-0.9291843594673569,-0.6780082238243833,-159.47781630791258,0.45969515157349494,0.9291843594673569
VEV_5200,50,4,29895,-0.00010753150571780322,-0.9279302723250723,-0.6776986292062128,-159.3431165234183,0.45927543202797916,0.9279302723250723
VEV_5200,55,4,29895,-0.00011867145637664195,-0.9265272936137463,-0.6773193658640005,-159.17831849796048,0.45876152337441145,0.9265272936137463
VEV_5200,60,4,29895,-0.00012961427416925355,-0.9250448938818059,-0.6768983011066984,-158.99563150749384,0.4581913100411342,0.9250448938818059
VEV_5200,65,4,29895,-0.00014045400681147693,-0.9235277629660278,-0.6764536793194853,-158.80303653671245,0.45758958026486873,0.9235277629660278
VEV_5200,15,5,29894,-1.925587097291438e-05,-0.9145844485747536,-0.6700782854310963,-156.0734987665215,0.44900490860627906,0.9145844485747536
VEV_5200,20,5,29894,-3.102045148063734e-05,-0.9237344176482315,-0.6738778830058928,-157.69091664212647,0.4541114012045029,0.9237344176482315
VEV_5200,25,5,29894,-4.395814724596308e-05,-0.9278227233540487,-0.6757363690505188,-158.49034554189595,0.45661964045757975,0.9278227233540487
VEV_5200,30,5,29894,-5.7095078899096744e-05,-0.9294514684638139,-0.6766350929351604,-158.878922468844,0.45783504899137284,0.9294514684638139
VEV_5200,35,5,29894,-6.993461044375937e-05,-0.9297541391876736,-0.6770049955675953,-159.03923544235795,0.4583357640234803,0.9297541391876736
VEV_5200,40,5,29894,-8.22955668197922e-05,-0.9292970809678737,-0.677063592772192,-159.0646514222146,0.4584151086575883,0.9292970809678737
VEV_5200,45,5,29894,-9.416908514234014e-05,-0.9283908765732519,-0.6769315520569229,-159.0073879031291,0.4582363261701946,0.9283908765732519
VEV_5200,50,5,29894,-0.00010562753401778031,-0.9272173505927656,-0.6766804188537157,-158.8985544349854,0.45789638926003917,0.9272173505927656
VEV_5200,55,5,29894,-0.00011677372720124674,-0.9258879484450303,-0.6763546687264695,-158.75753665138072,0.4574556379080923,0.9258879484450303
VEV_5200,60,5,29894,-0.00012771478622547016,-0.9244731617581043,-0.675982892251486,-158.5968037552659,0.45695287061668455,0.9244731617581043
VEV_5200,65,5,29894,-0.00013854977166649092,-0.9230184872618505,-0.6755839020883938,-158.42455342760786,0.45641360876098014,0.9230184872618505
VEV_5300,15,1,29898,4.882753674641799e-05,-0.8769778283703543,-0.6593511438334493,-151.6354307618097,0.43474393087447905,0.8769778283703543
VEV_5300,20,1,29898,6.592461615925006e-05,-0.8832104829337304,-0.6620735809194774,-152.7483770190164,0.43834142655153885,0.8832104829337304
VEV_5300,25,1,29898,8.2159664955742e-05,-0.8848083164789932,-0.6629317009520167,-153.10140233374472,0.43947844012713355,0.8848083164789932
VEV_5300,30,1,29898,9.738120411681372e-05,-0.884275338091554,-0.6629235346551654,-153.09803770670703,0.43946761279969926,0.884275338091554
VEV_5300,35,1,29898,0.00011173722085588893,-0.8826818053180463,-0.6624756100510599,-152.91363574321784,0.43887393391252283,0.8826818053180463
VEV_5300,40,1,29898,0.00012543161798800554,-0.8805484700073843,-0.6617962836217965,-152.63452761921147,0.4379743210156214,0.8805484700073843
VEV_5300,45,1,29898,0.00013862917516025753,-0.878150636418808,-0.6609965242771151,-152.3067955658254,0.43691640510642793,0.878150636418808
VEV_5300,50,1,29898,0.0001514371896770676,-0.8756418335393639,-0.6601389044150211,-151.9563769979987,0.43578337312226445,0.8756418335393639
VEV_5300,55,1,29898,0.00016391486703745434,-0.873110450719953,-0.6592600165131611,-151.59836114859363,0.4346237693729347,0.873110450719953
VEV_5300,60,1,29898,0.0001760885111947783,-0.8706080669801002,-0.6583816927036876,-151.24167305685773,0.4334664532873729,0.8706080669801002
VEV_5300,65,1,29898,0.00018796481378858428,-0.8681646093173763,-0.6575170189872884,-150.89159359270414,0.4323286302579292,0.8681646093173763
VEV_5300,15,2,29897,5.8667066602978354e-05,-0.9028672547072765,-0.6675016107231162,-154.99714295874944,0.4455584003179547,0.9028672547072765
VEV_5300,20,2,29897,7.633145072330701e-05,-0.9095270583710489,-0.6704371791285687,-156.23315009747765,0.44948601115787323,0.9095270583710489
VEV_5300,25,2,29897,9.306720573319165e-05,-0.9113789624899447,-0.6714582791491394,-156.66618854098604,0.45085622063792374,0.9113789624899447
VEV_5300,30,2,29897,0.00010872470456960044,-0.9110084210973903,-0.6715814368409248,-156.71852807321906,0.45102162630932197,0.9110084210973903
VEV_5300,35,2,29897,0.00012347753724077163,-0.9095235715589761,-0.6712432447790846,-156.5748599340908,0.450567493661555,0.9095235715589761
VEV_5300,40,2,29897,0.00013754936816302204,-0.9074651452234024,-0.6706580349580822,-156.32667577992078,0.44978219985383683,0.9074651452234024
VEV_5300,45,2,29897,0.00015111583850862888,-0.9051199283123914,-0.6699405718093877,-156.02312742142337,0.4488203697562889,0.9051199283123914
VEV_5300,50,2,29897,0.00016428876984586038,-0.902648470174309,-0.6691559721193097,-155.69208228920996,0.4477697150229387,0.902648470174309
VEV_5300,55,2,29897,0.0001771282786176342,-0.9001436580808292,-0.6683426114388998,-155.34989733033686,0.44668184626497043,0.9001436580808292
VEV_5300,60,2,29897,0.00018965983463377296,-0.8976600607246105,-0.6675236192071846,-155.00636066699988,0.4455877821994596,0.8976600607246105
VEV_5300,65,2,29897,0.0002018886484015474,-0.8952296526026798,-0.6667130561238979,-154.66735889311036,0.4445062992060673,0.8952296526026798
VEV_5300,15,3,29896,7.127673765526683e-05,-0.9045183651622488,-0.6666215580943423,-154.62656761623467,0.4443843017161271,0.9045183651622488
VEV_5300,20,3,29896,8.899088026843382e-05,-0.9114356150973215,-0.669733516567731,-155.93306490083705,0.44854298321417985,0.9114356150973215
VEV_5300,25,3,29896,0.00010570870279060097,-0.913497438919138,-0.6709049774590539,-156.4287214836023,0.45011348877933177,0.913497438919138
VEV_5300,30,3,29896,0.00012130441039803156,-0.9133031195343824,-0.6711583315840913,-156.53619757054574,0.4504535060547409,0.9133031195343824
VEV_5300,35,3,29896,0.00013598068484441144,-0.9119697906945916,-0.6709347546685249,-156.44134818992958,0.45015344502211363,0.9119697906945916
VEV_5300,40,3,29896,0.00014997818509323888,-0.9100440554776015,-0.6704518171308786,-156.23673335081097,0.449505639094096,0.9100440554776015
VEV_5300,45,3,29896,0.00016347974531221826,-0.907816674449711,-0.6698265877527291,-155.97236678790793,0.44866765766046424,0.907816674449711
