product,file_idx,day,timestamp,S,V,K,T,fair_iv,theo_price,theo_diff,theo_diff_mean,theo_diff_dev,raw_scale
VEV_5000,0,0,3000,5246.0,253.5,5000,0.02190958904109589,0.24186404999433947,253.63606150728265,-0.13606150728264765,0.01813087280543529,-0.15419238008808295,0.12515002759977284
VEV_5000,0,0,3200,5246.0,253.0,5000,0.02190904109589041,0.24186411979535502,253.6356982215475,-0.6356982215475,-0.00750948383585629,-0.6281887377116437,0.14487703583945405
VEV_5000,0,0,3300,5245.0,252.5,5000,0.02190876712328767,0.24184204727936684,252.72020079985032,-0.2202007998503177,-0.015850319757992032,-0.20435048009232568,0.1472093277709392
VEV_5000,0,0,3400,5245.0,252.5,5000,0.02190849315068493,0.24184208188753414,252.72001788742637,-0.22001788742636563,-0.02385689103910472,-0.19616099638726092,0.14912900105001065
VEV_5000,0,0,3500,5245.0,252.5,5000,0.02190821917808219,0.24184211649659548,252.7198349758837,-0.21983497588371392,-0.03154230613105018,-0.18829266975266373,0.15066483119521273
VEV_5000,0,0,3600,5244.0,251.5,5000,0.021907945205479454,0.2418201380827582,251.80515565549285,-0.30515565549285384,-0.04227224140014052,-0.2628834140927133,0.1550655599362912
VEV_5000,0,0,3700,5244.0,252.0,5000,0.02190767123287671,0.24182017240017922,251.80497146945163,0.19502853054837033,-0.032966328774708724,0.22799485932307906,0.15792553246126328
VEV_5000,0,0,3800,5244.0,252.0,5000,0.02190739726027397,0.24182020671848692,251.8047872842826,0.19521271571738907,-0.024018130951489202,0.21923084666887827,0.16032966243018937
VEV_5000,0,0,3900,5243.0,250.5,5000,0.021907123287671235,0.24179832247032518,250.89093240188595,-0.3909324018859479,-0.03840692589009543,-0.3525254759958525,0.16786675315825458
VEV_5000,0,0,4000,5242.0,249.5,5000,0.021906849315068495,0.24177653303181876,249.97791089078964,-0.4779108907896443,-0.05564237549399931,-0.422268515295645,0.17784329284991696
VEV_5000,0,0,4100,5242.0,249.5,5000,0.02190657534246575,0.2417765667694374,249.97772414244537,-0.47772414244536776,-0.07219460164895493,-0.40552954079641285,0.18677216531840699
VEV_5000,0,0,4200,5241.0,249.0,5000,0.021906301369863015,0.24175487191050687,249.06554112440608,-0.06554112440608151,-0.07193368097276381,0.006392556566682306,0.17969845517128052
VEV_5000,0,0,4300,5241.0,249.0,5000,0.021906027397260275,0.24175490535996522,249.06535308833554,-0.06535308833554154,-0.07167561851640215,0.006322530180860611,0.17289939928930328
VEV_5000,0,0,4400,5239.0,247.5,5000,0.021905753424657535,0.24171176703796954,247.2437201996254,0.25627980037461384,-0.05881462169714663,0.31509442207176047,0.17847567469253692
VEV_5000,0,0,4500,5239.0,247.5,5000,0.021905479452054795,0.24171179991289307,247.2435295735104,0.2564704264896136,-0.04645050216041094,0.3029209286500245,0.18335588073008546
VEV_5000,0,0,4600,5239.0,247.5,5000,0.021905205479452055,0.24171183278866673,247.24333894821848,0.25666105178152065,-0.034563774554844995,0.29122482633636565,0.1875860354597435
VEV_5000,0,0,4700,5238.0,246.5,5000,0.021904931506849315,0.24169042232215307,246.33371139695828,0.16628860304172122,-0.026687210727528672,0.19297581376924988,0.18779739931501827
VEV_5000,0,0,4800,5238.0,246.5,5000,0.021904657534246575,0.24169045491326147,246.33351947109077,0.16648052890923282,-0.019112005251577243,0.18559253416081006,0.18771093401485325
VEV_5000,0,0,4900,5237.0,245.5,5000,0.021904383561643835,0.24166913927074946,245.4247562993387,0.07524370066130359,-0.0154117814902878,0.09065548215159139,0.1839048378633528
VEV_5000,0,0,5000,5238.0,246.5,5000,0.021904109589041095,0.24169052009800712,246.33313562179865,0.16686437820135325,-0.008263696796497955,0.1751280749978512,0.18356065108431352
VEV_5000,0,0,5100,5238.5,246.5,5000,0.02190383561643836,0.2417012629789649,246.78755664065102,-0.2875566406510188,-0.019216361261381126,-0.26834027938963767,0.18688534239040466
VEV_5000,0,0,5200,5239.0,246.5,5000,0.021903561643835615,0.24171203006116315,247.242195213782,-0.7421952137819972,-0.047568473124934695,-0.6946267406570624,0.20679676977341085
VEV_5000,0,0,5300,5237.5,245.5,5000,0.021903287671232875,0.24167993122957365,245.87816267492963,-0.3781626749296265,-0.06053295162707947,-0.317629723302547,0.21114316010788678
VEV_5000,0,0,5400,5238.0,246.0,5000,0.02190301369863014,0.24169065047761484,246.33236793298238,-0.332367932982379,-0.07119314697434612,-0.2611747860080329,0.21310518465299055
VEV_5000,0,0,5500,5238.5,246.5,5000,0.0219027397260274,0.24170139393415974,246.7867915617453,-0.2867915617453036,-0.07964798676928563,-0.20714357497601799,0.21287139603820732
VEV_5000,0,0,5600,5238.0,246.0,5000,0.021902465753424655,0.2416907156724774,246.33198409346096,-0.33198409346096014,-0.08954352036503757,-0.24244057309592257,0.21403097160909812
VEV_5000,0,0,5700,5238.0,246.5,5000,0.02190219178082192,0.24169074827117348,246.33179217492125,0.16820782507875265,-0.07943562446528109,0.24764344954403372,0.21534910799870344
VEV_5000,0,0,5800,5238.0,246.5,5000,0.02190191780821918,0.2416907808707128,246.33160025719644,0.16839974280355818,-0.06971659045473837,0.23811633325829656,0.21624194036182473
VEV_5000,0,0,5900,5239.0,247.5,5000,0.02190164383561644,0.2417122602511006,247.24086089445154,0.2591391055484564,-0.05682028865069151,0.3159593941991479,0.22015242874760213
VEV_5000,0,0,6000,5239.0,247.5,5000,0.0219013698630137,0.24171229313877943,247.24067028070203,0.2593297192979662,-0.04442224912329317,0.3037519684212594,0.2234308420681377
VEV_5000,0,0,6100,5239.0,246.5,5000,0.02190109589041096,0.24171232602730888,247.24047966777744,-0.7404796677774357,-0.07171861848227916,-0.6687610492951566,0.24089477176331492
VEV_5000,0,0,6200,5237.0,245.5,5000,0.02190082191780822,0.24166955933484494,245.42224436364722,0.07775563635277649,-0.06585688299855148,0.14361251935132796,0.23707978147264877
VEV_5000,0,0,6300,5236.0,244.5,5000,0.02190054794520548,0.24164833517931156,244.51433639252718,-0.014336392527184216,-0.06383647160751747,0.049500079080333256,0.22972371471216582
VEV_5000,0,0,6400,5235.0,243.5,5000,0.02190027397260274,0.2416272062670011,243.60730716995204,-0.10730716995203693,-0.06554120487593,-0.04176596507610693,0.22235282256957528
VEV_5000,0,0,6600,5235.0,243.5,5000,0.02189972602739726,0.24162726977410298,243.60691548269642,-0.10691548269642226,-0.06716372557477283,-0.039751757121649425,0.2151919964735782
VEV_5000,0,0,6700,5234.5,243.5,5000,0.02189945205479452,0.2416167565784649,243.15363289631296,0.3463671036870437,-0.050946830309603564,0.3973139339966473,0.22233403323918877
VEV_5000,0,0,6800,5235.0,243.5,5000,0.02189917808219178,0.2416273332844923,243.6065237985731,-0.10652379857310734,-0.05312631926111352,-0.053397479311993824,0.21570907034008308
VEV_5000,0,0,6900,5235.0,243.5,5000,0.021898904109589043,0.24162736504091983,243.6063279576856,-0.10632795768560754,-0.05521265802285838,-0.051115299662749164,0.20925441266646214
VEV_5000,0,0,7000,5235.5,244.5,5000,0.021898630136986303,0.24163796614000702,244.05944282737346,0.4405571726265407,-0.035770703879744695,0.4763278765062854,0.2197278818366513
VEV_5000,0,0,7100,5235.0,243.5,5000,0.02189835616438356,0.24162742855624075,243.60593627826074,-0.10593627826074226,-0.03852229503194068,-0.06741398322880157,0.21375478777359835
VEV_5000,0,0,7300,5238.0,246.5,5000,0.021897808219178083,0.24169126996501272,246.3287215890623,0.17127841093770257,-0.030294816366464472,0.20157322730416705,0.21327707951989516
VEV_5000,0,0,7400,5238.0,246.5,5000,0.021897534246575343,0.2416913025780482,246.32852968437146,0.17147031562853954,-0.022382458249013335,0.19385277387755287,0.21251534204372488
VEV_5000,0,0,7500,5237.0,245.5,5000,0.021897260273972603,0.24166997954024916,245.41973256386245,0.08026743613754661,-0.018356972194638436,0.09862440833218505,0.20804903091778215
VEV_5000,0,0,7600,5236.0,244.5,5000,0.021896986301369863,0.24164875170180375,244.51180756367103,-0.01180756367102731,-0.0181001326446929,0.006292568973665591,0.2001370128023266
VEV_5000,0,0,7700,5236.5,244.5,5000,0.021896712328767123,0.24165940199900596,244.96536984238173,-0.4653698423817332,-0.035640121261831734,-0.42972972111990143,0.20914064842262364
VEV_5000,0,0,7800,5235.0,243.5,5000,0.021896438356164383,0.2416276508857592,243.60456542495285,-0.10456542495285248,-0.038343074347754115,-0.06622235060509837,0.2035360092925246
VEV_5000,0,0,7900,5234.0,242.5,5000,0.021896164383561643,0.24160661334273792,242.69840309885785,-0.19840309885785246,-0.044619938054032485,-0.15378316080381998,0.20158491719492835
VEV_5000,0,0,8000,5233.0,241.5,5000,0.021895890410958904,0.24158567117804242,241.79313269377326,-0.29313269377325923,-0.054365536317531576,-0.23876715745572766,0.20304304426397932
VEV_5000,0,0,8100,5232.0,240.5,5000,0.021895616438356164,0.24156482445102107,240.88876086408254,-0.38876086408254196,-0.0674790785828261,-0.32128178549971587,0.2076798576457729
VEV_5000,0,0,8200,5231.5,240.5,5000,0.021895342465753424,0.2415544522882667,240.43681376953555,0.06318623046445282,-0.06235494881626615,0.12554117928071898,0.20445873300400608
VEV_5000,0,0,8300,5231.0,239.5,5000,0.021895068493150684,0.24154410386883057,239.98509316072068,-0.4850931607206803,-0.0789329179105569,-0.4061602428101234,0.21236859613365774
VEV_5000,0,0,8400,5230.0,239.5,5000,0.021894794520547944,0.24152344791911165,239.08253721516667,0.417462784833333,-0.05946641976373769,0.47692920459707067,0.22274352195575237
VEV_5000,0,0,8500,5230.5,239.5,5000,0.021894520547945207,0.24153380971125862,239.53339808039618,-0.033398080396182195,-0.058444131945402183,0.02504605154921999,0.2149906799790256
VEV_5000,0,0,8600,5229.5,238.5,5000,0.021894246575342464,0.24151320114916816,238.63129863320046,-0.13129863320045843,-0.06130117121030635,-0.06999746199015208,0.20930467143044232
VEV_5000,0,0,8700,5230.0,238.5,5000,0.021893972602739727,0.241523539038352,239.0819298293045,-0.5819298293044994,-0.08171798133164726,-0.5002118479728521,0.2207127960007329
VEV_5000,0,0,8800,5231.0,239.5,5000,0.021893698630136987,0.24154425711957064,239.98408752419982,-0.48408752419982193,-0.09749717909118352,-0.38659034510863843,0.22721779792653313
VEV_5000,0,0,9000,5232.0,240.5,5000,0.021893150684931507,0.24156510280675797,240.88696269566026,-0.38696269566025876,-0.1088487679762453,-0.27811392768401344,0.22921372458368922
VEV_5000,0,0,9100,5231.0,239.5,5000,0.021892876712328768,0.2415443490795431,239.9834841511647,-0.4834841511647028,-0.12354035163069463,-0.3599437995340081,0.23434039418958408
VEV_5000,0,0,9300,5231.5,240.5,5000,0.021892328767123288,0.2415547909862629,240.4346087103704,0.06539128962958785,-0.11613126765970316,0.181522557289291,0.23226910646800397
VEV_5000,0,0,9400,5232.0,240.5,5000,0.021892054794520548,0.24156522654124857,240.88616352922054,-0.3861635292205392,-0.1267207681130693,-0.2594427611074699,0.23333473998327714
VEV_5000,0,0,9500,5234.0,242.5,5000,0.021891780821917808,0.24160711717902003,242.6952487722101,-0.19524877221010684,-0.12940814082275703,-0.0658406313873498,0.22676634356775058
VEV_5000,0,0,9600,5234.0,242.5,5000,0.021891506849315068,0.24160714867571895,242.69505163336635,-0.19505163336634723,-0.1319823954323096,-0.06306923793403763,0.2203468492291736
VEV_5000,0,0,9700,5233.0,241.5,5000,0.02189123287671233,0.24158620175324086,241.78975875002652,-0.28975875002652174,-0.13816970345561205,-0.15158904657090969,0.21765046481120248
VEV_5000,0,0,9900,5234.0,242.5,5000,0.021890684931506848,0.24160724317070953,242.69446022147258,-0.1944602214725819,-0.14037717475039518,-0.05408304672218672,0.21123605625869207
VEV_5000,0,0,10000,5232.0,241.0,5000,0.02189041095890411,0.24156541216702457,240.88496480209506,0.11503519790494465,-0.1303610032737152,0.24539620117865985,0.21257566978496534
VEV_5000,0,0,10100,5231.0,240.5,5000,0.021890136986301368,0.24154465566440872,239.98147295580475,0.5185270441952525,-0.10491441317689293,0.6234414573721454,0.22868805361191358
VEV_5000,0,0,10200,5232.5,241.5,5000,0.021889863013698628,0.24157590394256548,241.3365527840224,0.16344721597761236,-0.09439042771985351,0.25783764369746587,0.22983117479173917
VEV_5000,0,0,10300,5233.0,241.5,5000,0.02188958904109589,0.24158638907085567,241.78856799894402,-0.28856799894401775,-0.10200523443452662,-0.1865627645094911,0.22813437438851378
VEV_5000,0,0,10500,5234.0,242.5,5000,0.021889041095890408,0.2416074321827161,242.69327741856705,-0.1932774185670496,-0.10558453577305695,-0.08769288279399266,0.22262686491421885
VEV_5000,0,0,10600,5234.0,242.5,5000,0.02188876712328767,0.2416074636875727,242.69308028745763,-0.19308028745763295,-0.10901574172147169,-0.08406454573616126,0.21719304847586365
VEV_5000,0,0,10700,5234.0,242.5,5000,0.02188849315068493,0.24160749519324523,242.69288315712038,-0.1928831571203773,-0.11230465997240917,-0.08057849714796812,0.21183561509045598
VEV_5000,0,0,10800,5235.0,243.5,5000,0.021888219178082192,0.24162860418302667,243.59869077431722,-0.09869077431721962,-0.11177078210357821,0.013080007786358594,0.20404127754911883
VEV_5000,0,0,10900,5235.5,244.0,5000,0.021887945205479452,0.2416392108285389,244.05183133722585,-0.051831337225848984,-0.10942021563778491,0.057588878411935926,0.19829804621040578
VEV_5000,0,0,11000,5236.0,244.5,5000,0.021887671232876712,0.24164984173116377,244.50519433824047,-0.005194338240471552,-0.10533292632808634,0.10013858808761479,0.19444865569578654
VEV_5000,0,0,11200,5235.0,243.5,5000,0.021887123287671235,0.24162873134528656,243.59790754088954,-0.0979075408895369,-0.10504173474226088,0.007134193852723972,0.18710299052547036
VEV_5000,0,0,11300,5235.0,243.5,5000,0.021886849315068492,0.2416287631379097,243.5977117344937,-0.09771173449371418,-0.1047542837521218,0.007042549258407624,0.18004179675029144
VEV_5000,0,0,11400,5235.0,243.5,5000,0.021886575342465752,0.2416287949313562,243.59751592888188,-0.09751592888187588,-0.10447042669838667,0.0069544978165107935,0.17325405953720202
VEV_5000,0,0,11500,5236.0,244.5,5000,0.021886301369863016,0.24165000211053755,244.50422188258563,-0.004221882585625281,-0.10053911124298427,0.09631722865735899,0.17023692891446307
VEV_5000,0,0,11600,5236.5,244.5,5000,0.021886027397260276,0.24166065797876313,244.95780977710365,-0.45780977710364823,-0.1145497255904613,-0.34326005151318695,0.17702214940853067
VEV_5000,0,0,11700,5236.5,244.5,5000,0.021885753424657532,0.2416606902000492,244.95761594528085,-0.4576159452808497,-0.12800330283322162,-0.3296126424476281,0.1830060903120247
VEV_5000,0,0,11800,5236.0,244.5,5000,0.021885479452054796,0.24165009834812884,244.50363841873605,-0.0036384187360454234,-0.12312624855490098,0.11948782981885556,0.180515178135822
VEV_5000,0,0,11900,5234.5,243.5,5000,0.021885205479452056,0.24161840162296083,243.14341589841933,0.35658410158066545,-0.10431407796134935,0.4608981795420148,0.1915105899556727
VEV_5000,0,0,12000,5237.0,245.5,5000,0.021884931506849316,0.24167143518957426,245.41103892268984,0.08896107731015945,-0.0967346601075647,0.18569573741772416,0.19128255652281198
VEV_5000,0,0,12100,5238.5,246.5,5000,0.021884657534246576,0.24170355665254417,246.77416965418251,-0.27416965418251493,-0.10369289516932745,-0.17047675901318748,0.19046664289498358
VEV_5000,0,0,12200,5239.0,247.0,5000,0.021884383561643836,0.24171433383740484,247.22885384007895,-0.22885384007895482,-0.1086011675187246,-0.12025267256023021,0.18771315386224816
VEV_5000,0,0,12300,5238.0,246.5,5000,0.021884109589041096,0.2416929016510524,246.31912735335845,0.18087264664154645,-0.09724925323792967,0.2781218998794761,0.1912585948825316
VEV_5000,0,0,12400,5239.0,246.5,5000,0.021883835616438356,0.24171439972091935,247.2284727174374,-0.7284727174373984,-0.1220031145790853,-0.6064696028583131,0.20754137950903284
VEV_5000,0,0,12500,5237.5,245.5,5000,0.021883561643835616,0.24168227002275447,245.86429943926578,-0.36429943926577835,-0.13150493123346543,-0.2327945080323129,0.20853169827465168
VEV_5000,0,0,12600,5238.0,246.5,5000,0.021883287671232876,0.24169299961938095,246.31855176408317,0.18144823591683235,-0.11923225801188513,0.3006804939287175,0.21214537653559545
VEV_5000,0,0,12700,5239.0,247.5,5000,0.021883013698630136,0.24171449855258637,247.2279010396751,0.2720989603249109,-0.10388593572416764,0.37598489604907853,0.21857045573220263
VEV_5000,0,0,12800,5238.0,246.5,5000,0.021882739726027396,0.24169306493582723,246.31816804198115,0.18183195801884722,-0.09268131244012785,0.27451327045897506,0.22076429160384076
VEV_5000,0,0,12900,5238.0,246.5,5000,0.021882465753424656,0.24169309759531865,246.3179761821557,0.18202381784431054,-0.08190856223289497,0.26393238007720554,0.22245715781848252
VEV_5000,0,0,13000,5238.0,246.5,5000,0.02188219178082192,0.2416931302556556,246.31778432314604,0.18221567685395712,-0.07155074893537136,0.2537664257893285,0.22368497224871178
VEV_5000,0,0,13100,5239.5,247.5,5000,0.02188191780821918,0.24172539995158213,247.68223542379656,-0.18223542379655555,-0.07589132442012368,-0.10634409937643187,0.21908336939097534
VEV_5000,0,0,13200,5240.0,247.5,5000,0.021881643835616436,0.24173622672424858,248.13735731464203,-0.6373573146420313,-0.097909598546473,-0.5394477160955583,0.23164667710488054
VEV_5000,0,0,13300,5237.5,246.0,5000,0.0218813698630137,0.2416825301578169,245.86275933915658,0.13724066084341757,-0.08868801974686946,0.22592868059028703,0.23142244194744552
VEV_5000,0,0,13400,5241.0,248.5,5000,0.02188109589041096,0.24175795288446542,249.04824534327963,-0.5482453432796319,-0.10670987557168368,-0.44153546770794827,0.2396621684478574
VEV_5000,0,0,13500,5243.0,250.5,5000,0.02188082191780822,0.24180159315565117,250.87313178748536,-0.373131787485363,-0.11715779368594562,-0.25597399379941743,0.24030184787340877
VEV_5000,0,0,13600,5241.0,249.0,5000,0.02188054794520548,0.24175801994363164,249.04786942756255,-0.04786942756254575,-0.114440602857577,0.06657117529503125,0.23348888032131554
VEV_5000,0,0,13700,5240.5,248.5,5000,0.02188027397260274,0.24174721124283807,248.5919398073329,-0.09193980733289209,-0.11355821871935406,0.021618411386461978,0.22518023448073304
VEV_5000,0,0,13800,5241.0,249.0,5000,0.02188,0.24175808700626894,249.04749351523424,-0.04749351523423684,-0.1109674460336632,0.06347393079942636,0.21883881080695633
VEV_5000,0,0,13900,5240.0,248.5,5000,0.02187972602739726,0.24173645940859093,248.13603255008275,0.36396744991725427,-0.09234254815323506,0.45630999807048933,0.2281514063859184
VEV_5000,0,0,14000,5240.0,248.5,5000,0.02187945205479452,0.24173649265265307,248.1358433013511,0.3641566986489124,-0.07444061690609202,0.4385973155550045,0.23640418713764727
VEV_5000,0,0,14100,5241.0,249.0,5000,0.02187917808219178,0.24175818760673382,249.04692965309368,-0.046929653093684465,-0.07336175558011526,0.026432102486430797,0.22816998773956035
VEV_5000,0,0,14200,5241.0,249.5,5000,0.02187890410958904,0.24175822114195794,249.04674170074122,0.4532582992587777,-0.05270998872368809,0.5059682879824657,0.2390640387294782
VEV_5000,0,0,14300,5241.0,249.0,5000,0.0218786301369863,0.24175825467805007,249.0465537492364,-0.0465537492364092,-0.05246856756732421,0.005914818330915006,0.22992093204718161
VEV_5000,0,0,14400,5241.0,249.5,5000,0.02187835616438356,0.24175828821501016,249.04636579857743,0.4536342014225738,-0.03262140015595566,0.4862556015785295,0.23997327202880311
VEV_5000,0,0,14500,5242.5,250.5,5000,0.02187808219178082,0.2417909953409525,250.41468766380967,0.08531233619032719,-0.027996547750219078,0.11330888394054627,0.23500604112338128
VEV_5000,0,0,14600,5243.0,250.5,5000,0.021877808219178084,0.24180196844050056,250.87109264308765,-0.3710926430876498,-0.041451296586981067,-0.32964134650066873,0.2387172295695494
VEV_5000,0,0,14700,5243.0,250.5,5000,0.02187753424657534,0.24180200256260193,250.87090727152463,-0.3709072715246293,-0.05437113874139864,-0.3165361327832307,0.24176895126420359
VEV_5000,0,0,14800,5242.0,250.5,5000,0.0218772602739726,0.24178018173985333,249.9577470092754,0.5422529907245917,-0.03097411405645785,0.5732271047810495,0.2547673102256485
VEV_5000,0,0,14900,5241.0,249.5,5000,0.021876986301369864,0.24175845591283202,249.04542605799634,0.4545739420036625,-0.011933013818806069,0.4665069558224686,0.26307082573924934
VEV_5000,0,0,15000,5241.0,249.5,5000,0.021876712328767124,0.2417584894550009,249.04523811242234,0.4547618875776607,0.006368747020271057,0.4483931405573896,0.2703383674968235
VEV_5000,0,0,15100,5243.0,250.5,5000,0.021876438356164384,0.24180213905983733,250.8701657939364,-0.37016579393639404,-0.008397313409402083,-0.36176848052699195,0.27392386212545755
VEV_5000,0,0,15200,5244.0,251.5,5000,0.021876164383561644,0.2418241248263608,251.7837959041126,-0.28379590411259414,-0.019197258142860597,-0.26459864596973354,0.2735581673742527
VEV_5000,0,0,15300,5243.0,251.0,5000,0.021875890410958904,0.24180220731375346,250.86979506034368,0.1302049396563234,-0.013338348425245538,0.14354328808156894,0.2684595446568926
VEV_5000,0,0,15400,5242.5,250.5,5000,0.021875616438356164,0.2417913011488706,250.41301356045824,0.08698643954176077,-0.009404043014774703,0.09639048255653548,0.2617117383000159
VEV_5000,0,0,15500,5243.5,251.5,5000,0.021875342465753424,0.24181323989305076,251.32622996375358,0.17377003624642384,-0.002220745788845349,0.1759907820352692,0.2583501321719866
VEV_5000,0,0,15600,5243.0,251.0,5000,0.021875068493150684,0.24180230970125144,250.86923896645567,0.13076103354433144,0.0029942259497106037,0.12776680759462083,0.2532292174826781
VEV_5000,0,0,15700,5243.5,251.5,5000,0.021874794520547945,0.24181330844686305,251.32586052000534,0.17413947999466473,0.009705804539708806,0.1644336754549559,0.24974703936394393
VEV_5000,0,0,15800,5243.5,251.5,5000,0.021874520547945208,0.24181334272509972,251.3256757994377,0.17432420056229603,0.016161427913143598,0.15816277264915243,0.24615549949277565
VEV_5000,0,0,15900,5243.0,250.5,5000,0.021874246575342465,0.24180241209669878,250.86868288037203,-0.36868288037203456,0.0010694942549013182,-0.3697523746269359,0.25100243577254666
VEV_5000,0,0,16000,5242.5,250.5,5000,0.021873972602739725,0.241791505060391,250.4118975303536,0.088102469646401,0.004482552113391502,0.0836199175330095,0.24443841544942757
VEV_5000,0,0,16100,5241.5,249.5,5000,0.021873698630136988,0.24176972809749653,249.49914002627884,0.0008599737211625325,0.004340490215657033,-0.0034805164944945004,0.23498908607864588
VEV_5000,0,0,16200,5241.0,249.0,5000,0.021873424657534245,0.24175889202875941,249.0429828316419,-0.042982831641893426,0.002484673672223682,-0.045467505314117106,0.22755686722513496
VEV_5000,0,0,16300,5242.0,249.5,5000,0.021873150684931505,0.24178068931161542,249.9549472600038,-0.4549472600037916,-0.01545383353075731,-0.4394934264730343,0.23586810484269966
