product,ema_window,horizon,n,alpha,beta,corr,t_beta,r2,mean_reversion_score
VEV_5000,60,2,29998,-0.0003548334048990376,-0.9936267521773553,-0.6926959395092096,-166.3415288413713,0.47982766461254756,0.9936267521773553
VEV_5000,65,2,29998,-0.00039145712466124634,-0.9906575825449908,-0.6925501300745153,-166.274235830042,0.47962568266622785,0.9906575825449908
VEV_5000,15,3,29997,-9.553739349619777e-05,-1.0641085169356344,-0.6814602260750889,-161.264885657257,0.4643880397223106,1.0641085169356344
VEV_5000,20,3,29997,-0.00011177512523473525,-1.0436514045102383,-0.6862904898134264,-163.41893512084104,0.47099463640835204,1.0436514045102383
VEV_5000,25,3,29997,-0.00013227984000789187,-1.031012124060424,-0.6890124744727819,-164.65070894223172,0.4747381899791062,1.031012124060424
VEV_5000,30,3,29997,-0.0001565303679584125,-1.0221552966525926,-0.6906572047746816,-165.40140609537826,0.47700737450717623,1.0221552966525926
VEV_5000,35,3,29997,-0.00018385681983443383,-1.0154159633018123,-0.6916774858382102,-165.8695508525939,0.4784177444154665,1.0154159633018123
VEV_5000,40,3,29997,-0.00021367467393912097,-1.009981198207978,-0.6923032619735559,-166.15762241758253,0.4792838065392261,1.009981198207978
VEV_5000,45,3,29997,-0.0002455228336293875,-1.005407036666034,-0.6926638204631252,-166.32392960029287,0.4797831681785707,1.005407036666034
VEV_5000,50,3,29997,-0.0002790455861212096,-1.0014307998544787,-0.6928375779380921,-166.404160578993,0.48002390940312145,1.0014307998544787
VEV_5000,55,3,29997,-0.00031396441217408617,-0.997887424752065,-0.6928749724234967,-166.42143443891038,0.48007572741086213,0.997887424752065
VEV_5000,60,3,29997,-0.00035005339975604106,-0.9946682000780581,-0.6928100016322138,-166.39142374396383,0.4799856983616272,0.9946682000780581
VEV_5000,65,3,29997,-0.00038712130547421096,-0.9916987782075907,-0.6926664753443843,-166.325155049283,0.4797868460660131,0.9916987782075907
VEV_5000,15,4,29996,-0.00010127625123973415,-1.071775179057331,-0.68392463389524,-162.35616721376996,0.467752904848736,1.071775179057331
VEV_5000,20,4,29996,-0.0001182837305405972,-1.0509676183710468,-0.6886404713629235,-164.47884920279841,0.4742256987989486,1.0509676183710468
VEV_5000,25,4,29996,-0.00013968203810076424,-1.0381215953563778,-0.6912942716970116,-165.69073277886756,0.47788777008109984,1.0381215953563778
VEV_5000,30,4,29996,-0.00016486034328423032,-1.0291266992681183,-0.6928936857735785,-166.42730545883546,0.4801016597848945,1.0291266992681183
VEV_5000,35,4,29996,-0.00019310010072051215,-1.0222873059413018,-0.6938815039297733,-166.88457853206933,0.4814715414958428,1.0222873059413018
VEV_5000,40,4,29996,-0.00022379587049183724,-1.0167756483832304,-0.6944826973841493,-167.16376680119586,0.48230621696596365,1.0167756483832304
VEV_5000,45,4,29996,-0.00025647990751780667,-1.0121397411590118,-0.6948238350459895,-167.3224882918079,0.4827801617480152,1.0121397411590118
VEV_5000,50,4,29996,-0.0002907963778083783,-1.0081122124622626,-0.6949817383384396,-167.39603002181062,0.48299961662392,1.0081122124622626
VEV_5000,55,4,29996,-0.0003264692209687855,-1.0045250808923465,-0.6950058546855797,-167.4072660686814,0.4830331380472328,1.0045250808923465
VEV_5000,60,4,29996,-0.0003632756799077868,-1.0012677297942112,-0.6949295370692574,-167.37171267160835,0.48292706149129105,1.0012677297942112
VEV_5000,65,4,29996,-0.00040102754073182356,-0.998264516747149,-0.6947761585722091,-167.3002926943754,0.48271391052035495,0.998264516747149
VEV_5000,15,5,29995,-8.955210184314935e-05,-1.0515508724017626,-0.676624423965947,-159.14248023790907,0.45782061110725036,1.0515508724017626
VEV_5000,20,5,29995,-0.00010685070342869539,-1.0315661989126748,-0.6815732558197068,-161.30945750863913,0.4645421030486744,1.0315661989126748
VEV_5000,25,5,29995,-0.00012856692729194504,-1.0192130193047908,-0.68437021522516,-162.55236322059264,0.4683625914873314,1.0192130193047908
VEV_5000,30,5,29995,-0.0001540068512060013,-1.0105519406202523,-0.6860675878582059,-163.3131996468229,0.47068873510957654,1.0105519406202523
VEV_5000,35,5,29995,-0.00018241953716334336,-1.003957323562903,-0.6871272904540139,-163.7907548876104,0.47214391328667593,1.003957323562903
VEV_5000,40,5,29995,-0.00021319374115244535,-0.9986354452571408,-0.6877839013634852,-164.08764939937845,0.4730466949747778,0.9986354452571408
VEV_5000,45,5,29995,-0.0002458669716701187,-0.9941529267279989,-0.6881693784542169,-164.2623033036256,0.4735770934420632,0.9941529267279989
VEV_5000,50,5,29995,-0.0002800922917556058,-0.9902534478468937,-0.6883638155889434,-164.3505000644611,0.47384474261216836,0.9902534478468937
VEV_5000,55,5,29995,-0.0003156030087199822,-0.986776011871909,-0.6884187679251349,-164.37543866515458,0.4739204000315612,0.986776011871909
VEV_5000,60,5,29995,-0.0003521850111175901,-0.9836146331292631,-0.68836900875667,-164.35285661011508,0.4738518922166399,0.9836146331292631
VEV_5000,65,5,29995,-0.00038965768774181246,-0.9806968588720214,-0.6882389030783508,-164.29383197351962,0.4736727877104927,0.9806968588720214
VEV_5100,15,1,29999,-0.0004115224458728186,-1.0516723679449176,-0.6775165018522606,-159.54075408256708,0.45902861028212405,1.0516723679449176
VEV_5100,20,1,29999,-0.0005258659742169488,-1.0295565494783026,-0.6817327031531092,-161.3907154601738,0.46475947854844546,1.0295565494783026
VEV_5100,25,1,29999,-0.0006418144073220299,-1.0153184916677018,-0.6838674555483352,-162.3387857079934,0.46767469675815443,1.0153184916677018
VEV_5100,30,1,29999,-0.0007591984589314925,-1.004887123202897,-0.684935178016148,-162.8159047945097,0.46913619808401297,1.004887123202897
VEV_5100,35,1,29999,-0.0008776289365640488,-0.9965872552076687,-0.6853837492996063,-163.01694041742883,0.46975088380398466,0.9965872552076687
VEV_5100,40,1,29999,-0.0009967443125733638,-0.9896054744901726,-0.6854424111381272,-163.04325667035337,0.46983129898684806,0.9896054744901726
VEV_5100,45,1,29999,-0.001116259786665775,-0.9835007517950924,-0.6852412274587001,-162.95302870922754,0.46955553980910514,0.9835007517950924
VEV_5100,50,1,29999,-0.0012359586734287421,-0.9780142136171566,-0.6848598150435303,-162.78216371857948,0.46903296626145785,0.9780142136171566
VEV_5100,55,1,29999,-0.001355672113368494,-0.9729844188136259,-0.6843498094689889,-162.5540852285799,0.46833466172024096,0.9729844188136259
VEV_5100,60,1,29999,-0.0014752613088717544,-0.9683056872255863,-0.6837462360195706,-162.28474209065325,0.46750891527093086,0.9683056872255863
VEV_5100,65,1,29999,-0.0015946054199111439,-0.9639059991508666,-0.6830737096262822,-161.98536552386904,0.4665896927826114,0.9639059991508666
VEV_5100,15,2,29998,-0.00046629723271529686,-1.058711236439302,-0.6792770768517942,-160.30698674229146,0.4614173471363172,1.058711236439302
VEV_5100,20,2,29998,-0.0005809557688868682,-1.0364617892814438,-0.6835137749213004,-162.17847060635592,0.4671910805071646,1.0364617892814438
VEV_5100,25,2,29998,-0.0006976255606164168,-1.022144025443883,-0.6856647002053203,-163.14031265595182,0.4701360811076506,1.022144025443883
VEV_5100,30,2,29998,-0.0008159193251850894,-1.0116553297992499,-0.6867439087902638,-163.62593867991922,0.47161719626053,1.0116553297992499
VEV_5100,35,2,29998,-0.0009353429565518634,-1.0033094574653871,-0.6872004267158374,-163.83197952286426,0.472244426478428,1.0033094574653871
VEV_5100,40,2,29998,-0.001055484080363837,-0.9962883168627238,-0.6872645529976282,-163.86095115019282,0.472332565807029,0.9962883168627238
VEV_5100,45,2,29998,-0.0011760330801872379,-0.9901486205997923,-0.6870671391269351,-163.77178470494704,0.4720612536680694,0.9901486205997923
VEV_5100,50,2,29998,-0.0012967610617342553,-0.9846302855726888,-0.6866883594163776,-163.60089254015418,0.47154090295795537,0.9846302855726888
VEV_5100,55,2,29998,-0.0014174930503441376,-0.9795711602541155,-0.6861802373651544,-163.3720414996735,0.47084331815049885,0.9795711602541155
VEV_5100,60,2,29998,-0.0015380870571159405,-0.9748651104646632,-0.6855780660273113,-163.10141697407204,0.4700172846177476,0.9748651104646632
VEV_5100,65,2,29998,-0.0016584204493752554,-0.9704398034934424,-0.6849066441790312,-162.8004149522256,0.46909711124058007,0.9704398034934424
VEV_5100,15,3,29997,-0.0005187769299814873,-1.061096018435206,-0.6796256455884523,-160.45714889702194,0.46189101814152145,1.061096018435206
VEV_5100,20,3,29997,-0.0006334363263428385,-1.0387375184468175,-0.6838254260520579,-162.31463343014013,0.46761721331527906,1.0387375184468175
VEV_5100,25,3,29997,-0.0007504650471568294,-1.0243612327859404,-0.6859595212886223,-163.2700533732868,0.4705404648465147,1.0243612327859404
VEV_5100,30,3,29997,-0.0008692644880430475,-1.0138340452598802,-0.6870290860252722,-163.75187543045996,0.4720089650447207,1.0138340452598802
VEV_5100,35,3,29997,-0.0009892465472506366,-1.0054596008370928,-0.6874791652938284,-163.95523069693058,0.47262760271309956,1.0054596008370928
VEV_5100,40,3,29997,-0.001109956879279439,-0.9984156699235098,-0.6875385912616508,-163.98210734313886,0.4727093144740556,0.9984156699235098
VEV_5100,45,3,29997,-0.0012310674575425628,-0.9922570007096079,-0.6873376040194501,-163.89123178111444,0.4724329818991986,0.9922570007096079
VEV_5100,50,3,29997,-0.0013523416857297637,-0.9867224605642343,-0.6869560927589422,-163.7189292143966,0.4719086733786326,0.9867224605642343
VEV_5100,55,3,29997,-0.0014736016724937,-0.9816492760356181,-0.6864459289871158,-163.48892354247357,0.47120801342298524,0.9816492760356181
VEV_5100,60,3,29997,-0.0015947045689199994,-0.9769309087188527,-0.6858423107001514,-163.21737368307166,0.47037967514652523,0.9769309087188527
VEV_5100,65,3,29997,-0.0017155277114673823,-0.9724947415778161,-0.6851699673059803,-162.9156550993755,0.46945788409807776,0.9724947415778161
VEV_5100,15,4,29996,-0.0005656388797583359,-1.0499153851464549,-0.6751581013764685,-158.51076271693128,0.4558384618542758,1.0499153851464549
VEV_5100,20,4,29996,-0.0006791784159402325,-1.0280889914760476,-0.6795262544721198,-160.4108750316834,0.4617559305169089,1.0280889914760476
VEV_5100,25,4,29996,-0.0007953453082476772,-1.014041077480068,-0.681768658141538,-161.3985480490588,0.4648085032241127,1.014041077480068
VEV_5100,30,4,29996,-0.0009133606230225511,-1.0037405017862862,-0.6829137474721334,-161.90617517599136,0.4663711864864335,1.0037405017862862
VEV_5100,35,4,29996,-0.0010325657859720833,-0.9955349180059343,-0.6834198387873422,-162.13124094513708,0.46706267604811635,0.9955349180059343
VEV_5100,40,4,29996,-0.0011524804133561484,-0.9886241116737922,-0.6835228883374334,-162.17712218961694,0.46720353888114885,0.9886241116737922
VEV_5100,45,4,29996,-0.0012727686675836224,-0.9825750223766674,-0.6833572695183417,-162.10339180405006,0.4669771578035633,0.9825750223766674
VEV_5100,50,4,29996,-0.0013931934024769502,-0.9771337837944651,-0.6830054148502871,-161.94690846979478,0.4664963967148137,0.9771337837944651
VEV_5100,55,4,29996,-0.00151357880016195,-0.9721421990633671,-0.6825208320178963,-161.7317416165008,0.4658346861384016,0.9721421990633671
VEV_5100,60,4,29996,-0.0016337847989437244,-0.9674967389054397,-0.6819398085932912,-161.47427901689414,0.46504190254425504,0.9674967389054397
VEV_5100,65,4,29996,-0.001753691511917874,-0.963126834737802,-0.6812878200224263,-161.18605067540682,0.4641530937109096,0.963126834737802
VEV_5100,15,5,29995,-0.0006170695291931112,-1.053501560736332,-0.675605841866188,-158.70145364419213,0.4564432535637203,1.053501560736332
VEV_5100,20,5,29995,-0.0007311476683034034,-1.0318091605977449,-0.6801144103022593,-160.66643748591548,0.46255561110079013,1.0318091605977449
VEV_5100,25,5,29995,-0.0008481261396994864,-1.0178308841547914,-0.6824397362025395,-161.69307660723217,0.4657239935481913,1.0178308841547914
VEV_5100,30,5,29995,-0.0009670331798238853,-1.0075688232563054,-0.6836384322540946,-162.2258836324791,0.4673615060548353,1.0075688232563054
VEV_5100,35,5,29995,-0.0010871363881539155,-0.999384825543702,-0.6841814667736434,-162.46806627876975,0.46810427947653466,0.999384825543702
VEV_5100,40,5,29995,-0.0012079278397655322,-0.9924856598945434,-0.6843112524837573,-162.52602327450705,0.46828189027588873,0.9924856598945434
VEV_5100,45,5,29995,-0.00132906291873927,-0.9864420694396668,-0.6841657795612881,-162.4610629770003,0.46808281392270445,0.9864420694396668
VEV_5100,50,5,29995,-0.0014503031490858047,-0.9810024150682545,-0.6838296484373423,-162.31110445178544,0.4676229880819395,0.9810024150682545
VEV_5100,55,5,29995,-0.0015714740418287846,-0.9760098724264799,-0.6833577321640246,-162.10089541018516,0.46697779010835794,0.9760098724264799
VEV_5100,60,5,29995,-0.001692437534987941,-0.9713617892773686,-0.682787210722247,-161.84727282100104,0.4661983751258668,0.9713617892773686
VEV_5100,65,5,29995,-0.0018130756579825137,-0.9669881723395627,-0.6821441598833546,-161.56207239620974,0.4653206548629678,0.9669881723395627
VEV_5200,15,1,29999,8.272270896397727e-05,-1.0429238310683286,-0.674330493318816,-158.1621532756749,0.4547216142195968,1.0429238310683286
VEV_5200,20,1,29999,0.00010813052101349298,-1.0196795067907787,-0.6781329150115437,-159.8093830170603,0.4598642504220537,1.0196795067907787
VEV_5200,25,1,29999,0.00013222300220208525,-1.0045183849471526,-0.6799300417188582,-160.59613420367663,0.46230486163180895,1.0045183849471526
VEV_5200,30,1,29999,0.0001556161668640635,-0.9933037237999344,-0.6807104398690558,-160.93945070034306,0.46336670294672433,0.9933037237999344
VEV_5200,35,1,29999,0.00017869004367400401,-0.9843197288297766,-0.6809067569303603,-161.02597593970648,0.46363401163342055,0.9843197288297766
VEV_5200,40,1,29999,0.000201624341539929,-0.9767267645421905,-0.6807386487533198,-160.95187957211326,0.46340510790649536,0.9767267645421905
VEV_5200,45,1,29999,0.0002244775971300283,-0.9700662021805667,-0.6803298483451252,-160.77189187868106,0.46284870254930166,0.9700662021805667
VEV_5200,50,1,29999,0.00024724604501573166,-0.9640669652618552,-0.6797556325676316,-160.5195462643601,0.4620677200074226,0.9640669652618552
VEV_5200,55,1,29999,0.0002698982077008913,-0.9585589499158167,-0.6790645840307373,-160.21658448945152,0.4611287092848394,0.9585589499158167
VEV_5200,60,1,29999,0.0002923932448470957,-0.9534302381138662,-0.6782895478538732,-159.87774198477038,0.4600767107278123,0.9534302381138662
VEV_5200,65,1,29999,0.0003146901226192373,-0.9486042862252897,-0.6774535716189931,-159.51336449645257,0.4589433416993298,0.9486042862252897
VEV_5200,15,2,29998,7.079910054071202e-05,-1.0479716849515193,-0.6750493729623966,-158.46914497455867,0.4556916559369252,1.0479716849515193
VEV_5200,20,2,29998,9.627378437367286e-05,-1.0248313327333192,-0.6789992752076899,-160.18532338410662,0.46104001573256936,1.0248313327333192
VEV_5200,25,2,29998,0.00012036928269592195,-1.0097445491850763,-0.6809004784408739,-161.0205237314866,0.4636254615410116,1.0097445491850763
VEV_5200,30,2,29998,0.0001437764167120425,-0.9985822225079727,-0.6817575502742799,-161.39901550562575,0.4647933573559868,0.9985822225079727
VEV_5200,35,2,29998,0.00016689291398064196,-0.989634903279012,-0.6820123406019714,-161.51177260279445,0.4651408327333799,0.989634903279012
VEV_5200,40,2,29998,0.0001898968443547059,-0.982067415569004,-0.6818901125355007,-161.45766703763377,0.46497412557367845,0.982067415569004
VEV_5200,45,2,29998,0.00021284013591484874,-0.9754242146798423,-0.6815181927141479,-161.29318812807907,0.46446704700035657,0.9754242146798423
VEV_5200,50,2,29998,0.0002357123550432704,-0.9694363793515928,-0.6809742558993327,-161.05305598525194,0.46372593719765,0.9694363793515928
VEV_5200,55,2,29998,0.00025847663281976946,-0.963935335864216,-0.6803085372696585,-160.7598369869666,0.4628197058819822,0.963935335864216
VEV_5200,60,2,29998,0.00028108813122306337,-0.9588102705807051,-0.6795550516167795,-160.42885398810603,0.4617950681778846,0.9588102705807051
VEV_5200,65,2,29998,0.00030350298579648907,-0.9539854495497668,-0.6787376932634194,-160.0708801654682,0.460684856256549,0.9539854495497668
VEV_5200,15,3,29997,5.89936160580475e-05,-1.0490926314214477,-0.6745403784631642,-158.24719308663532,0.45500472217722876,1.0490926314214477
VEV_5200,20,3,29997,8.422881762687868e-05,-1.0261312448199356,-0.6786226212678484,-160.0179040809482,0.4605286620964443,1.0261312448199356
VEV_5200,25,3,29997,0.00010809374097936226,-1.0111635356393058,-0.6806163072939336,-160.8926215235423,0.46323855775442857,1.0111635356393058
VEV_5200,30,3,29997,0.00013132198823861098,-1.0000852320977427,-0.6815413567783877,-161.3007366781475,0.4644986209993248,1.0000852320977427
VEV_5200,35,3,29997,0.00015431193316108117,-0.9911996923757586,-0.6818481093242912,-161.43638867046727,0.4649168441891096,0.9911996923757586
VEV_5200,40,3,29997,0.0001772307294127448,-0.9836790685421228,-0.6817668885757022,-161.40045578547915,0.464806090358193,0.9836790685421228
VEV_5200,45,3,29997,0.0002001185700525129,-0.9770723270397037,-0.6814282186835842,-161.25074489605078,0.4643444172182811,0.9770723270397037
VEV_5200,50,3,29997,0.00022295547326161853,-0.9711134736356526,-0.6809118858154499,-161.02286908929506,0.4636409962447503,0.9711134736356526
VEV_5200,55,3,29997,0.0002456975320462363,-0.9656359098535645,-0.6802695678496491,-160.74001627818024,0.46276668494234763,0.9656359098535645
VEV_5200,60,3,29997,0.00026829495223319413,-0.9605301966817819,-0.679536292982393,-160.41795190054958,0.4617695734802525,0.9605301966817819
VEV_5200,65,3,29997,0.00029070047013032987,-0.955721581086436,-0.6787366839918527,-160.06777060512604,0.46068348619625665,0.955721581086436
VEV_5200,15,4,29996,4.860865012186969e-05,-1.0564573994850004,-0.6763542828312171,-159.0280016608612,0.45745511590413057,1.0564573994850004
VEV_5200,20,4,29996,7.355160423628464e-05,-1.033319045428884,-0.6804372247053042,-160.8110987679051,0.4629948167646559,1.033319045428884
VEV_5200,25,4,29996,9.721434370635732e-05,-1.018253205984509,-0.6824407980385981,-161.6962429965388,0.46572544282756,1.018253205984509
VEV_5200,30,4,29996,0.00012033470866221653,-1.0071090956047557,-0.6833764043035121,-162.11190785075493,0.4670033099587966,1.0071090956047557
VEV_5200,35,4,29996,0.00014329368709571356,-0.9981734863562288,-0.6836924409255806,-162.25265251581573,0.4674353537787802,0.9981734863562288
VEV_5200,40,4,29996,0.00016623786364111545,-0.9906114881296024,-0.6836189650368968,-162.21991527288233,0.4673348893581183,0.9906114881296024
VEV_5200,45,4,29996,0.00018919005572692925,-0.9839687071037295,-0.6832866802572214,-162.07198106527534,0.4668806874169352,0.9839687071037295
VEV_5200,50,4,29996,0.0002121172216762054,-0.9779773975324862,-0.6827756414254176,-161.84483346724912,0.4661825765238917,0.9779773975324862
VEV_5200,55,4,29996,0.00023496612011678265,-0.9724699782558557,-0.6821377783590578,-161.56193889610017,0.4653119486646312,0.9724699782558557
VEV_5200,60,4,29996,0.000257680439537216,-0.9673364219645837,-0.6814083281451746,-161.23927035491988,0.4643173096656017,0.9673364219645837
VEV_5200,65,4,29996,0.00028020842319035147,-0.9625016019646132,-0.6806120785384344,-160.88807719048964,0.4632328014524085,0.9625016019646132
VEV_5200,15,5,29995,3.7129547331157735e-05,-1.0543159270650124,-0.6750048455171084,-158.44201880163985,0.45563154147157403,1.0543159270650124
VEV_5200,20,5,29995,6.165622195879383e-05,-1.0312844096211096,-0.6791186368633111,-160.22956906889507,0.46120212293508356,1.0312844096211096
VEV_5200,25,5,29995,8.498642181078532e-05,-1.0163010725340111,-0.6811533359268598,-161.12400169489135,0.4639698670442899,1.0163010725340111
VEV_5200,30,5,29995,0.00010786474411834524,-1.0052207338722803,-0.6821156552231619,-161.54944650562916,0.4652817671005224,1.0052207338722803
VEV_5200,35,5,29995,0.00013065399432230044,-0.9963357266011248,-0.68245409028218,-161.6994423449809,0.46574358534287763,0.9963357266011248
VEV_5200,40,5,29995,0.0001534800217890153,-0.9888150710556323,-0.682399539379057,-161.67525200954256,0.46566913134474874,0.9888150710556323
VEV_5200,45,5,29995,0.00017634883138782973,-0.9822070239212556,-0.6820835205253613,-161.53521437302965,0.4652379289722717,0.9822070239212556
VEV_5200,50,5,29995,0.0001992152337570997,-0.9762456467425882,-0.6815867404651292,-161.3154178711556,0.46456048477787837,0.9762456467425882
VEV_5200,55,5,29995,0.00022201764165426886,-0.9707646089238714,-0.6809616228343629,-161.03943112284264,0.4637087317732096,0.9707646089238714
VEV_5200,60,5,29995,0.0002446941528204311,-0.9656547627534533,-0.680243772235867,-160.723312670343,0.46273158966568184,0.9656547627534533
VEV_5200,65,5,29995,0.000267189326295518,-0.9608416101475511,-0.6794582489355316,-160.37837946432157,0.46166351204653944,0.9608416101475511
VEV_5300,15,1,29999,0.0005587129685833483,-0.9986461548129647,-0.6579955792167241,-151.3402138498323,0.4329581822687527,0.9986461548129647
VEV_5300,20,1,29999,0.0007155791118327904,-0.9695911493487921,-0.6595988915532055,-151.99236681199247,0.4350706977382175,0.9695911493487921
VEV_5300,25,1,29999,0.0008699752868002152,-0.9485260615301048,-0.6591616632610202,-151.81416025288163,0.4344940983130354,0.9485260615301048
VEV_5300,30,1,29999,0.0010221362023134439,-0.931490623850441,-0.6577278533507128,-151.23167022679056,0.43260592907333695,0.931490623850441
VEV_5300,35,1,29999,0.001172324812818796,-0.9168622976423144,-0.6557625642659639,-150.43796612678952,0.43002454069267193,0.9168622976423144
VEV_5300,40,1,29999,0.0013207619096741467,-0.9038503746176679,-0.6535037454774973,-149.53233976341284,0.4270671453531174,0.9038503746176679
VEV_5300,45,1,29999,0.0014676137109898106,-0.892018368748722,-0.6510842519845546,-148.57002598617416,0.4239107031822861,0.892018368748722
VEV_5300,50,1,29999,0.0016129982784342414,-0.8811010557155617,-0.6485826804980138,-147.58333207599378,0.4206594934419886,0.8811010557155617
VEV_5300,55,1,29999,0.0017569947762241139,-0.8709245327990907,-0.6460473860783438,-146.59175914227842,0.4173772250586597,0.8709245327990907
VEV_5300,60,1,29999,0.0018996517553304068,-0.8613676081544004,-0.643508900682658,-145.60728162941544,0.4141037052578038,0.8613676081544004
VEV_5300,65,1,29999,0.0020409942690220117,-0.852341580761424,-0.6409867994439299,-144.63727959194327,0.4108640770613735,0.852341580761424
VEV_5300,15,2,29998,0.0006497974562532025,-1.0270069064638692,-0.6655711633608712,-154.45170762143437,0.4429849734975424,1.0270069064638692
VEV_5300,20,2,29998,0.0008113921758050671,-0.9972075527093907,-0.6672476472484447,-155.15225767174937,0.44521942275858395,0.9972075527093907
VEV_5300,25,2,29998,0.0009704957321902737,-0.9756044376789418,-0.666848359084995,-154.98502405112018,0.44468673401434955,0.9756044376789418
VEV_5300,30,2,29998,0.0011273303632537202,-0.9581332709783509,-0.6654336277908599,-154.39442283437464,0.44280191299490446,0.9581332709783509
VEV_5300,35,2,29998,0.0012821609059333076,-0.9431310034696632,-0.6634772507608534,-153.58261636823516,0.44020206227718073,0.9431310034696632
VEV_5300,40,2,29998,0.0014352100769510164,-0.929787454991025,-0.6612217939872024,-152.65368414447929,0.437214260843653,0.929787454991025
VEV_5300,45,2,29998,0.001586644439982628,-0.9176552240328453,-0.6588025864514353,-151.66548243675908,0.434020847915099,0.9176552240328453
VEV_5300,50,2,29998,0.00173658126122015,-0.9064622497604174,-0.656299567384298,-150.65179369173433,0.4307291221488164,0.9064622497604174
VEV_5300,55,2,29998,0.0018850982357450886,-0.8960299969204866,-0.6537618295061374,-149.63296400003733,0.42740452971921095,0.8960299969204866
VEV_5300,60,2,29998,0.002032242068475,-0.8862339528924171,-0.6512203144247345,-148.62145534073875,0.42408789791945,0.8862339528924171
VEV_5300,65,2,29998,0.0021780357878147145,-0.8769829357779647,-0.648694826568412,-147.62492723820486,0.4208049780166193,0.8769829357779647
VEV_5300,15,3,29997,0.0007262766719451344,-1.0277608312839144,-0.6640818737582493,-153.83033818689265,0.4410047350542672,1.0277608312839144
VEV_5300,20,3,29997,0.0008881555202839078,-0.9980339919524253,-0.665817418381141,-154.5517693455614,0.44331283461972637,0.9980339919524253
VEV_5300,25,3,29997,0.0010475719837648697,-0.9764823168322916,-0.6654660085579075,-154.40533334084733,0.44284500854599274,0.9764823168322916
VEV_5300,30,3,29997,0.0012047407480790008,-0.9590508540978753,-0.6640923039104368,-153.83466044758006,0.4410185881130715,0.9590508540978753
VEV_5300,35,3,29997,0.0013599269694306753,-0.9440823936496566,-0.6621733309474862,-153.04212884340674,0.4384735202180886,0.9440823936496566
VEV_5300,40,3,29997,0.0015133520267999192,-0.9307697323452416,-0.6599533853318,-152.13198086799133,0.435538470810904,0.9307697323452416
VEV_5300,45,3,29997,0.001665179667486238,-0.91866685809789,-0.6575686108930817,-151.16211726833905,0.4323964780318582,0.91866685809789
VEV_5300,50,3,29997,0.0018155238048397102,-0.9075023035275686,-0.6550992861605767,-150.16630237640797,0.42915507472809655,0.9075023035275686
