t_global,day,timestamp,a,b,c_baseIV,resid_std,n,S,TTE
4900.0,0,4900,-0.26672446135565675,0.002348031477668883,0.01263635178735927,3.415916407222657e-05,6,5237.5,7.9951
5000.0,0,5000,-0.36472985456058743,0.005573629439999761,0.012566220674554852,5.4690415511066885e-05,6,5238.5,7.995
5100.0,0,5100,0.39267457260785193,-0.00527313466103471,0.012559526860345133,3.792256256116272e-05,6,5238.5,7.9949
5200.0,0,5200,0.2535299540396412,-0.005515563135748395,0.012592705269046801,1.8581779517424135e-05,6,5238.5,7.9948
5300.0,0,5300,0.13158185596624047,-0.0023549006124238526,0.012620523426327173,1.753697974964999e-05,6,5237.5,7.9947
5400.0,0,5400,0.13157972697478798,-0.002354903886883601,0.01262060242068872,1.7537114741648676e-05,6,5237.5,7.9946
5500.0,0,5500,0.392664091702849,-0.005273130675697668,0.012559841148235197,3.7923500529138884e-05,6,5238.5,7.9945
5600.0,0,5600,0.1315791522130678,-0.0023548957526558487,0.01262076024951119,1.753724855321534e-05,6,5237.5,7.9944
5700.0,0,5700,0.13157816410452675,-0.0023548878752674765,0.012620839181846765,1.7537410615919594e-05,6,5237.5,7.9943
5800.0,0,5800,-0.5529765679070203,0.011843995732168645,0.01250048366013473,3.07701152270428e-05,6,5239.0,7.9942
5900.0,0,5900,-0.602415669544099,0.004496464102222939,0.012610835182073236,5.225959613818591e-05,6,5239.5,7.9941
6000.0,0,6000,-0.6024107627851878,0.00449644909710077,0.012610914054724507,5.225997026600915e-05,6,5239.5,7.994
6100.0,0,6100,0.11707647785003134,-0.005016125481057643,0.01262604806941086,3.617588287019422e-05,6,5238.5,7.9939
6200.0,0,6200,0.13741429601051414,-0.0019156824268357733,0.012617557534089927,7.330571302389846e-05,6,5236.5,7.9938
6300.0,0,6300,0.14475610007648992,-0.0009600063723534285,0.012614846429292748,4.81807289647252e-05,6,5236.0,7.9937
6400.0,0,6400,0.48171615761762815,0.0017277440757202474,0.012519132309583672,3.579388783188266e-05,6,5235.5,7.9936
6500.0,0,6500,0.2640134270090078,0.0031215618077843404,0.012553697082997878,7.265013537929078e-05,6,5234.5,7.9935
6600.0,0,6600,0.1209674241310869,0.002036843991705976,0.012631538264104729,5.742763353641207e-05,6,5234.5,7.9934
6700.0,0,6700,0.1722404746169699,0.003384133431984355,0.012604998622931926,3.2432713630706825e-05,6,5234.5,7.9933
6800.0,0,6800,0.1209667430786947,0.0020368397908242615,0.012631696254804972,5.7428375252175836e-05,6,5234.5,7.9932
6900.0,0,6900,0.34296267215345305,0.001542204659579189,0.01255257766507524,2.633804166915556e-05,6,5235.5,7.9931
7000.0,0,7000,0.20425963131711083,0.0013567216143684372,0.012585701721811428,4.074132978254902e-05,6,5235.5,7.993
7100.0,0,7100,0.12096497271622306,0.002036840734555606,0.012631933285925104,5.7429425363832334e-05,6,5234.5,7.9929
7200.0,0,7200,0.1526563649192483,-6.179384682825863e-06,0.01261255775093149,3.929958938331801e-05,6,5235.5,7.9928
7300.0,0,7300,-0.0845850198477407,0.0022501971574405517,0.012581376903289915,1.7750847862949545e-05,6,5238.0,7.9927
7400.0,0,7400,0.13156454467376374,-0.0023549039909654366,0.01262218133742675,1.7539282940338635e-05,6,5237.5,7.9926
7500.0,0,7500,0.1315635562292526,-0.002354896109436613,0.012622260269762304,1.753944500294096e-05,6,5237.5,7.9925
7600.0,0,7600,0.2818256256321061,-0.00150817371583248,0.012583167045974215,4.294395738303513e-05,6,5236.0,7.9924
7700.0,0,7700,0.18908580372463987,-0.0005435169385841902,0.012592090051175795,6.655730394311522e-05,6,5236.5,7.9923
7800.0,0,7800,0.3010135907121942,0.0018656110171343838,0.01257648586451354,4.104206819157443e-05,6,5235.0,7.9922
7900.0,0,7900,0.043053833599109595,0.003658983684332335,0.012633493901815208,8.035276758084308e-05,6,5233.5,7.9921
8000.0,0,8000,0.08434958872765401,3.706223165477947e-05,0.012532505176209052,1.8622141802627707e-05,6,5233.5,7.992
8100.0,0,8100,0.12072773681952542,-0.002593745727976753,0.012625757644142588,3.7870982296297385e-05,6,5232.0,7.9919
8200.0,0,8200,0.18188892306755816,0.0004147647397596014,0.012594981645667904,5.1064483690454176e-05,6,5231.5,7.9918
8300.0,0,8300,-0.39635500266789225,-0.0048857873232751895,0.012651697851209056,5.4946504417610585e-05,6,5231.0,7.9917
8400.0,0,8400,-0.4413375467964838,0.001714626104756567,0.012568397399464769,1.593309869490615e-05,6,5230.5,7.9916
8500.0,0,8500,-0.38566669749970006,-0.003910603418229089,0.01264764927569467,2.473000630846892e-05,6,5230.5,7.9915
8600.0,0,8600,-0.6963800092070744,0.006821382867196387,0.012549251485155953,4.9771951574706545e-05,6,5230.5,7.9914
8700.0,0,8700,-0.09831244285943665,-0.002774309736770272,0.012577498166385311,4.485867101273099e-05,6,5230.0,7.9913
8800.0,0,8800,-0.2007304567274083,-0.009322210268047065,0.012694276631194325,5.916181267724051e-05,6,5230.5,7.9912
8900.0,0,8900,-0.2230741194578272,0.0018332932783819923,0.012617867256968084,2.1650924434025932e-05,6,5232.5,7.9911
9000.0,0,9000,0.12072106466676359,-0.0025937304050762462,0.012626468621476756,3.787309251205667e-05,6,5232.0,7.991
9100.0,0,9100,-0.06228055586753399,-0.009978813263028024,0.012661703055115473,3.3335829073010946e-05,6,5230.5,7.9909
9200.0,0,9200,-0.4653404463011616,0.014504093679002204,0.012472250920253036,3.596145875015997e-05,6,5233.0,7.9908
9300.0,0,9300,0.744407627569632,-0.012710118272922982,0.012723192646003816,6.910210327199792e-05,6,5230.0,7.9907
9400.0,0,9400,0.1818742492139658,0.00041476699758361457,0.012595927424773038,5.106839602557277e-05,6,5231.5,7.9906
9500.0,0,9500,0.18068386154742902,0.0030620621279626387,0.012602010693270547,6.903845427322014e-05,6,5233.5,7.9905
9600.0,0,9600,0.2237152598944847,0.004737793975733647,0.012580536314170769,4.108303839017273e-05,6,5234.5,7.9904
9700.0,0,9700,0.764925669311015,0.0007010564477459352,0.012524422411777914,4.003182350548597e-05,6,5233.0,7.9903
9800.0,0,9800,-0.22306348250646704,0.0018332962453284022,0.012618578042171442,2.165207193428868e-05,6,5232.5,7.9902
9900.0,0,9900,0.2897280491021527,-0.0012452502119672296,0.012653726484563558,6.943877176159131e-05,6,5233.5,7.9901
10000.0,0,10000,-0.22305929581207473,0.00183330775468422,0.01261873593416129,2.165251685041742e-05,6,5232.5,7.99
10100.0,0,10100,-0.16105296119910012,0.0036034487525541015,0.012585741279941326,6.059996383872136e-05,6,5231.5,7.9899
10200.0,0,10200,-0.22305704620674266,0.0018332991531764267,0.012618893765442061,2.1652673389797765e-05,6,5232.5,7.9898
10300.0,0,10300,0.3407913805907244,-0.003187372799289156,0.012549184576353184,3.9423576995199834e-05,6,5233.0,7.9897
10400.0,0,10400,0.9312317160988659,-0.013083043373473336,0.012679388744894755,6.454480026801982e-05,6,5233.5,7.9896
10500.0,0,10500,0.21244409557967406,0.0017678941394639863,0.012583590330301793,6.981203835551889e-05,6,5234.5,7.9895
10600.0,0,10600,0.4694154361486528,-0.0014349070606690746,0.012598373863455596,7.356387643650426e-05,6,5234.0,7.9894
10700.0,0,10700,0.17219771310784932,0.0033841240895045375,0.012608153790951359,3.244078687632632e-05,6,5234.5,7.9893
10800.0,0,10800,0.3428804345929804,0.0015422226491128587,0.012555640964154739,2.634458727584064e-05,6,5235.5,7.9892
10900.0,0,10900,0.2912894281769982,0.0001793055350079546,0.012582424318595234,3.7882892090640665e-05,6,5235.5,7.9891
11000.0,0,11000,0.2817650714684591,-0.0015081584135364704,0.012585844341439889,4.295319191606205e-05,6,5236.0,7.989
11100.0,0,11100,0.29128618837033476,0.00017929798708058738,0.012582581813360725,3.7883314733228354e-05,6,5235.5,7.9889
11200.0,0,11200,0.4815725509172175,0.0017277413369234755,0.012522892758746634,3.5804572720207954e-05,6,5235.5,7.9888
11300.0,0,11300,0.48156814826491806,0.0017277444278640031,0.012522971158389573,3.580480078618471e-05,6,5235.5,7.9887
11400.0,0,11400,0.5066829552537107,-0.0026760591622511628,0.012620624382805477,3.842775870349622e-05,6,5234.5,7.9886
11500.0,0,11500,0.10127465387663996,-0.001362631254454701,0.012642530785398502,6.572731827763063e-05,6,5235.5,7.9885
11600.0,0,11600,0.3258880137303873,-0.0010816237502340848,0.01256247914383296,4.0821526571834883e-05,6,5236.5,7.9884
11700.0,0,11700,0.32588519111947795,-0.001081619687547669,0.01256255789670565,4.082173740223874e-05,6,5236.5,7.9883
11800.0,0,11800,0.15261350724010875,-6.173691878470208e-06,0.012616188637636609,3.931096088994022e-05,6,5235.5,7.9882
11900.0,0,11900,0.12092761393141974,0.0020368451071738135,0.012635727915611707,5.7446701218363606e-05,6,5234.5,7.9881
12000.0,0,12000,0.2704636630091999,-0.0021314826881711013,0.012592720359196688,3.86335843036644e-05,6,5237.5,7.988
12100.0,0,12100,0.392503392289892,-0.0052731344697299195,0.01256502866624959,3.793911039938357e-05,6,5238.5,7.9879
12200.0,0,12200,0.25611456988142955,-0.004773684811499666,0.012597753708705833,5.730459820854162e-05,6,5238.5,7.9878
12300.0,0,12300,-0.364563236778077,0.00557362767514064,0.012571961603912746,5.471542898563218e-05,6,5238.5,7.9877
12400.0,0,12400,0.25611140043665326,-0.00477368346303068,0.01259791139083495,5.7305259463585675e-05,6,5238.5,7.9876
12500.0,0,12500,-0.3121929015138971,0.006978470237721657,0.01254528847670218,2.260435402586051e-05,6,5238.5,7.9875
12600.0,0,12600,-0.42251171910151075,0.010374024920515836,0.012475533369552913,4.091838837372909e-05,6,5239.5,7.9874
12700.0,0,12700,-0.6021588394209787,0.004496451457141536,0.012616202119259318,5.228179986780768e-05,6,5239.5,7.9873
12800.0,0,12800,0.39248589027697245,-0.005273133212902348,0.012565579321921571,3.794092250829802e-05,6,5238.5,7.9872
12900.0,0,12900,-0.3645513262367244,0.005573633271324014,0.01257243398979765,5.4717460098315246e-05,6,5238.5,7.9871
13000.0,0,13000,-0.3645475778175539,0.005573633636997702,0.01257251255933287,5.471782213516809e-05,6,5238.5,7.987
13100.0,0,13100,0.15598488575187022,-0.006274535546337569,0.012609133370236579,5.715120687772799e-05,6,5239.5,7.9869
13200.0,0,13200,0.06451029031765404,-0.006129901262684675,0.012660220908470951,4.6145979489656754e-05,6,5239.5,7.9868
13300.0,0,13300,0.13151535799596212,-0.002354908017900771,0.012626842720970892,1.7545640073392396e-05,6,5237.5,7.9867
13400.0,0,13400,0.10139248933107423,-0.008132170036981258,0.01263790507998822,1.820899138081611e-05,6,5240.5,7.9866
13500.0,0,13500,0.6828365440075169,-0.02349355302708646,0.012765897952082144,7.859602025447993e-05,6,5241.0,7.9865
13600.0,0,13600,-0.16724960909579162,-0.005004924817073981,0.012624114692399763,2.999479833096602e-05,6,5241.0,7.9864
13700.0,0,13700,-0.5830019805311148,0.005908856773685098,0.012517971642206999,1.2956439976425592e-05,6,5242.0,7.9863
13800.0,0,13800,0.04912187664266296,-0.009548619464641809,0.01266481589271132,2.362663154300186e-05,6,5240.5,7.9862
13900.0,0,13900,-0.15162654286157445,-0.001567062039336932,0.01262016459589234,4.510924372409418e-05,6,5240.0,7.9861
14000.0,0,14000,-0.3793616827720002,0.0031166354398421327,0.012580204417590935,4.613834822924474e-05,6,5240.5,7.986
14100.0,0,14100,-0.16724407792268384,-0.00500493919758902,0.012624509818074335,2.9995714511071887e-05,6,5241.0,7.9859
14200.0,0,14200,-0.5308951851883604,0.00010031191139489306,0.012617201637569827,4.236156104475649e-05,6,5241.5,7.9858
14300.0,0,14300,-0.16724051354010647,-0.005004932889107243,0.012624667858289187,2.999617397535366e-05,6,5241.0,7.9857
14400.0,0,14400,-0.5308895971354255,0.00010031325618218671,0.01261735957558183,4.236212547633106e-05,6,5241.5,7.9856
14500.0,0,14500,-0.7202408087720475,-0.0014405018207467905,0.012677979717703859,3.101391595769168e-05,6,5242.5,7.9855
14600.0,0,14600,0.22902058237164521,-0.0032040078202304942,0.012607502184160931,3.2833175948880766e-05,6,5243.0,7.9854
14700.0,0,14700,0.4981985016364414,-0.006298428375201495,0.012621326286741211,3.743066908409662e-05,6,5242.5,7.9853
14800.0,0,14800,-0.7202254764046611,-0.0014405136595947946,0.012678217751271573,3.101440102477472e-05,6,5242.5,7.9852
14900.0,0,14900,-0.39521847895573925,-0.00034156618797878864,0.012585177369180791,3.827087765013182e-05,6,5241.5,7.9851
15000.0,0,15000,-0.530870062477593,0.00010032207728967308,0.012617833747569179,4.236364403986502e-05,6,5241.5,7.985
15100.0,0,15100,0.6226834790971307,-0.022322881161759626,0.012694166573436284,5.40434012082651e-05,6,5242.5,7.9849
15200.0,0,15200,-1.0834646010557034,0.018591252003546554,0.012541735941192995,8.258386498233208e-05,6,5243.5,7.9848
15300.0,0,15300,0.0008837116618870476,0.0014508266909475395,0.012568271362662017,3.776750174685615e-05,6,5243.5,7.9847
15400.0,0,15400,-1.2170179096367102,0.00821146017660883,0.012601004098711932,4.608729184744505e-05,6,5243.5,7.9846
15500.0,0,15500,-0.05220018098417187,-9.396005587355082e-06,0.012595150183015933,7.226473263598677e-05,6,5243.5,7.9845
15600.0,0,15600,0.0008838715808570241,0.0014508277422536305,0.012568507405762909,3.7768183264671445e-05,6,5243.5,7.9844
15700.0,0,15700,-0.052200819210007195,-9.395450274479846e-06,0.012595308083871838,7.226566518839299e-05,6,5243.5,7.9843
15800.0,0,15800,-0.0522000062349214,-9.396663556802471e-06,0.012595386981362304,7.22660868023434e-05,6,5243.5,7.9842
15900.0,0,15900,0.4981612956312786,-0.006298431034661491,0.012622274615747293,3.743352348403825e-05,6,5242.5,7.9841
16000.0,0,16000,-0.7201727081283521,-0.0014405196740210548,0.012679170574181631,3.1016756567891726e-05,6,5242.5,7.984
16100.0,0,16100,-0.530832285011423,0.00010032165713537067,0.012618702857880275,4.2366692835195804e-05,6,5241.5,7.9839
16200.0,0,16200,-0.16722071574530178,-0.005004927749016541,0.012626169968646156,2.999958567237575e-05,6,5241.0,7.9838
16300.0,0,16300,-0.16037001318477503,0.00016702489953359005,0.012502394967506977,4.346250325856134e-05,6,5242.5,7.9837
16400.0,0,16400,0.4981458726049548,-0.006298426902142781,0.012622669938236627,3.7434771460084326e-05,6,5242.5,7.9836
16500.0,0,16500,-0.16036931885272512,-0.004003959113350506,0.012626427471407062,7.242615341686075e-05,6,5242.0,7.9835
16600.0,0,16600,-0.7201457884177666,-0.0014405012919970956,0.012679646981270052,3.101800860806027e-05,6,5242.5,7.9834
16700.0,0,16700,0.24363103765332886,-0.007545330007177282,0.012607948411375743,7.125612780167049e-05,6,5241.5,7.9833
16800.0,0,16800,-0.37929481042277075,0.003116636280976922,0.012582410548374374,4.6146403544679926e-05,6,5240.5,7.9832
16900.0,0,16900,-0.1672151360147987,-0.005004930023933977,0.012626723648512413,3.000102858838179e-05,6,5241.0,7.9831
17000.0,0,17000,0.6539038812173237,-0.01920081916504699,0.012788008517835228,5.631964101612998e-05,6,5238.0,7.983
17100.0,0,17100,-0.3792882420759649,0.003116642984676509,0.01258264693730083,4.6147284111617035e-05,6,5240.5,7.9829
17200.0,0,17200,-0.16721123105622154,-0.005004925858001738,0.012626960805887136,3.000159084308294e-05,6,5241.0,7.9828
17300.0,0,17300,0.24362202240882225,-0.0075453321074572,0.012608422154322252,7.125871816859526e-05,6,5241.5,7.9827
17400.0,0,17400,0.10136780923080663,-0.00813217751407438,0.012641071153056708,1.821358692857717e-05,6,5240.5,7.9826
17500.0,0,17500,-0.37927907296834107,0.0031166450836511836,0.01258296223275257,4.6148483806683375e-05,6,5240.5,7.9825
17600.0,0,17600,0.06449122131864339,-0.0061298965745373414,0.012663709656680858,4.615864779832708e-05,6,5239.5,7.9824
17700.0,0,17700,0.24066376625400743,-0.007851644409623524,0.012608155385805366,3.39265537535391e-05,6,5240.5,7.9823
17800.0,0,17800,-0.1515892503362332,-0.0015670714487807734,0.01262324719811916,4.5120222990392246e-05,6,5240.0,7.9822
17900.0,0,17900,0.25272347861447825,-0.005202915751078597,0.012604669869334699,3.081089404128744e-05,6,5239.5,7.9821
18000.0,0,18000,-0.36443424928653156,0.005573642846567656,0.012576449791072662,5.473490357660222e-05,6,5238.5,7.982
18100.0,0,18100,-0.1365655978441395,0.0008572256149045704,0.01261661320479933,4.6386277987474144e-05,6,5238.0,7.9819
18200.0,0,18200,-0.0063398674087085565,-0.0006156203406081204,0.012586332215587361,6.086516692447014e-05,6,5238.5,7.9818
18300.0,0,18300,0.1314743323230052,-0.00235489156957957,0.01263079689780559,1.7551140912332145e-05,6,5237.5,7.9817
18400.0,0,18400,0.13147334403092253,-0.002354895990410904,0.012630876128975451,1.7551301360047338e-05,6,5237.5,7.9816
18500.0,0,18500,-0.4104121683829832,0.011811925584622572,0.012474064018054606,7.879624391003285e-05,6,5238.0,7.9815
18600.0,0,18600,-0.13047741920825442,0.0013244120506801138,0.012613252456114016,0.00010152868300284548,6,5237.0,7.9814
18700.0,0,18700,0.019175026858581693,0.0077992725889374035,0.012454189439693087,3.9542390500774954e-05,6,5237.5,7.9813
18800.0,0,18800,0.13146977754630532,-0.002354891885750105,0.012631192696794082,1.7551746463950095e-05,6,5237.5,7.9812
18900.0,0,18900,0.2740896209554414,-0.0024537798427829998,0.012594893367923115,5.660939304907167e-05,6,5236.5,7.9811
19000.0,0,19000,0.46263086308651297,-0.0016201652601754977,0.012535576307195649,2.41237215727056e-05,6,5236.5,7.981
19100.0,0,19100,0.39233063495548964,-0.0052731337899435855,0.012570537870624225,3.7955746555901264e-05,6,5238.5,7.9809
19200.0,0,19200,0.037173095238460255,-0.0009200711735065483,0.012563045603022554,2.6523945842654707e-05,6,5239.0,7.9808
19300.0,0,19300,-0.41648086986239996,0.004175979588773965,0.012604178764069877,9.191391419964334e-05,6,5238.5,7.9807
19400.0,0,19400,0.45346814451580275,-0.010943382946974627,0.012647061717615597,4.398023067410815e-05,6,5238.5,7.9806
19500.0,0,19500,-0.4164766795840295,0.004175964943368521,0.012604336731096647,9.191485278693566e-05,6,5238.5,7.9805
19600.0,0,19600,-0.11525273422593665,0.0032625445328149315,0.012608259561752268,7.497929863344045e-05,6,5236.0,7.9804
19700.0,0,19700,-0.8394920696566124,0.017947173028674313,0.012489837059491506,0.00010812846680853751,6,5237.5,7.9803
19800.0,0,19800,0.3257208831108363,-0.0010816174380698278,0.012568931825315453,4.084264250868594e-05,6,5236.5,7.9802
19900.0,0,19900,-0.006339915690089698,-0.0006156225715057856,0.012587672840319017,6.087174559930924e-05,6,5238.5,7.9801
20000.0,0,20000,0.10375619086429215,-0.007681574333497715,0.012641239137029097,5.6427649326501144e-05,6,5239.5,7.98
20100.0,0,20100,0.13145981071309054,-0.002354895609661056,0.012632221409510716,1.7553191152079357e-05,6,5237.5,7.9799
20200.0,0,20200,0.13145812548661093,-0.002354888211001517,0.012632300580216436,1.7553236994253675e-05,6,5237.5,7.9798
20300.0,0,20300,0.13145713684856522,-0.002354892626059146,0.012632379811386296,1.7553397442025003e-05,6,5237.5,7.9797
20400.0,0,20400,-0.8394547841324046,0.017947169198665347,0.012490384794647343,0.00010813321441656911,6,5237.5,7.9796
20500.0,0,20500,-0.11524597937749698,0.0032625506626123486,0.01260897056363745,7.498366043719302e-05,6,5236.0,7.9795
20600.0,0,20600,0.15252884730479882,-6.183610193995123e-06,0.012623143568142916,3.933266189742644e-05,6,5235.5,7.9794
20700.0,0,20700,0.4812855970369848,0.0017277521552799804,0.012530345280066399,3.582595791226669e-05,6,5235.5,7.9793
20800.0,0,20800,0.3257003421201873,-0.0010816141357133794,0.012569719370363216,4.084509558970435e-05,6,5236.5,7.9792
20900.0,0,20900,0.4812797376896967,0.0017277531914019063,0.012530502319387987,3.5826385998112954e-05,6,5235.5,7.9791
21000.0,0,21000,0.152524114475264,-6.179882255398522e-06,0.01262346011094435,3.933351676551413e-05,6,5235.5,7.979
21100.0,0,21100,0.1610759554951537,0.00042060240689540556,0.012618588756295197,8.578019839981275e-05,6,5234.5,7.9789
21200.0,0,21200,1.1699231454278012,-0.015130768516426255,0.012700886177463419,5.930350229218987e-05,6,5232.5,7.9788
21300.0,0,21300,0.21230020419324833,0.001767891613452795,0.01259210401751163,6.985924734079209e-05,6,5234.5,7.9787
21400.0,0,21400,0.08480164779694559,0.006520948034377217,0.01254635645051485,4.5614395336788975e-05,6,5235.5,7.9786
21500.0,0,21500,0.03838332908330177,0.0111865446646404,0.012449653146366467,3.6953253238057175e-05,6,5236.5,7.9785
21600.0,0,21600,0.29109467084542157,0.00017931645536310668,0.012590858747954887,3.79083514149171e-05,6,5235.5,7.9784
21700.0,0,21700,0.7514510895258835,-0.012882145219732936,0.012744209287303996,7.174554748554434e-05,6,5233.0,7.9783
21800.0,0,21800,0.22232482523486824,0.0034569977619669824,0.012588708173567624,7.294294867106862e-05,6,5234.0,7.9782
21900.0,0,21900,0.22232444122241432,0.003456997108973066,0.012588786994586168,7.294347279653189e-05,6,5234.0,7.9781
22000.0,0,22000,0.16106678946711872,0.00042062110046594956,0.012619300498437493,8.578515856698436e-05,6,5234.5,7.978
22100.0,0,22100,0.16106594802092639,0.00042061306367481295,0.012619379555151002,8.578565249122862e-05,6,5234.5,7.9779
22200.0,0,22200,0.23977549118040112,-0.0011771537559936418,0.012617929205447203,7.119935238874445e-05,6,5235.5,7.9778
22300.0,0,22300,0.13727550215729262,-0.001915690156085756,0.012630282959128224,7.33796345747958e-05,6,5236.5,7.9777
22400.0,0,22400,0.13143989428580954,-0.0023548915715988893,0.012634042310405382,1.7555716485172282e-05,6,5237.5,7.9776
22500.0,0,22500,0.3256660356926878,-0.0010816140335455475,0.012571058568716667,4.084947200511951e-05,6,5236.5,7.9775
