product,day_num,timestamp,r_t,r_t1
VEV_5000,0,12300,-0.9998133293765931,1.0001866698103186
VEV_5000,0,12400,1.0001866698103186,-0.08694685480350009
VEV_5000,0,12500,-0.08694685480350009,-0.4126798080214939
VEV_5000,0,12600,-0.4126798080214939,-0.4135319031820473
VEV_5000,0,12700,-0.4135319031820473,0.9139052370983335
VEV_5000,0,12800,0.9139052370983335,-0.9998133342651271
VEV_5000,0,12900,-0.9998133342651271,0.00018666492178442962
VEV_5000,0,13000,0.00018666492178442962,1.0864629825391603
VEV_5000,0,13100,1.0864629825391603,0.00018538551648819568
VEV_5000,0,13200,0.00018538551648819568,-0.1732116387802307
VEV_5000,0,13300,-0.1732116387802307,0.2590124729558738
VEV_5000,0,13400,0.2590124729558738,1.5425848017448516
VEV_5000,0,13500,1.5425848017448516,-1.9998165247661746
VEV_5000,0,13600,-1.9998165247661746,0.4577840518031734
VEV_5000,0,13700,0.4577840518031734,0.0001841079310907212
VEV_5000,0,13800,0.0001841079310907212,-0.5424228855499678
VEV_5000,0,13900,-0.5424228855499678,-0.4572089010825949
VEV_5000,0,14000,-0.4572089010825949,0.5425809905318602
VEV_5000,0,14100,0.5425809905318602,-0.4576282379357508
VEV_5000,0,14200,-0.4576282379357508,0.457995177538578
VEV_5000,0,14300,0.457995177538578,-0.45762950577227457
VEV_5000,0,14400,-0.45762950577227457,0.08393524737766711
VEV_5000,0,14500,0.08393524737766711,0.5417487028871619
VEV_5000,0,14600,0.5417487028871619,0.4586144393460926
VEV_5000,0,14700,0.4586144393460926,-0.9998184301557558
VEV_5000,0,14800,-0.9998184301557558,0.17649656151752424
VEV_5000,0,14900,0.17649656151752424,0.0029232168753878796
VEV_5000,0,15000,0.0029232168753878796,1.0850560479866544
VEV_5000,0,15100,1.0850560479866544,-2.3983693264972317
VEV_5000,0,15200,-2.3983693264972317,1.5016523293043065
VEV_5000,0,15300,1.5016523293043065,-0.08616583739967609
VEV_5000,0,15400,-0.08616583739967609,0.089801184618409
VEV_5000,0,15500,0.089801184618409,0.0015859481673033138
VEV_5000,0,15600,0.0015859481673033138,0.0013157921803212957
VEV_5000,0,15700,0.0013157921803212957,0.0012991824942218955
VEV_5000,0,15800,0.0012991824942218955,0.9074101497644733
VEV_5000,0,15900,0.9074101497644733,-0.9978383218167437
VEV_5000,0,16000,-0.9978383218167437,-0.08673626808558771
VEV_5000,0,16100,-0.08673626808558771,0.4547494703465417
VEV_5000,0,16200,0.4547494703465417,0.5415474267865649
VEV_5000,0,16300,0.5415474267865649,0.08536557830302627
VEV_5000,0,16400,0.08536557830302627,-0.5454739436881937
VEV_5000,0,16500,-0.5454739436881937,-0.453345415124204
VEV_5000,0,16600,-0.453345415124204,0.9073622634241474
VEV_5000,0,16700,0.9073622634241474,-1.0871730503149593
VEV_5000,0,16800,-1.0871730503149593,0.5449890425752527
VEV_5000,0,16900,0.5449890425752527,1.716004539752248
VEV_5000,0,17000,1.716004539752248,-2.267746208473909
VEV_5000,0,17100,-2.267746208473909,0.5450439105716213
VEV_5000,0,17200,0.5450439105716213,0.5418211499263635
VEV_5000,0,17300,0.5418211499263635,-0.0926288828268298
VEV_5000,0,17400,-0.0926288828268298,-0.9970676570355863
VEV_5000,0,17500,-0.9970676570355863,0.9067417859796478
VEV_5000,0,17600,0.9067417859796478,0.08843578852338402
VEV_5000,0,17700,0.08843578852338402,-0.545095174976268
VEV_5000,0,17800,-0.545095174976268,0.4525008865384734
VEV_5000,0,17900,0.4525008865384734,-1.0880785398458102
VEV_5000,0,18000,-1.0880785398458102,0.45500118483869306
VEV_5000,0,18100,0.45500118483869306,0.0471978560954085
VEV_5000,0,18200,0.0471978560954085,0.4063332464866106
VEV_5000,0,18300,0.4063332464866106,-0.000869034693096099
VEV_5000,0,18400,-0.000869034693096099,-1.4468897831829963
VEV_5000,0,18500,-1.4468897831829963,0.9081397277859651
VEV_5000,0,18600,0.9081397277859651,0.4526761071219879
VEV_5000,0,18700,0.4526761071219879,0.09278512997480001
VEV_5000,0,18800,0.09278512997480001,-0.0943059593409999
VEV_5000,0,18900,-0.0943059593409999,-0.00035955458497480275
VEV_5000,0,19000,-0.00035955458497480275,0.18487728978288942
VEV_5000,0,19100,0.18487728978288942,-0.4530535552166838
VEV_5000,0,19200,-0.4530535552166838,-0.5427356307354785
VEV_5000,0,19300,-0.5427356307354785,0.5007849203366277
VEV_5000,0,19400,0.5007849203366277,-0.4967369073019654
VEV_5000,0,19500,-0.4967369073019654,0.2683347255924673
VEV_5000,0,19600,0.2683347255924673,0.0019767638041230384
VEV_5000,0,19700,0.0019767638041230384,0.5467573140203967
VEV_5000,0,19800,0.5467573140203967,-0.31269498032361287
VEV_5000,0,19900,-0.31269498032361287,0.5899117796398058
VEV_5000,0,20000,0.5899117796398058,-0.18559759882464272
VEV_5000,0,20100,-0.18559759882464272,-0.0008392956724493084
VEV_5000,0,20200,-0.0008392956724493084,-0.0008304694210891916
VEV_5000,0,20300,-0.0008304694210891916,-0.6389629403565777
VEV_5000,0,20400,-0.6389629403565777,0.001913412566864281
VEV_5000,0,20500,0.001913412566864281,0.4526144172850763
VEV_5000,0,20600,0.4526144172850763,7.989257937900118e-06
VEV_5000,0,20700,7.989257937900118e-06,0.0942125587316695
VEV_5000,0,20800,0.0942125587316695,-0.0946007008769811
VEV_5000,0,20900,-0.0946007008769811,4.723251367979783e-05
VEV_5000,0,21000,4.723251367979783e-05,-0.09531397397131511
VEV_5000,0,21100,-0.09531397397131511,1.7996688263992837
VEV_5000,0,21200,1.7996688263992837,-1.80580159211695
VEV_5000,0,21300,-1.80580159211695,-0.40238190964009846
VEV_5000,0,21400,-0.40238190964009846,0.500029493454349
VEV_5000,0,21500,0.500029493454349,-5.030512784289995e-05
VEV_5000,0,21600,-5.030512784289995e-05,1.2543928451450483
VEV_5000,0,21700,1.2543928451450483,-1.4025298437954916
VEV_5000,0,21800,-1.4025298437954916,0.000595877668274597
VEV_5000,0,21900,0.000595877668274597,0.04830559006859411
VEV_5000,0,22000,0.04830559006859411,0.00022525962049249615
VEV_5000,0,22100,0.00022525962049249615,0.0952651541865634
VEV_5000,0,22200,0.0952651541865634,0.0940160236887095
VEV_5000,0,22300,0.0940160236887095,0.0929685142891686
VEV_5000,0,22400,0.0929685142891686,-0.09401557892215348
VEV_5000,0,22500,-0.09401557892215348,0.7584711429481104
VEV_5000,0,22600,0.7584711429481104,-0.9514837599172097
VEV_5000,0,22700,-0.9514837599172097,-0.4025016262721692
VEV_5000,0,22800,-0.4025016262721692,0.4047682534019259
VEV_5000,0,22900,0.4047682534019259,-0.4025304901815616
VEV_5000,0,23000,-0.4025304901815616,-0.4017407983401427
VEV_5000,0,23100,-0.4017407983401427,0.8101705922872499
VEV_5000,0,23200,0.8101705922872499,-0.095775394125667
VEV_5000,0,23300,-0.095775394125667,0.1919043409461664
VEV_5000,0,23400,0.1919043409461664,-0.4508854458345012
VEV_5000,0,23500,-0.4508854458345012,0.14197397097632353
VEV_5000,0,23600,0.14197397097632353,0.4992971662268246
VEV_5000,0,23700,0.4992971662268246,-0.5454131447149848
VEV_5000,0,23800,-0.5454131447149848,0.35837721220013913
VEV_5000,0,23900,0.35837721220013913,-0.0951117821387014
VEV_5000,0,24000,-0.0951117821387014,-0.40263882661565736
VEV_5000,0,24100,-0.40263882661565736,0.4047135033042651
VEV_5000,0,24200,0.4047135033042651,0.00018574872501629647
VEV_5000,0,24300,0.00018574872501629647,-0.40266765441447205
VEV_5000,0,24400,-0.40266765441447205,0.40470624993395177
VEV_5000,0,24500,0.40470624993395177,0.00017793312144930018
VEV_5000,0,24600,0.00017793312144930018,-0.4502496843206245
VEV_5000,0,24700,-0.4502496843206245,0.4523167571214799
VEV_5000,0,24800,0.4523167571214799,0.00017032779305739543
VEV_5000,0,24900,0.00017032779305739543,-0.0958538109980509
VEV_5000,0,25000,-0.0958538109980509,-0.09630117144934047
VEV_5000,0,25100,-0.09630117144934047,0.09786033045202197
VEV_5000,0,25200,0.09786033045202197,0.0488367324460342
VEV_5000,0,25300,0.0488367324460342,0.4020844790175032
VEV_5000,0,25400,0.4020844790175032,-0.6456925707807385
VEV_5000,0,25500,-0.6456925707807385,0.3510095078554514
VEV_5000,0,25600,0.3510095078554514,-0.3496184263485702
VEV_5000,0,25700,-0.3496184263485702,0.35103076692212193
VEV_5000,0,25800,0.35103076692212193,-0.4486211201410697
VEV_5000,0,25900,-0.4486211201410697,-0.19909967541934748
VEV_5000,0,26000,-0.19909967541934748,2.2383762247327468
VEV_5000,0,26100,2.2383762247327468,-2.342800432637887
VEV_5000,0,26200,-2.342800432637887,0.5516835101516335
VEV_5000,0,26300,0.5516835101516335,0.4482065340798726
VEV_5000,0,26400,0.4482065340798726,0.10102359475786221
VEV_5000,0,26500,0.10102359475786221,-0.8973476257287984
VEV_5000,0,26600,-0.8973476257287984,0.0016667015270286356
VEV_5000,0,26700,0.0016667015270286356,0.101512864367578
VEV_5000,0,26800,0.101512864367578,0.4997849743513143
VEV_5000,0,26900,0.4997849743513143,-0.0498332250390377
VEV_5000,0,27000,-0.0498332250390377,0.1484466040255939
VEV_5000,0,27100,0.1484466040255939,-0.40099643131816265
VEV_5000,0,27200,-0.40099643131816265,0.0007655949193577094
VEV_5000,0,27300,0.0007655949193577094,0.0007609821086589086
VEV_5000,0,27400,0.0007609821086589086,0.0007564175539301055
VEV_5000,0,27500,0.0007564175539301055,0.09775079497921979
VEV_5000,0,27600,0.09775079497921979,-0.0965244354083552
VEV_5000,0,27700,-0.0965244354083552,0.0008275579139080946
VEV_5000,0,27800,0.0008275579139080946,0.1458715436247075
VEV_5000,0,27900,0.1458715436247075,-0.04781050976453112
VEV_5000,0,28000,-0.04781050976453112,0.00046510988977391254
VEV_5000,0,28100,0.00046510988977391254,0.0004268043694536927
VEV_5000,0,28200,0.0004268043694536927,0.000424674182795598
VEV_5000,0,28300,0.000424674182795598,-0.04783171818962728
VEV_5000,0,28400,-0.04783171818962728,0.4505752414070229
VEV_5000,0,28500,0.4505752414070229,-0.4023072581267115
VEV_5000,0,28600,-0.4023072581267115,0.09655546321391739
VEV_5000,0,28700,0.09655546321391739,0.2077216552779646
VEV_5000,0,28800,0.2077216552779646,-0.401063089906529
VEV_5000,0,28900,-0.401063089906529,-0.0970121768996251
VEV_5000,0,29000,-0.0970121768996251,0.09891616117784
VEV_5000,0,29100,0.09891616117784,0.40124872602063977
VEV_5000,0,29200,0.40124872602063977,-0.09934384199550549
VEV_5000,0,29300,-0.09934384199550549,-0.4987227339379387
VEV_5000,0,29400,-0.4987227339379387,0.0011172045351486304
VEV_5000,0,29500,0.0011172045351486304,0.001416701295056555
VEV_5000,0,29600,0.001416701295056555,0.3500635269301711
VEV_5000,0,29700,0.3500635269301711,-0.4482371842459543
VEV_5000,0,29800,-0.4482371842459543,2.444425618913556
VEV_5000,0,29900,2.444425618913556,-1.8011888852715858
VEV_5000,0,30000,-1.8011888852715858,0.0500887102371053
VEV_5000,0,30100,0.0500887102371053,-0.4039357286055746
VEV_5000,0,30200,-0.4039357286055746,-7.885635386628564e-05
VEV_5000,0,30300,-7.885635386628564e-05,-0.09972515285608102
VEV_5000,0,30400,-0.09972515285608102,0.4513498021888153
VEV_5000,0,30500,0.4513498021888153,-0.4488708679946284
VEV_5000,0,30600,-0.4488708679946284,0.001756183289217006
VEV_5000,0,30700,0.001756183289217006,0.09899997147567768
VEV_5000,0,30800,0.09899997147567768,-0.09691748629211361
VEV_5000,0,30900,-0.09691748629211361,-0.09766314188073011
VEV_5000,0,31000,-0.09766314188073011,0.3506553211964274
VEV_5000,0,31100,0.3506553211964274,0.4491593552547783
VEV_5000,0,31200,0.4491593552547783,-0.0005416437943494556
VEV_5000,0,31300,-0.0005416437943494556,-0.8975111625413774
VEV_5000,0,31400,-0.8975111625413774,0.10134906605617289
VEV_5000,0,31500,0.10134906605617289,0.4018174273523983
VEV_5000,0,31600,0.4018174273523983,-1.8924445632592326
VEV_5000,0,31700,-1.8924445632592326,1.3011688982196576
VEV_5000,0,31800,1.3011688982196576,0.00016776164102338953
VEV_5000,0,31900,0.00016776164102338953,0.002244862075713172
VEV_5000,0,32000,0.002244862075713172,0.39736484138938977
VEV_5000,0,32100,0.39736484138938977,0.10053819172753721
VEV_5000,0,32200,0.10053819172753721,0.4994578664218352
VEV_5000,0,32300,0.4994578664218352,0.0982993758016164
VEV_5000,0,32400,0.0982993758016164,-0.4997029702853979
VEV_5000,0,32500,-0.4997029702853979,0.0501418964549884
VEV_5000,0,32600,0.0501418964549884,0.3482937474509527
VEV_5000,0,32700,0.3482937474509527,-0.9985970013894985
VEV_5000,0,32800,-0.9985970013894985,0.49434135277806496
VEV_5000,0,32900,0.49434135277806496,1.2925293676698857
VEV_5000,0,33000,1.2925293676698857,-1.5936697859497144
VEV_5000,0,33100,-1.5936697859497144,0.09967829104880371
VEV_5000,0,33200,0.09967829104880371,-0.09592126148800162
VEV_5000,0,33300,-0.09592126148800162,0.8986281911738843
VEV_5000,0,33400,0.8986281911738843,-0.8991634839685503
VEV_5000,0,33500,-0.8991634839685503,0.0005919839477429023
VEV_5000,0,33600,0.0005919839477429023,0.09929689947512088
VEV_5000,0,33700,0.09929689947512088,0.8063091605636146
VEV_5000,0,33800,0.8063091605636146,-0.10079443610993621
VEV_5000,0,33900,-0.10079443610993621,-0.499211884764918
VEV_5000,0,34000,-0.499211884764918,-0.4976095365655056
VEV_5000,0,34100,-0.4976095365655056,0.10258125456130074
VEV_5000,0,34200,0.10258125456130074,0.7958777145331624
VEV_5000,0,34300,0.7958777145331624,-0.4000783334577136
VEV_5000,0,34400,-0.4000783334577136,-0.49875121271270473
VEV_5000,0,34500,-0.49875121271270473,-0.0004065930133947404
VEV_5000,0,34600,-0.0004065930133947404,0.10141149096762092
VEV_5000,0,34700,0.10141149096762092,0.6972383468319093
VEV_5000,0,34800,0.6972383468319093,0.8477155820592089
VEV_5000,0,34900,0.8477155820592089,-0.9528728700170177
VEV_5000,0,35000,-0.9528728700170177,-0.0983494175416126
VEV_5000,0,35100,-0.0983494175416126,0.5989041097163863
VEV_5000,0,35200,0.5989041097163863,-0.49966417794894374
VEV_5000,0,35300,-0.49966417794894374,-0.30217851658198913
VEV_5000,0,35400,-0.30217851658198913,0.09838950244648001
VEV_5000,0,35500,0.09838950244648001,0.096803458537579
VEV_5000,0,35600,0.096803458537579,0.0007739152233625993
VEV_5000,0,35700,0.0007739152233625993,-0.5452704313793221
VEV_5000,0,35800,-0.5452704313793221,0.4500983735370028
VEV_5000,0,35900,0.4500983735370028,-0.098306502689411
VEV_5000,0,36000,-0.098306502689411,0.0018556038630777039
VEV_5000,0,36100,0.0018556038630777039,0.0012190807419756033
VEV_5000,0,36200,0.0012190807419756033,-0.09632950110335511
VEV_5000,0,36300,-0.09632950110335511,0.00115719186214841
VEV_5000,0,36400,0.00115719186214841,0.0007069797466102146
VEV_5000,0,36500,0.0007069797466102146,-0.09731336445474881
VEV_5000,0,36600,-0.09731336445474881,0.4002689202152396
VEV_5000,0,36700,0.4002689202152396,0.5976961571877837
VEV_5000,0,36800,0.5976961571877837,-0.9002950702442831
VEV_5000,0,36900,-0.9002950702442831,0.0009794880998015287
VEV_5000,0,37000,0.0009794880998015287,0.09828234509950556
VEV_5000,0,37100,0.09828234509950556,0.0006992618509684967
VEV_5000,0,37200,0.0006992618509684967,0.09626984005990381
VEV_5000,0,37300,0.09626984005990381,-0.3070046591419669
VEV_5000,0,37400,-0.3070046591419669,0.5005779332223028
VEV_5000,0,37500,0.5005779332223028,-0.45132430951525737
VEV_5000,0,37600,-0.45132430951525737,0.35837956687282707
VEV_5000,0,37700,0.35837956687282707,-0.4509111701045185
VEV_5000,0,37800,-0.4509111701045185,0.5467952678909568
VEV_5000,0,37900,0.5467952678909568,-0.0952934898687089
VEV_5000,0,38000,-0.0952934898687089,-0.5452275068482778
VEV_5000,0,38100,-0.5452275068482778,0.04998334162064566
VEV_5000,0,38200,0.04998334162064566,0.40491180076242017
VEV_5000,0,38300,0.40491180076242017,-0.0975293213905388
VEV_5000,0,38400,-0.0975293213905388,-0.09651887446489132
VEV_5000,0,38500,-0.09651887446489132,0.0009246730678569293
VEV_5000,0,38600,0.0009246730678569293,0.19475535848505388
VEV_5000,0,38700,0.19475535848505388,-0.09434523639629329
VEV_5000,0,38800,-0.09434523639629329,0.4010187263083934
VEV_5000,0,38900,0.4010187263083934,-0.4010743892758909
VEV_5000,0,39000,-0.4010743892758909,1.2529434396992656
VEV_5000,0,39100,1.2529434396992656,-1.3505276490423057
VEV_5000,0,39200,-1.3505276490423057,0.005323293608853419
VEV_5000,0,39300,0.005323293608853419,1.3492373170929568
VEV_5000,0,39400,1.3492373170929568,-1.0004363862826722
VEV_5000,0,39500,-1.0004363862826722,-0.4495210669510924
VEV_5000,0,39600,-0.4495210669510924,1.896917574109466
VEV_5000,0,39700,1.896917574109466,-1.753054199413782
VEV_5000,0,39800,-1.753054199413782,0.05033949642984231
VEV_5000,0,39900,0.05033949642984231,-0.00018392342462911215
VEV_5000,0,40000,-0.00018392342462911215,-0.09757725800682238
VEV_5000,0,40100,-0.09757725800682238,0.09738979920985008
VEV_5000,0,40200,0.09738979920985008,0.0978501951349244
VEV_5000,0,40300,0.0978501951349244,-0.048000275296544714
VEV_5000,0,40400,-0.048000275296544714,0.4020549755232423
VEV_5000,0,40500,0.4020549755232423,0.0004540894369711168
VEV_5000,0,40600,0.0004540894369711168,-0.14778377287439082
VEV_5000,0,40700,-0.14778377287439082,-0.0994296669941832
VEV_5000,0,40800,-0.0994296669941832,0.00014327828102980028
VEV_5000,0,40900,0.00014327828102980028,-0.3989021413526642
VEV_5000,0,41000,-0.3989021413526642,0.09962643522885622
VEV_5000,0,41100,0.09962643522885622,0.401269404355844
VEV_5000,0,41200,0.401269404355844,-0.0002914198103099036
VEV_5000,0,41300,-0.0002914198103099036,-0.39902083226024837
VEV_5000,0,41400,-0.39902083226024837,0.0011941745633521905
VEV_5000,0,41500,0.0011941745633521905,-0.09664996274113952
VEV_5000,0,41600,-0.09664996274113952,0.001643948444325416
VEV_5000,0,41700,0.001643948444325416,-0.9953373826565441
VEV_5000,0,41800,-0.9953373826565441,1.899172308516427
VEV_5000,0,41900,1.899172308516427,-0.49930436205067963
VEV_5000,0,42000,-0.49930436205067963,-0.2029458845836416
VEV_5000,0,42100,-0.2029458845836416,0.0018721178148553008
VEV_5000,0,42200,0.0018721178148553008,-0.0017232612362931
VEV_5000,0,42300,-0.0017232612362931,-0.09525913865400079
VEV_5000,0,42400,-0.09525913865400079,-0.0962617900022451
VEV_5000,0,42500,-0.0962617900022451,0.8986090869202599
VEV_5000,0,42600,0.8986090869202599,-0.0036772839466721052
VEV_5000,0,42700,-0.0036772839466721052,-0.8002075014883303
VEV_5000,0,42800,-0.8002075014883303,0.09568839768417087
VEV_5000,0,42900,0.09568839768417087,0.046533418896615414
VEV_5000,0,43000,0.046533418896615414,0.049907582725609204
VEV_5000,0,43100,0.049907582725609204,0.002027428015935598
VEV_5000,0,43200,0.002027428015935598,-0.4019540481695003
VEV_5000,0,43300,-0.4019540481695003,0.3103912270671571
VEV_5000,0,43400,0.3103912270671571,0.007792440318553501
VEV_5000,0,43500,0.007792440318553501,0.0008925220417949908
VEV_5000,0,43600,0.0008925220417949908,0.0984350533362885
VEV_5000,0,43700,0.0984350533362885,-0.0938677261228804
VEV_5000,0,43800,-0.0938677261228804,0.4020844603865043
VEV_5000,0,43900,0.4020844603865043,0.0463328161140453
VEV_5000,0,44000,0.0463328161140453,-0.4023605192160175
VEV_5000,0,44100,-0.4023605192160175,-0.0009282355058531089
VEV_5000,0,44200,-0.0009282355058531089,0.000797713767497002
VEV_5000,0,44300,0.000797713767497002,0.0469825101881725
VEV_5000,0,44400,0.0469825101881725,-0.0968291921917626
VEV_5000,0,44500,-0.0968291921917626,0.0015760025489726104
VEV_5000,0,44600,0.0015760025489726104,-0.09372739588252438
VEV_5000,0,44700,-0.09372739588252438,0.09667913408975437
VEV_5000,0,44800,0.09667913408975437,-0.0008505489749950912
VEV_5000,0,44900,-0.0008505489749950912,0.09504626856323739
