product,ema_window,horizon,bucket,residual_mean,future_change_mean,future_change_median,count
VEV_5000,35,1,4,0.6130515349615612,-0.5818529017440233,-0.4978291963552691,6000
VEV_5000,40,1,0,-0.5306525284794474,0.4937349132432622,0.464858655491298,6000
VEV_5000,40,1,1,-0.2001447010168143,0.18595886830228475,0.045678830896577,5999
VEV_5000,40,1,2,-0.03070890383820256,0.03804045976167997,0.0003879555570165498,6000
VEV_5000,40,1,3,0.14741102978320017,-0.1344523284959177,-0.04635960192808859,5999
VEV_5000,40,1,4,0.6124075741749665,-0.5834902101123843,-0.49795707660905464,6000
VEV_5000,45,1,0,-0.5303070988282715,0.4934601057872022,0.464858655491298,6000
VEV_5000,45,1,1,-0.2000176769884047,0.18661283679625373,0.045571257979645396,5999
VEV_5000,45,1,2,-0.03104551765885147,0.03672957939730046,0.00033163897705885265,6000
VEV_5000,45,1,3,0.14732758079223074,-0.1347264816448708,-0.046481357767333975,5999
VEV_5000,45,1,4,0.6120932920287965,-0.5822842743344032,-0.4980237715126349,6000
VEV_5000,50,1,0,-0.5301971689739843,0.4933081159892689,0.46513058006712527,6000
VEV_5000,50,1,1,-0.1999845370292784,0.18833005922923293,0.04602919194894639,5999
VEV_5000,50,1,2,-0.03135504659519177,0.03453974475581102,0.00026710797146735354,6000
VEV_5000,50,1,3,0.14732281875575828,-0.13424750390986276,-0.0464108765345371,5999
VEV_5000,50,1,4,0.611991755059226,-0.5821382840296064,-0.49807002749867024,6000
VEV_5000,55,1,0,-0.5302715489744708,0.49273040890810355,0.46519594513756596,6000
VEV_5000,55,1,1,-0.20001120825970198,0.1885466193145159,0.04628137682993838,5999
VEV_5000,55,1,2,-0.031636110485026715,0.03630639195379354,0.00025645954474385127,6000
VEV_5000,55,1,3,0.14737660711805103,-0.13537574356272564,-0.0466623771390004,5999
VEV_5000,55,1,4,0.6120379169089302,-0.5824156965254383,-0.49807623706465165,6000
VEV_5000,60,1,0,-0.5304578074328111,0.49319496745598024,0.4652505221265528,6000
VEV_5000,60,1,1,-0.20012360377666677,0.18760419210701126,0.046080795013040216,5999
VEV_5000,60,1,2,-0.03186096282911694,0.03637137899390988,0.0002627929975460505,6000
VEV_5000,60,1,3,0.14745546524725583,-0.1359308115822336,-0.046749610506594805,5999
VEV_5000,60,1,4,0.6121922425015505,-0.5814479964689566,-0.4979919871016135,6000
VEV_5000,65,1,0,-0.5307361049563063,0.4915885137721874,0.46491888634773204,6000
VEV_5000,65,1,1,-0.20029995395414946,0.18795928814671073,0.046184981541046,5999
VEV_5000,65,1,2,-0.03204324657531112,0.03749123183789364,0.0002612355069687086,6000
VEV_5000,65,1,3,0.1475483893918411,-0.13604834348501713,-0.0467252073576675,5999
VEV_5000,65,1,4,0.6124388971520981,-0.5811989201720406,-0.4979670368261394,6000
VEV_5000,15,2,0,-0.5444668206113297,0.4740498983263427,0.4552218871299374,6000
VEV_5000,15,2,1,-0.20439682595926614,0.18760943010016257,0.0651183546806351,5999
VEV_5000,15,2,2,-0.028761135925410835,0.043609031338941076,0.0009036124365593423,5999
VEV_5000,15,2,3,0.1523332957469576,-0.1389514752129153,-0.0711931157502477,5999
VEV_5000,15,2,4,0.6247289988942064,-0.5665658877441976,-0.48261479380926176,6000
VEV_5000,20,2,0,-0.5377804306660983,0.480495515767276,0.45819523990985545,6000
VEV_5000,20,2,1,-0.20302874230062454,0.18659505155317527,0.06422895223204249,5999
VEV_5000,20,2,2,-0.029256385802960635,0.04438071498667005,0.0008335511611221869,5999
VEV_5000,20,2,3,0.15021469461543108,-0.13873346278276177,-0.070606741292977,5999
VEV_5000,20,2,4,0.6191120457117824,-0.572986826829771,-0.49391096514136734,6000
VEV_5000,25,2,0,-0.5343635055405536,0.4827458398809044,0.45895842382060437,6000
VEV_5000,25,2,1,-0.2018315112134701,0.18770606699637704,0.06556112705766282,5999
VEV_5000,25,2,2,-0.029656692112954873,0.04588954957557928,0.0008168614085660997,5999
VEV_5000,25,2,3,0.14886618245225278,-0.1406483698458392,-0.07175078708223742,5999
VEV_5000,25,2,4,0.6160473156986656,-0.5759419764219381,-0.4960238012336049,6000
VEV_5000,30,2,0,-0.5324784125736245,0.4858245638874835,0.45972525840988965,6000
VEV_5000,30,2,1,-0.20095028556040515,0.18740752928305202,0.06537193562871821,5999
VEV_5000,30,2,2,-0.02998542436649605,0.045550354723110614,0.0007370733083007994,5999
VEV_5000,30,2,3,0.14805654591079198,-0.14257072437680648,-0.07180739086561516,5999
VEV_5000,30,2,4,0.6141993511688342,-0.5764610400129391,-0.495965906751735,6000
VEV_5000,35,2,0,-0.5313324093458472,0.48773298020632017,0.4609920494835933,6000
VEV_5000,35,2,1,-0.20041610852595518,0.1847925461852225,0.06445197296216071,5999
VEV_5000,35,2,2,-0.030322720403236428,0.04814004603413108,0.0008113243084152955,5999
VEV_5000,35,2,3,0.1476239551020267,-0.14216994066388133,-0.07284806227471574,5999
VEV_5000,35,2,4,0.6130515349615612,-0.5787448856759041,-0.4968032495003172,6000
VEV_5000,40,2,0,-0.5306525284794474,0.4883650039284271,0.46113311598173823,6000
VEV_5000,40,2,1,-0.20011897850154559,0.18769811773795475,0.0657818744348333,5999
VEV_5000,40,2,2,-0.03069512239175595,0.04453016956500393,0.0007135248197300999,5999
VEV_5000,40,2,3,0.14741102978320017,-0.1395760499074045,-0.07175078708223742,5999
VEV_5000,40,2,4,0.6124075741749665,-0.5812661803071196,-0.49710644798324205,6000
VEV_5000,45,2,0,-0.5303070988282715,0.4876470945771825,0.46131194573399614,6000
VEV_5000,45,2,1,-0.19999469847222542,0.18857718185698302,0.0654809733714501,5999
VEV_5000,45,2,2,-0.03103189493649637,0.04324525448737358,0.0006358142763929209,5999
VEV_5000,45,2,3,0.14732758079223074,-0.13937072951097781,-0.07180739086561516,5999
VEV_5000,45,2,4,0.6120932920287965,-0.58034777381546,-0.49713029021495453,6000
VEV_5000,50,2,0,-0.5301971689739843,0.489890280526606,0.4619229190552686,6000
VEV_5000,50,2,1,-0.19996427768511835,0.1862851135376782,0.06461054577084724,5999
VEV_5000,50,2,2,-0.03134146548343758,0.042876800369356254,0.0006772747601644924,5999
VEV_5000,50,2,3,0.14732281875575828,-0.13766009038735932,-0.0726969963916416,5999
VEV_5000,50,2,4,0.611991755059226,-0.5816412347650655,-0.49735650888760563,6000
VEV_5000,55,2,0,-0.5302715489744708,0.4879184006349666,0.46131194573399614,6000
VEV_5000,55,2,1,-0.19999356512573185,0.18756063896913955,0.06537193562871821,5999
VEV_5000,55,2,2,-0.03162251594919477,0.04507599984437813,0.0006465784899774007,5999
VEV_5000,55,2,3,0.14737660711805103,-0.13922609712402143,-0.0735646230887141,5999
VEV_5000,55,2,4,0.6120379169089302,-0.5815777549235522,-0.49725247809737994,6000
VEV_5000,60,2,0,-0.5304578074328111,0.4880390937984835,0.461269001546043,6000
VEV_5000,60,2,1,-0.20010836816434266,0.18668796052707698,0.0647502016399813,5999
VEV_5000,60,2,2,-0.031847397213574165,0.04583742140577729,0.0006908032837599776,5999
VEV_5000,60,2,3,0.14745546524725583,-0.13977168273690235,-0.0750130288861328,5999
VEV_5000,60,2,4,0.6121922425015505,-0.5810417150672736,-0.49735650888760563,6000
VEV_5000,65,2,0,-0.5307361049563063,0.4865801176465873,0.46120371006327326,6000
VEV_5000,65,2,1,-0.20028699053448223,0.18815379997125375,0.0648416999156324,5999
VEV_5000,65,2,2,-0.032029682741494314,0.046769402018554736,0.0007135248197300999,5999
VEV_5000,65,2,3,0.1475483893918411,-0.14070364595408832,-0.0748472930708885,5999
VEV_5000,65,2,4,0.6124388971520981,-0.5810483514456725,-0.49735650888760563,6000
VEV_5000,15,3,0,-0.544457165835101,0.47922099691275877,0.4464218698944933,6000
VEV_5000,15,3,1,-0.20436411156176007,0.1827081478847124,0.0756371621009748,5999
VEV_5000,15,3,2,-0.028733496464790752,0.04592022489204084,0.0017672246485745044,5999
VEV_5000,15,3,3,0.15236773501160303,-0.14155960550418137,-0.0815586201260885,5999
VEV_5000,15,3,4,0.6247895557909835,-0.5667625038535404,-0.4809817435634613,5999
VEV_5000,20,3,0,-0.5377726057523142,0.48742449700037893,0.4519470560940134,6000
VEV_5000,20,3,1,-0.20299677010963418,0.18246962977598252,0.0757051748623781,5999
VEV_5000,20,3,2,-0.02922873549929888,0.04381634654317605,0.0015935350020298972,5999
VEV_5000,20,3,3,0.15024875998161727,-0.14236506978816005,-0.08326353462325642,5999
VEV_5000,20,3,4,0.6191721199344737,-0.5718195106775149,-0.4896628579544995,5999
VEV_5000,25,3,0,-0.5343586973861365,0.4904307670900621,0.45345947405940024,6000
VEV_5000,25,3,1,-0.2017999263623413,0.1845531218352044,0.0764467340895863,5999
VEV_5000,25,3,2,-0.02962920511529893,0.04181975454579027,0.0016371587762478157,5999
VEV_5000,25,3,3,0.148899999487958,-0.14154766983086098,-0.083346633245128,5999
VEV_5000,25,3,4,0.6161073158059525,-0.5757305819148696,-0.4950042656155346,5999
VEV_5000,30,3,0,-0.5324769775723409,0.4926562264232731,0.45518378673068605,6000
VEV_5000,30,3,1,-0.20091905819146919,0.18675713641149688,0.0764790605271628,5999
VEV_5000,30,3,2,-0.029957945266023755,0.03914083416836273,0.0013428602678686036,5999
VEV_5000,30,3,3,0.14809035265295772,-0.1430487505226819,-0.0836216533643892,5999
VEV_5000,30,3,4,0.6142591526179224,-0.5759804257268422,-0.4955276998089175,5999
VEV_5000,35,3,0,-0.5313324093458472,0.49543108587130275,0.45607675370592915,6000
VEV_5000,35,3,1,-0.20038717412733387,0.185627259936991,0.07633281165271907,5999
VEV_5000,35,3,2,-0.030295225659003264,0.040379266969258996,0.0014082967818467998,5999
VEV_5000,35,3,3,0.14765781397402167,-0.14404637403522877,-0.08603791499172081,5999
VEV_5000,35,3,4,0.6131112058314926,-0.5778666805423822,-0.4963117758970838,5999
VEV_5000,40,3,0,-0.5306525284794474,0.495816874522362,0.4564281344232768,6000
VEV_5000,40,3,1,-0.20009354525131653,0.18653414200410917,0.07701276351417619,5999
VEV_5000,40,3,2,-0.030667804304519836,0.03768189898053709,0.001309203738856013,5999
VEV_5000,40,3,3,0.14744517947291538,-0.14259154109343575,-0.08449718665451655,5999
VEV_5000,40,3,4,0.6124670916874415,-0.5779168805224574,-0.4965745313620573,5999
VEV_5000,45,3,0,-0.5303070988282715,0.4958872565116641,0.45676494444069243,6000
VEV_5000,45,3,1,-0.19997237513164015,0.18626255901413155,0.07750464408036359,5999
VEV_5000,45,3,2,-0.031004674154368885,0.03778291884661032,0.0010643478581187013,5999
VEV_5000,45,3,3,0.14736163855196438,-0.14210609607495647,-0.08501434362642599,5999
VEV_5000,45,3,4,0.6121528345423143,-0.5783021561386213,-0.4969417907723254,5999
VEV_5000,50,3,0,-0.5301971689739843,0.49509507709501727,0.45621798863976437,6000
VEV_5000,50,3,1,-0.1999449724582568,0.18828165931160873,0.07750464408036359,5999
VEV_5000,50,3,2,-0.03131411342312943,0.038077256659264654,0.001219124186718601,5999
VEV_5000,50,3,3,0.14735685856981753,-0.1446735906127161,-0.0870898691837283,5999
VEV_5000,50,3,4,0.6120511832683933,-0.577255788242435,-0.49717484798566136,5999
VEV_5000,55,3,0,-0.5302715489744708,0.4947386075974086,0.4569532820291896,6000
VEV_5000,55,3,1,-0.19997711235771182,0.1885571705913947,0.07691725310451142,5999
VEV_5000,55,3,2,-0.03159511458018904,0.03941870998103439,0.001294872011385395,5999
VEV_5000,55,3,3,0.14741061855748355,-0.14462374617992044,-0.0880508639002074,5999
VEV_5000,55,3,4,0.6120973953598536,-0.5785660683576912,-0.49739335081085295,5999
VEV_5000,60,3,0,-0.5304578074328111,0.4940722165869724,0.45726217900300975,6000
VEV_5000,60,3,1,-0.20009450220534727,0.1898067006368595,0.07599558177207649,5999
VEV_5000,60,3,2,-0.03182011068417665,0.03992236548973358,0.0012850194270868087,5999
VEV_5000,60,3,3,0.14748970770065786,-0.1478251939021809,-0.08921915118298779,5999
VEV_5000,60,3,4,0.6122516301285141,-0.5764513040954762,-0.4970633641733002,5999
VEV_5000,65,3,0,-0.5307361049563063,0.49320045040134,0.4562041456956649,6000
VEV_5000,65,3,1,-0.2002755552366175,0.1895818049951848,0.07599558177207649,5999
VEV_5000,65,3,2,-0.03200233976925658,0.040539247201194326,0.001220345880938195,5999
VEV_5000,65,3,3,0.14758257263088667,-0.14771179262115727,-0.08922848239217279,5999
VEV_5000,65,3,4,0.6124983617807218,-0.5760847799420693,-0.4970210918691008,5999
VEV_5000,15,4,0,-0.5444732377033485,0.48106740054008845,0.43403116891749965,5999
VEV_5000,15,4,1,-0.20436411156176007,0.18258974206862968,0.08141232464276979,5999
VEV_5000,15,4,2,-0.028733496464790752,0.043727845657380214,0.001847946861744297,5999
VEV_5000,15,4,3,0.15236773501160303,-0.13276019464277222,-0.08985004446003589,5999
VEV_5000,15,4,4,0.6247895557909835,-0.5750672451240362,-0.4850968207565528,5999
VEV_5000,20,4,0,-0.5377927631512115,0.48767689815236176,0.4391536927123525,5999
VEV_5000,20,4,1,-0.20299677010963418,0.18135660803203263,0.0806989942038853,5999
VEV_5000,20,4,2,-0.02922873549929888,0.043313199724042496,0.002214320375060197,5999
VEV_5000,20,4,3,0.15024875998161727,-0.13330645694287085,-0.0900921715783625,5999
VEV_5000,20,4,4,0.6191721199344737,-0.579482700466276,-0.4923573984788162,5999
VEV_5000,25,4,0,-0.5343833255059659,0.48701284022822106,0.4385591068366921,5999
VEV_5000,25,4,1,-0.2017999263623413,0.18287828627686686,0.0820934827597739,5999
VEV_5000,25,4,2,-0.02962920511529893,0.045727679855988586,0.0023769164035912227,5999
VEV_5000,25,4,3,0.148899999487958,-0.13382126424318191,-0.09052339367553938,5999
VEV_5000,25,4,4,0.6161073158059525,-0.5822399936186046,-0.4942878453439335,5999
VEV_5000,30,4,0,-0.53250603778382,0.4901181329694494,0.4403041634204782,5999
VEV_5000,30,4,1,-0.20091905819146919,0.18374571497606018,0.0823274203394248,5999
VEV_5000,30,4,2,-0.029957945266023755,0.04478207198527824,0.0020029865918332057,5999
VEV_5000,30,4,3,0.14809035265295772,-0.1366546706665752,-0.0914889286823382,5999
VEV_5000,30,4,4,0.6142591526179224,-0.5824337007649226,-0.4942411871406873,5999
VEV_5000,35,4,0,-0.531365656612655,0.4923903409757635,0.4432494691618557,5999
VEV_5000,35,4,1,-0.20038717412733387,0.18338151107338738,0.08258320277400338,5999
VEV_5000,35,4,2,-0.030295225659003264,0.04541503968574525,0.002142889201422804,5999
VEV_5000,35,4,3,0.14765781397402167,-0.13650815624901905,-0.0923929092086836,5999
VEV_5000,35,4,4,0.6131112058314926,-0.5851211869865871,-0.49499640687645297,5999
VEV_5000,40,4,0,-0.5306896655033541,0.49289859383949414,0.44540039584990154,5999
VEV_5000,40,4,1,-0.20009354525131653,0.18334236270722318,0.08210225242237357,5999
VEV_5000,40,4,2,-0.030667804304519836,0.046534008822958314,0.0021111556052346714,5999
VEV_5000,40,4,3,0.14744517947291538,-0.1389804499718403,-0.09254084650092412,5999
VEV_5000,40,4,4,0.6124670916874415,-0.5842369668985453,-0.49482260661898203,5999
VEV_5000,45,4,0,-0.5303458010938469,0.49322431258371635,0.446419709967813,5999
VEV_5000,45,4,1,-0.19997440498462477,0.1831735015154966,0.08219995965373528,5999
VEV_5000,45,4,2,-0.031004674154368885,0.045769884434862754,0.001647349259656039,5999
VEV_5000,45,4,3,0.14736163855196438,-0.13917428888384803,-0.09277638969706449,5999
VEV_5000,45,4,4,0.6121528345423143,-0.5834358611509377,-0.49482260661898203,5999
VEV_5000,50,4,0,-0.5302359459121537,0.49311026914338907,0.44577080699764327,5999
VEV_5000,50,4,1,-0.19995024548896448,0.1833877408380593,0.082257407416364,5999
VEV_5000,50,4,2,-0.03131411342312943,0.046239639075092966,0.0019157722008457945,5999
VEV_5000,50,4,3,0.14735685856981753,-0.14146687436072847,-0.09404641796754731,5999
VEV_5000,50,4,4,0.6120511832683933,-0.5817132261965229,-0.49464043662555923,5999
VEV_5000,55,4,0,-0.5303103863802878,0.49351406151420174,0.44540039584990154,5999
VEV_5000,55,4,1,-0.19998539056226242,0.18163709843822914,0.08156886210508668,5999
VEV_5000,55,4,2,-0.03159511458018904,0.04704980225137978,0.002064465841613,5999
VEV_5000,55,4,3,0.14741061855748355,-0.14014361125267558,-0.0946884425820827,5999
VEV_5000,55,4,4,0.6120973953598536,-0.5824998024518451,-0.49520138448224305,5999
VEV_5000,60,4,0,-0.530496685421721,0.4950588288673058,0.4474387421996652,5999
VEV_5000,60,4,1,-0.20010557069259252,0.17956317937367533,0.0806989942038853,5999
VEV_5000,60,4,2,-0.03182011068417665,0.04727470866743254,0.0020718111409223083,5999
VEV_5000,60,4,3,0.14748970770065786,-0.13906499247054896,-0.0954412247974688,5999
VEV_5000,60,4,4,0.6122516301285141,-0.5832741759385748,-0.4956171990306756,5999
VEV_5000,65,4,0,-0.5307750264431798,0.494846924846787,0.4475053623918939,5999
VEV_5000,65,4,1,-0.2002891976470256,0.17944292007140464,0.07993726168388093,5999
VEV_5000,65,4,2,-0.03200233976925658,0.048237618914040346,0.0023668600215388524,5999
VEV_5000,65,4,3,0.14758257263088667,-0.13987870059010324,-0.0956548836029469,5999
VEV_5000,65,4,4,0.6124983617807218,-0.5830912147428388,-0.495355360179019,5999
VEV_5000,15,5,0,-0.5444732377033485,0.4673966415150758,0.4248153048692984,5999
VEV_5000,15,5,1,-0.20436411156176007,0.1810799037984566,0.0921475023551466,5999
VEV_5000,15,5,2,-0.028747431196865608,0.04357987793077183,0.0019762426377383027,5998
VEV_5000,15,5,3,0.1523332957469576,-0.12104398513867852,-0.09111838732496838,5999
VEV_5000,15,5,4,0.6247329206117207,-0.5714886412394391,-0.4846090606006328,5999
VEV_5000,20,5,0,-0.5377927631512115,0.4752244183902311,0.4285202747951188,5999
VEV_5000,20,5,1,-0.20299677010963418,0.18178677365485485,0.09382142763752202,5999
VEV_5000,20,5,2,-0.029242673043069194,0.03855719931181915,0.001466690981942501,5998
VEV_5000,20,5,3,0.15021469461543108,-0.11926986670772632,-0.0923541347247009,5999
VEV_5000,20,5,4,0.6191125805726869,-0.5767755650356373,-0.4935634611219938,5999
VEV_5000,25,5,0,-0.5343833255059659,0.4797195119232275,0.43153488078223745,5999
VEV_5000,25,5,1,-0.2017999263623413,0.18102936157474556,0.09480882438128901,5999
VEV_5000,25,5,2,-0.0296430209672503,0.03921720477415861,0.001525141124147894,5998
VEV_5000,25,5,3,0.14886618245225278,-0.123746227858604,-0.09653054823138518,5999
VEV_5000,25,5,4,0.6160439169593593,-0.5766967807807394,-0.495206501773282,5999
VEV_5000,30,5,0,-0.53250603778382,0.48195553185398127,0.4333350517099461,5999
VEV_5000,30,5,1,-0.20091905819146919,0.18093991136555546,0.0933391531771122,5999
VEV_5000,30,5,2,-0.029971716816057446,0.038572959233322844,0.001413882899669254,5998
VEV_5000,30,5,3,0.14805654591079198,-0.12350362995177137,-0.0969222978847028,5999
VEV_5000,30,5,4,0.6141919783607177,-0.5784418102604553,-0.4963089459506591,5999
VEV_5000,35,5,0,-0.531365656612655,0.48298946598281745,0.4338872895887107,5999
VEV_5000,35,5,1,-0.20038717412733387,0.1817236244214197,0.09277944804307478,5999
VEV_5000,35,5,2,-0.030308940537096644,0.03936823646113712,0.001357937019747582,5998
VEV_5000,35,5,3,0.1476239551020267,-0.1262580083948443,-0.09791096949265919,5999
VEV_5000,35,5,4,0.6130403767822142,-0.5783002236615977,-0.4958388772774922,5999
VEV_5000,40,5,0,-0.5306896655033541,0.484934090631356,0.4352125132372749,5999
VEV_5000,40,5,1,-0.20009354525131653,0.18056256507306653,0.09131838092798716,5999
VEV_5000,40,5,2,-0.030681336453993062,0.03897905723856018,0.001357937019747582,5998
VEV_5000,40,5,3,0.14741102978320017,-0.12745995585304326,-0.09775223354790791,5999
VEV_5000,40,5,4,0.6123929076143367,-0.5774927271550233,-0.495677672632155,5999
VEV_5000,45,5,0,-0.5303458010938469,0.4836161623150613,0.4350681006353627,5999
VEV_5000,45,5,1,-0.19997440498462477,0.18215307159144595,0.0920205977708974,5999
VEV_5000,45,5,2,-0.03101827700981195,0.03892994321900716,0.0012872052443526003,5998
VEV_5000,45,5,3,0.14732758079223074,-0.12742534628715976,-0.09775223354790791,5999
VEV_5000,45,5,4,0.6120754015537829,-0.577750809090473,-0.49613675773798604,5999
VEV_5000,50,5,0,-0.5302359459121537,0.4835482387362977,0.4350681006353627,5999
VEV_5000,50,5,1,-0.19995024548896448,0.1818642335506818,0.09076258264121861,5999
VEV_5000,50,5,2,-0.03132788321258369,0.03929927864282126,0.0013377540617511494,5998
VEV_5000,50,5,3,0.14732281875575828,-0.1269171830594645,-0.09768729309325858,5999
VEV_5000,50,5,4,0.6119709073585229,-0.5782714845562895,-0.49647560054017953,5999
VEV_5000,55,5,0,-0.5303103863802878,0.4843175301105298,0.43511422087613016,5999
VEV_5000,55,5,1,-0.19998539056226242,0.1810978274802456,0.09004124013972592,5999
VEV_5000,55,5,2,-0.031608917044217685,0.03999083177712642,0.0013842836478943459,5998
VEV_5000,55,5,3,0.14737660711805103,-0.12681854441084506,-0.09718896927279269,5999
VEV_5000,55,5,4,0.6120143567041594,-0.5790644463649414,-0.49644863519642973,5999
VEV_5000,60,5,0,-0.530496685421721,0.4846114858915693,0.4355184875712439,5999
VEV_5000,60,5,1,-0.20010557069259252,0.18129672440261407,0.0898628936038221,5999
VEV_5000,60,5,2,-0.031833836176185994,0.04029458516924311,0.0014644103703176517,5998
VEV_5000,60,5,3,0.14745546524725583,-0.12877750851631353,-0.09745821167780377,5999
VEV_5000,60,5,4,0.612166193390818,-0.5779020377209932,-0.49613675773798604,5999
VEV_5000,65,5,0,-0.5307750264431798,0.4843120177442534,0.434919433631876,5999
VEV_5000,65,5,1,-0.2002891976470256,0.18285538063748016,0.08994049172724772,5999
VEV_5000,65,5,2,-0.032016118975454214,0.03928274493164093,0.0014702894013680487,5998
VEV_5000,65,5,3,0.1475483893918411,-0.13104960857209766,-0.09808373812211349,5999
VEV_5000,65,5,4,0.6124105659024357,-0.575877454183308,-0.4961016995521277,5999
VEV_5100,15,1,0,-0.4797626840758157,0.41594455998440194,0.37724668907458186,6000
VEV_5100,15,1,1,-0.18541943163371047,0.16827790107386256,0.12413118461427086,5999
VEV_5100,15,1,2,-0.02367897704806869,0.02909390440466503,0.0004162534496572612,6000
VEV_5100,15,1,3,0.138865794986189,-0.11013893813481022,-0.10445817426261783,5999
VEV_5100,15,1,4,0.5485097017208336,-0.5033792182738499,-0.41978955437116383,6000
VEV_5100,20,1,0,-0.47483623754158377,0.419367576963074,0.38305428106241374,6000
VEV_5100,20,1,1,-0.18399968872170075,0.17142797848535024,0.1277182181011085,5999
VEV_5100,20,1,2,-0.023679695896208178,0.023640240238386696,0.0003300250400570387,6000
VEV_5100,20,1,3,0.13679418193305068,-0.10650715625052981,-0.1036400150260306,5999
VEV_5100,20,1,4,0.5438026014974496,-0.5081293000721291,-0.42135496043601955,6000
VEV_5100,25,1,0,-0.47220977948664183,0.42152939172680287,0.383548192968874,6000
VEV_5100,25,1,1,-0.18328008005346536,0.17241444826253152,0.134522916709102,5999
VEV_5100,25,1,2,-0.02371506176062781,0.024173684783644147,0.00035424408906692406,6000
VEV_5100,25,1,3,0.1357805910820067,-0.10773504746783956,-0.10403931479231687,5999
VEV_5100,25,1,4,0.5410648557470072,-0.5105831781778937,-0.4222838360672085,6000
VEV_5100,30,1,0,-0.47068612561437384,0.4229199207149737,0.3859103591587427,6000
VEV_5100,30,1,1,-0.18293201507242712,0.17241251038517294,0.137324824308962,5999
VEV_5100,30,1,2,-0.02379828426256736,0.024658561716095543,0.00032391880995416567,6000
VEV_5100,30,1,3,0.13521201047472495,-0.10855908219003066,-0.103787093541996,5999
VEV_5100,30,1,4,0.5393985674581049,-0.5116327491610662,-0.42242577388583413,6000
VEV_5100,35,1,0,-0.46978084417897964,0.42363701900062034,0.38648279705330424,6000
VEV_5100,35,1,1,-0.18284283523048708,0.17463975395299589,0.13785938665387232,5999
VEV_5100,35,1,2,-0.023898825878629477,0.022576839721573226,0.0003301335609648473,6000
VEV_5100,35,1,3,0.13490515533715938,-0.10941199060036945,-0.10498241089226219,5999
VEV_5100,35,1,4,0.5383614313159245,-0.511642231553815,-0.4221736949107253,6000
VEV_5100,40,1,0,-0.4692985906286343,0.42475930075208235,0.3873001361057504,6000
VEV_5100,40,1,1,-0.1828982004513279,0.1764949711208152,0.140439826014699,5999
VEV_5100,40,1,2,-0.023966599438319226,0.01735147155586181,0.00023014157204667533,6000
VEV_5100,40,1,3,0.1346966365147832,-0.10708802333353072,-0.10445310676868759,5999
VEV_5100,40,1,4,0.5377586956028925,-0.5117176330434846,-0.42210598747806216,6000
VEV_5100,45,1,0,-0.46908764366316297,0.42594268851340994,0.3887785478430033,6000
VEV_5100,45,1,1,-0.18305608786432803,0.1754026473706848,0.1381375570517775,5999
VEV_5100,45,1,2,-0.024018318256337382,0.01795478407294339,0.0002464085523570386,6000
VEV_5100,45,1,3,0.13455105450563412,-0.10929898272283312,-0.10548757992410168,5999
VEV_5100,45,1,4,0.5374499331537422,-0.5102016007296508,-0.4215609432062592,6000
VEV_5100,50,1,0,-0.46907682252473903,0.4268926939724104,0.38972278820824613,6000
VEV_5100,50,1,1,-0.18325071355952444,0.17614524762371636,0.1381375570517775,5999
VEV_5100,50,1,2,-0.024106226737486993,0.0171680399106956,0.00024093236152113173,6000
