day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
0,20000,VOLCANIC_ROCK_VOUCHER_10500,75,15,,,,,76,15,,,,,75.5
0,20100,VOLCANIC_ROCK_VOUCHER_10500,72,13,,,,,73,13,,,,,72.5
0,20200,VOLCANIC_ROCK_VOUCHER_10500,69,14,,,,,70,14,,,,,69.5
0,20300,VOLCANIC_ROCK_VOUCHER_10500,67,17,,,,,68,17,,,,,67.5
0,20400,VOLCANIC_ROCK_VOUCHER_10500,71,15,,,,,72,15,,,,,71.5
0,20500,VOLCANIC_ROCK_VOUCHER_10500,72,11,,,,,73,11,,,,,72.5
0,20600,VOLCANIC_ROCK_VOUCHER_10500,74,15,,,,,75,15,,,,,74.5
0,20700,VOLCANIC_ROCK_VOUCHER_10500,73,13,,,,,74,13,,,,,73.5
0,20800,VOLCANIC_ROCK_VOUCHER_10500,76,37,,,,,77,22,,,,,76.5
0,20900,VOLCANIC_ROCK_VOUCHER_10500,75,12,,,,,76,12,,,,,75.5
0,21000,VOLCANIC_ROCK_VOUCHER_10500,73,19,,,,,74,19,,,,,73.5
0,21100,VOLCANIC_ROCK_VOUCHER_10500,,,,,,,74,3,75,13,,,74
0,21200,VOLCANIC_ROCK_VOUCHER_10500,75,5,,,,,76,17,,,,,75.5
0,21300,VOLCANIC_ROCK_VOUCHER_10500,77,14,,,,,78,14,,,,,77.5
0,21400,VOLCANIC_ROCK_VOUCHER_10500,78,15,,,,,79,15,,,,,78.5
0,21500,VOLCANIC_ROCK_VOUCHER_10500,76,23,,,,,77,13,,,,,76.5
0,21600,VOLCANIC_ROCK_VOUCHER_10500,76,16,,,,,77,16,,,,,76.5
0,21700,VOLCANIC_ROCK_VOUCHER_10500,75,21,,,,,76,21,,,,,75.5
0,21800,VOLCANIC_ROCK_VOUCHER_10500,76,11,,,,,77,11,,,,,76.5
0,21900,VOLCANIC_ROCK_VOUCHER_10500,75,18,,,,,76,18,,,,,75.5
0,22000,VOLCANIC_ROCK_VOUCHER_10500,75,21,,,,,76,21,,,,,75.5
0,22100,VOLCANIC_ROCK_VOUCHER_10500,77,12,,,,,78,12,,,,,77.5
0,22200,VOLCANIC_ROCK_VOUCHER_10500,76,14,,,,,77,14,,,,,76.5
0,22300,VOLCANIC_ROCK_VOUCHER_10500,74,12,,,,,75,12,,,,,74.5
0,22400,VOLCANIC_ROCK_VOUCHER_10500,74,13,,,,,75,13,,,,,74.5
0,22500,VOLCANIC_ROCK_VOUCHER_10500,75,12,,,,,76,12,,,,,75.5
0,22600,VOLCANIC_ROCK_VOUCHER_10500,78,14,,,,,79,14,,,,,78.5
0,22700,VOLCANIC_ROCK_VOUCHER_10500,83,11,,,,,84,11,,,,,83.5
0,22800,VOLCANIC_ROCK_VOUCHER_10500,86,11,,,,,87,11,,,,,86.5
0,22900,VOLCANIC_ROCK_VOUCHER_10500,84,14,,,,,85,14,,,,,84.5
0,23000,VOLCANIC_ROCK_VOUCHER_10500,88,22,,,,,89,22,,,,,88.5
0,23100,VOLCANIC_ROCK_VOUCHER_10500,85,13,,,,,86,13,,,,,85.5
0,23200,VOLCANIC_ROCK_VOUCHER_10500,83,18,,,,,84,18,,,,,83.5
0,23300,VOLCANIC_ROCK_VOUCHER_10500,84,10,,,,,85,10,,,,,84.5
0,23400,VOLCANIC_ROCK_VOUCHER_10500,83,18,,,,,84,18,,,,,83.5
0,23500,VOLCANIC_ROCK_VOUCHER_10500,82,25,,,,,83,15,,,,,82.5
0,23600,VOLCANIC_ROCK_VOUCHER_10500,85,19,,,,,86,19,,,,,85.5
0,23700,VOLCANIC_ROCK_VOUCHER_10500,87,14,,,,,88,14,,,,,87.5
0,23800,VOLCANIC_ROCK_VOUCHER_10500,86,39,,,,,87,22,,,,,86.5
0,23900,VOLCANIC_ROCK_VOUCHER_10500,85,16,,,,,86,16,,,,,85.5
0,24000,VOLCANIC_ROCK_VOUCHER_10500,86,14,,,,,87,14,,,,,86.5
0,24100,VOLCANIC_ROCK_VOUCHER_10500,84,22,,,,,85,22,,,,,84.5
0,24200,VOLCANIC_ROCK_VOUCHER_10500,83,21,,,,,84,21,,,,,83.5
0,24300,VOLCANIC_ROCK_VOUCHER_10500,84,12,,,,,85,12,,,,,84.5
0,24400,VOLCANIC_ROCK_VOUCHER_10500,84,10,,,,,85,10,,,,,84.5
0,24500,VOLCANIC_ROCK_VOUCHER_10500,81,15,,,,,82,15,,,,,81.5
0,24600,VOLCANIC_ROCK_VOUCHER_10500,79,20,,,,,80,20,,,,,79.5
0,24700,VOLCANIC_ROCK_VOUCHER_10500,77,15,,,,,78,15,,,,,77.5
0,24800,VOLCANIC_ROCK_VOUCHER_10500,78,22,,,,,79,22,,,,,78.5
0,24900,VOLCANIC_ROCK_VOUCHER_10500,78,22,,,,,79,22,,,,,78.5
0,25000,VOLCANIC_ROCK_VOUCHER_10500,80,17,,,,,81,17,,,,,80.5
0,25100,VOLCANIC_ROCK_VOUCHER_10500,82,14,,,,,83,14,,,,,82.5
0,25200,VOLCANIC_ROCK_VOUCHER_10500,82,3,,,,,83,22,,,,,82.5
0,25300,VOLCANIC_ROCK_VOUCHER_10500,80,14,,,,,81,14,,,,,80.5
0,25400,VOLCANIC_ROCK_VOUCHER_10500,80,15,,,,,81,15,,,,,80.5
0,25500,VOLCANIC_ROCK_VOUCHER_10500,80,21,,,,,81,21,,,,,80.5
0,25600,VOLCANIC_ROCK_VOUCHER_10500,78,5,,,,,79,17,,,,,78.5
0,25700,VOLCANIC_ROCK_VOUCHER_10500,79,26,,,,,80,11,,,,,79.5
0,25800,VOLCANIC_ROCK_VOUCHER_10500,80,11,,,,,81,11,,,,,80.5
0,25900,VOLCANIC_ROCK_VOUCHER_10500,78,12,,,,,79,12,,,,,78.5
0,26000,VOLCANIC_ROCK_VOUCHER_10500,80,20,,,,,81,20,,,,,80.5
0,26100,VOLCANIC_ROCK_VOUCHER_10500,77,2,,,,,78,14,,,,,77.5
0,26200,VOLCANIC_ROCK_VOUCHER_10500,77,11,,,,,78,11,,,,,77.5
0,26300,VOLCANIC_ROCK_VOUCHER_10500,76,13,,,,,77,13,,,,,76.5
0,26400,VOLCANIC_ROCK_VOUCHER_10500,78,12,,,,,79,12,,,,,78.5
0,26500,VOLCANIC_ROCK_VOUCHER_10500,78,17,,,,,79,17,,,,,78.5
0,26600,VOLCANIC_ROCK_VOUCHER_10500,77,6,,,,,78,21,,,,,77.5
0,26700,VOLCANIC_ROCK_VOUCHER_10500,79,15,,,,,80,15,,,,,79.5
0,26800,VOLCANIC_ROCK_VOUCHER_10500,80,35,,,,,81,20,,,,,80.5
0,26900,VOLCANIC_ROCK_VOUCHER_10500,79,11,,,,,80,11,,,,,79.5
0,27000,VOLCANIC_ROCK_VOUCHER_10500,76,16,,,,,77,16,,,,,76.5
0,27100,VOLCANIC_ROCK_VOUCHER_10500,76,12,,,,,77,12,,,,,76.5
0,27200,VOLCANIC_ROCK_VOUCHER_10500,79,14,,,,,80,14,,,,,79.5
0,27300,VOLCANIC_ROCK_VOUCHER_10500,78,18,,,,,79,18,,,,,78.5
0,27400,VOLCANIC_ROCK_VOUCHER_10500,77,20,,,,,78,20,,,,,77.5
0,27500,VOLCANIC_ROCK_VOUCHER_10500,76,21,,,,,77,21,,,,,76.5
0,27600,VOLCANIC_ROCK_VOUCHER_10500,75,14,,,,,76,14,,,,,75.5
0,27700,VOLCANIC_ROCK_VOUCHER_10500,73,13,,,,,74,13,,,,,73.5
0,27800,VOLCANIC_ROCK_VOUCHER_10500,68,14,,,,,69,14,,,,,68.5
0,27900,VOLCANIC_ROCK_VOUCHER_10500,69,19,,,,,70,19,,,,,69.5
0,28000,VOLCANIC_ROCK_VOUCHER_10500,70,15,,,,,71,15,,,,,70.5
0,28100,VOLCANIC_ROCK_VOUCHER_10500,69,10,,,,,70,10,,,,,69.5
0,28200,VOLCANIC_ROCK_VOUCHER_10500,70,14,,,,,71,14,,,,,70.5
0,28300,VOLCANIC_ROCK_VOUCHER_10500,66,18,,,,,67,18,,,,,66.5
0,28400,VOLCANIC_ROCK_VOUCHER_10500,69,13,,,,,70,13,,,,,69.5
0,28500,VOLCANIC_ROCK_VOUCHER_10500,68,18,,,,,69,18,,,,,68.5
0,28600,VOLCANIC_ROCK_VOUCHER_10500,67,18,,,,,68,18,,,,,67.5
