product,day,ema_window,horizon,n,alpha,beta,corr,t_beta,r2,rmse,mae,hit_rate,mean_abs_residual,mean_abs_future_change,mean_reversion_score
HYDROGEL_PACK,day_0,100,1,9999,-0.004766595373715453,-0.005510547633260347,-0.02406402154919072,-2.4067381119335174,0.0005790771331199984,1.9666668046356082,1.5348603997041323,0.40242072621786534,6.992474141949591,1.527952795279528,0.005510547633260347
HYDROGEL_PACK,day_0,125,1,9999,-0.004763388746662302,-0.005016806368850863,-0.02414180291269092,-2.4145218634563195,0.0005828266478752342,1.966663115472739,1.534864586826733,0.4043212963889167,7.720988897995873,1.527952795279528,0.005016806368850863
HYDROGEL_PACK,day_0,150,1,9999,-0.004758574081480004,-0.004750731139153818,-0.024637233004016205,-2.4641016742463266,0.0006069932500942787,1.9666393376881492,1.5349740223921333,0.40438087617523505,8.33329634699912,1.527952795279528,0.004750731139153818
HYDROGEL_PACK,day_0,175,1,9999,-0.004747866209632644,-0.0045900185335024084,-0.025276060631700507,-2.528034577250436,0.0006388792410574329,1.966607964272528,1.535135584485999,0.4047214164249275,8.860988450340168,1.527952795279528,0.0045900185335024084
HYDROGEL_PACK,day_0,200,1,9999,-0.004730204255275646,-0.004480719788344103,-0.02593122515859928,-2.5936056720511598,0.0006724284382260137,1.9665749538468082,1.5353016684158145,0.4061218365509653,9.322464817908651,1.527952795279528,0.004480719788344103
HYDROGEL_PACK,day_0,250,1,9999,-0.004677063032858982,-0.00432809070371791,-0.02710113525850101,-2.7107026281370126,0.0007344715322994411,1.9665139056519145,1.5355956676526656,0.4044213263979194,10.101210695454263,1.527952795279528,0.00432809070371791
HYDROGEL_PACK,day_0,300,1,9999,-0.004609095893495291,-0.004208348900535427,-0.028011796997200678,-2.8018589613736546,0.0007846607710123576,1.9664645198418544,1.5358168439295574,0.4072814562912582,10.747441901786548,1.527952795279528,0.004208348900535427
HYDROGEL_PACK,day_1,10,1,9999,0.0060240488575707945,-0.012463769435287809,-0.017304758790120032,-1.7304754070362673,0.00029945467678416104,1.9365224769839793,1.5212136525745337,0.4095819163832767,2.159939193540045,1.5163516351635165,0.012463769435287809
HYDROGEL_PACK,day_1,20,1,9999,0.006054127059337809,-0.006432704569065165,-0.013284441032991234,-1.3283620391658681,0.000176476373558887,1.9366415841135693,1.5201947393696709,0.40748149629925984,3.208423450057167,1.5163516351635165,0.006432704569065165
HYDROGEL_PACK,day_1,30,1,9999,0.006104406047847427,-0.004766258149233707,-0.012215991068760895,-1.22150699967775,0.00014923043779191403,1.9366679713966681,1.519892954986898,0.4095819163832767,3.9766726158696537,1.5163516351635165,0.004766258149233707
HYDROGEL_PACK,day_1,50,1,9999,0.00624459909331008,-0.0037084397262276254,-0.012311122255407423,-1.2310208374455436,0.00015156373118740962,1.9366657116508337,1.5198719106224203,0.40838167633526706,5.1596481088301145,1.5163516351635165,0.0037084397262276254
HYDROGEL_PACK,day_1,75,1,9999,0.006457135255424213,-0.0033426852223005237,-0.013478842744212122,-1.3478045161998018,0.00018167920172307284,1.936636545211079,1.5200942206095363,0.41168233646729346,6.268250705010741,1.5163516351635165,0.0033426852223005237
HYDROGEL_PACK,day_1,100,1,9999,0.006688806743659099,-0.0032360829261653353,-0.014877053310208561,-1.4876467955814765,0.00022132671519448088,1.936598146442456,1.520366872187434,0.41398279655931186,7.1398228659873135,1.5163516351635165,0.0032360829261653353
HYDROGEL_PACK,day_1,125,1,9999,0.006923732859291447,-0.003198153764489897,-0.016206736600805505,-1.620643392502265,0.000262658311247832,1.9365581158228204,1.5206298074207358,0.41558311662332464,7.854912439909983,1.5163516351635165,0.003198153764489897
HYDROGEL_PACK,day_1,150,1,9999,0.007152405588499451,-0.0031738673185497802,-0.01736809505760452,-1.7368109396906521,0.00030165072592991393,1.9365203499966095,1.520850221441801,0.41528305661132225,8.467979117566772,1.5163516351635165,0.0031738673185497802
HYDROGEL_PACK,day_1,175,1,9999,0.007370978102371098,-0.003147924798967258,-0.018348992929046078,-1.8349329610684997,0.0003366855415098957,1.9364864166467108,1.5210298123806416,0.4168833766753351,9.010355790893348,1.5163516351635165,0.003147924798967258
HYDROGEL_PACK,day_1,200,1,9999,0.007578810406530027,-0.003117511986655971,-0.019169383212116847,-1.917003007254717,0.00036746525273301245,1.9364566041335156,1.5211857514684073,0.4171834366873375,9.49545444408723,1.5163516351635165,0.003117511986655971
HYDROGEL_PACK,day_1,250,1,9999,0.007965591190862509,-0.003046779656002618,-0.020435268946832057,-2.043647100950459,0.0004176002169293813,1.936408043589292,1.5214335665506336,0.41728345669133826,10.333440822859473,1.5163516351635165,0.003046779656002618
HYDROGEL_PACK,day_1,300,1,9999,0.008321564652944998,-0.0029711656574825354,-0.021348844839740363,-2.135050832181412,0.00045577317599121425,1.9363710685831694,1.5216042442278488,0.4189837967593519,11.044409938090439,1.5163516351635165,0.0029711656574825354
HYDROGEL_PACK,day_2,10,1,9999,-9.001602753041396e-05,-0.013777477311379788,-0.0190788923182893,-1.9079503094813675,0.00036400413209281,1.9623284664876801,1.5312394264873093,0.40738147629525906,2.1653100639902543,1.5259525952595259,0.013777477311379788
HYDROGEL_PACK,day_2,20,1,9999,-7.90463938604261e-05,-0.008985116070063382,-0.018354130321609773,-1.8354468828540695,0.0003368740998626052,1.962355095017239,1.5309406865275865,0.4085817163432687,3.213288149832055,1.5259525952595259,0.008985116070063382
HYDROGEL_PACK,day_2,30,1,9999,-6.63624977260681e-05,-0.00719516547264708,-0.018150256642014174,-1.8150523825575526,0.0003294318161709553,1.9623623996660557,1.5308656654356594,0.41038207641528307,3.98735149281743,1.5259525952595259,0.00719516547264708
HYDROGEL_PACK,day_2,50,1,9999,-4.1077985534719595e-05,-0.005642637726492482,-0.018340735429026277,-1.8341069179859641,0.00033638257607759847,1.9623555774518013,1.530855844565382,0.40918183636727345,5.1257975184441475,1.5259525952595259,0.005642637726492482
HYDROGEL_PACK,day_2,75,1,9999,-2.435715846787982e-05,-0.0048149058357808226,-0.01896445700303342,-1.8965022818990231,0.00035965062941989423,1.96233273953955,1.5309408436265668,0.4138827765553111,6.160233686873284,1.5259525952595259,0.0048149058357808226
HYDROGEL_PACK,day_2,100,1,9999,-2.5819389356006832e-05,-0.004375543666509594,-0.019649018658803575,-1.964986469965434,0.000386083934253878,1.9623067945672255,1.5310668391181923,0.41328265653130625,6.989799241475062,1.5259525952595259,0.004375543666509594
HYDROGEL_PACK,day_2,125,1,9999,-4.01280644796645e-05,-0.0041030863845783775,-0.020329159924490497,-2.033031175808206,0.00041327474323538116,1.962280105727062,1.5312165812548189,0.41098219643928785,7.702310064634876,1.5259525952595259,0.0041030863845783775
HYDROGEL_PACK,day_2,150,1,9999,-6.27387197404935e-05,-0.003916183470818123,-0.02097399749429147,-2.0975465309665497,0.0004399085708904904,1.9622539632338865,1.5313725666398839,0.41208241648329663,8.327639791026547,1.5259525952595259,0.003916183470818123
HYDROGEL_PACK,day_2,175,1,9999,-9.068190323935692e-05,-0.003775303074125059,-0.0215564329483267,-2.155820865490797,0.000464679801455814,1.962229648664447,1.5315346054284549,0.4128825765153031,8.892332804232353,1.5259525952595259,0.003775303074125059
HYDROGEL_PACK,day_2,200,1,9999,-0.00012198628558800239,-0.0036600015492814354,-0.022061968268105334,-2.2064028995492055,0.00048673044386282616,1.962208004275266,1.5316794165834968,0.41528305661132225,9.400438093897918,1.5259525952595259,0.0036600015492814354
HYDROGEL_PACK,day_2,250,1,9999,-0.00018963813866479167,-0.00346952365033173,-0.02284334790033003,-2.2845882621517934,0.0005218185432953604,1.962173562134317,1.5318944542037318,0.41548309661932387,10.284575409251405,1.5259525952595259,0.00346952365033173
HYDROGEL_PACK,day_2,300,1,9999,-0.0002591353046990799,-0.0033099793386940583,-0.023378631244137214,-2.338151476474792,0.0005465603988493717,1.9621492754034018,1.5320536042560406,0.41378275655131025,11.050426408323284,1.5259525952595259,0.0033099793386940583
