product,day,ema_window,horizon,n,alpha,beta,corr,t_beta,r2,rmse,mae,hit_rate,mean_abs_residual,mean_abs_future_change,mean_reversion_score
HYDROGEL_PACK,day_all,10,140,29580,0.22197054105234154,-0.3251739718785102,-0.04247080595609926,-7.3108343224690255,0.0018037693585605252,20.483231666748694,16.42623923259177,0.5058155261022451,2.1418758773604742,16.433603786342122,0.3251739718785102
HYDROGEL_PACK,day_all,10,150,29550,0.2245812325487137,-0.33696216022850634,-0.042746116633564216,-7.3545795966783105,0.0018272304872501977,21.09244230914753,16.940526253475852,0.5057537399309551,2.1422178943889074,16.95040609137056,0.33696216022850634
HYDROGEL_PACK,day_all,20,1,29997,0.0005608884541374285,-0.0114266339382544,-0.023103474367950672,-4.0023739770545195,0.000533770527870514,1.9551063486482059,1.5297581228149886,0.4088287267028973,3.1691383206568164,1.5234190085675234,0.0114266339382544
HYDROGEL_PACK,day_all,20,5,29985,0.0022885662455733743,-0.026419108200017947,-0.02465746089787851,-4.270885801448924,0.0006079903779304674,4.2344371961966,3.3674744356732598,0.4607918348287249,3.1685596008455783,3.36181424045356,0.026419108200017947
HYDROGEL_PACK,day_all,20,10,29970,0.005540360782159145,-0.04463589165061961,-0.029716852727388034,-5.146636995989097,0.0008830913360212689,5.936022578053153,4.731738134726223,0.4708669825802576,3.1690262804425164,4.725258591925258,0.04463589165061961
HYDROGEL_PACK,day_all,20,20,29940,0.009868591227247786,-0.05300888911043892,-0.025311101851058358,-4.380882487131155,0.0006406518769146441,8.277346709563222,6.645492370958469,0.47965660074826294,3.1690990240880073,6.640430861723447,0.05300888911043892
HYDROGEL_PACK,day_all,20,30,29910,0.02025409738824152,-0.07106931481851571,-0.027841019930953743,-4.816673496272571,0.0007751223907955795,10.086728920821328,8.131828405805722,0.48515348090684146,3.168605609440258,8.128435305917753,0.07106931481851571
HYDROGEL_PACK,day_all,20,50,29850,0.04151761734590489,-0.09435338397347506,-0.02892758865818179,-4.999788546921503,0.0008368053855770663,12.890366338160693,10.407489504296743,0.49829122830530054,3.16942980143421,10.412043551088777,0.09435338397347506
HYDROGEL_PACK,day_all,20,70,29790,0.0885842442896677,-0.14384767048738656,-0.037532680030737384,-6.482407978776594,0.001408702070289758,15.136505480245754,12.161338233701988,0.49919425233331094,3.168495538298776,12.169167505874455,0.14384767048738656
HYDROGEL_PACK,day_all,20,80,29760,0.11211779347386908,-0.175125770233452,-0.04292915753045666,-7.4123307158493335,0.0018429125662746682,16.113044683276794,12.948802818683978,0.5007393466863825,3.169859131049141,12.955208333333333,0.175125770233452
HYDROGEL_PACK,day_all,20,90,29730,0.1394089918858219,-0.2192529982791438,-0.050893986133605504,-8.786430887654522,0.002590197824567375,17.00442667694849,13.653728203170688,0.5077036937361232,3.169383055823092,13.665539858728557,0.2192529982791438
HYDROGEL_PACK,day_all,20,100,29700,0.16155702958516846,-0.25893015569624456,-0.05737082667307569,-9.903087333948816,0.0032914117531518405,17.807628996512026,14.263836296382282,0.5081492456896551,3.169558172727081,14.281195286195286,0.25893015569624456
HYDROGEL_PACK,day_all,20,110,29670,0.18076168785990107,-0.2940975300554187,-0.0625903257711551,-10.801988304998867,0.00391754888013951,18.537460245302817,14.82137899419868,0.5109553023663453,3.1705111281217615,14.850235928547354,0.2940975300554187
HYDROGEL_PACK,day_all,20,120,29640,0.1986975847752754,-0.3047117595208517,-0.06261464262460113,-10.800736534680505,0.003920593471006595,19.206580503829517,15.365573910549823,0.5105277365366446,3.1722266688964442,15.395529689608637,0.3047117595208517
HYDROGEL_PACK,day_all,20,130,29610,0.21469487303140283,-0.303568495620121,-0.0603734150421785,-10.407423211993146,0.0036449492438551667,19.845487017857774,15.882425835149206,0.5028034857799095,3.1723313123900327,15.898564674096589,0.303568495620121
HYDROGEL_PACK,day_all,20,140,29580,0.22367235566452076,-0.3023601002619435,-0.05829171559069007,-10.042234206910864,0.0033979241065057453,20.46686890779988,16.417009110509007,0.5047673789559102,3.1715609957457955,16.433603786342122,0.3023601002619435
HYDROGEL_PACK,day_all,20,150,29550,0.22656678197949665,-0.3235594587366278,-0.060586887986835584,-10.433769911510263,0.0036707709959293844,21.072955330625007,16.93160998897948,0.5042645366547079,3.172171077899717,16.95040609137056,0.3235594587366278
HYDROGEL_PACK,day_all,30,1,29997,0.0005895511317118391,-0.008483190439942747,-0.021219255075702114,-3.6758041237060537,0.0004502567859677731,1.9551880296652862,1.529277447619635,0.40941521637660866,3.9289080859091468,1.5234190085675234,0.008483190439942747
HYDROGEL_PACK,day_all,30,5,29985,0.002383737409727889,-0.021359411675255957,-0.024662103444174983,-4.271690420018038,0.0006082193462910723,4.234436711125583,3.3674659376549503,0.46010939897271697,3.9282608137984933,3.36181424045356,0.021359411675255957
HYDROGEL_PACK,day_all,30,10,29970,0.005716006399344303,-0.036203640029254934,-0.029817550559739513,-5.164092262815519,0.0008890863213824041,5.936004769115314,4.731887597099102,0.4700837588013482,3.9287047164683724,4.725258591925258,0.036203640029254934
HYDROGEL_PACK,day_all,30,20,29940,0.010192927538337388,-0.04663418948380338,-0.02754604152404826,-4.767990927188248,0.0007587844036447411,8.27685746974089,6.644896468277362,0.4818452082707018,3.9287552856231316,6.640430861723447,0.04663418948380338
HYDROGEL_PACK,day_all,30,30,29910,0.02078300326302411,-0.06464662363219925,-0.031329447076815516,-5.420753493127048,0.0009815342541390493,10.085687049221088,8.130913037105456,0.4883472096833517,3.9280511431714995,8.128435305917753,0.06464662363219925
HYDROGEL_PACK,day_all,30,50,29850,0.04255898888757994,-0.0931832010361319,-0.03534165955810252,-6.109644638284702,0.0012490329003209677,12.887706956840411,10.402951824867129,0.5007873488122759,3.9285744798007345,10.412043551088777,0.0931832010361319
HYDROGEL_PACK,day_all,30,70,29790,0.09023782585177739,-0.14476219992606068,-0.04672809310659386,-8.073714607517685,0.0021835146853784737,15.13063209077779,12.15419869168735,0.5035082418504717,3.927398057088637,12.169167505874455,0.14476219992606068
HYDROGEL_PACK,day_all,30,80,29760,0.11403417470159478,-0.17793976252305993,-0.053961110557254915,-9.322147298143006,0.0029118014525723046,16.104414945556137,12.941426803968866,0.5058977719528178,3.9288095855804204,12.955208333333333,0.17793976252305993
HYDROGEL_PACK,day_all,30,90,29730,0.14143472961000716,-0.21872512248370715,-0.06280169723304323,-10.849565864198492,0.003944053175350737,16.992882098435338,13.645748546635373,0.5107141655733844,3.927960321151032,13.665539858728557,0.21872512248370715
HYDROGEL_PACK,day_all,30,100,29700,0.1636221333670561,-0.25404410019945245,-0.06962276346688986,-12.02735146882294,0.004847329192766425,17.793724219123508,14.251703201432532,0.5124760076775432,3.9280548783032345,14.281195286195286,0.25404410019945245
HYDROGEL_PACK,day_all,30,110,29670,0.18282072816858294,-0.2825887838802071,-0.07439205072041395,-12.849189522494637,0.0055341772103888465,18.52241111320735,14.809399394973877,0.5139717531263693,3.9295256577472903,14.850235928547354,0.2825887838802071
HYDROGEL_PACK,day_all,30,120,29640,0.20059409550659543,-0.29243503690657074,-0.07433105726019601,-12.832103243320411,0.005525106073418606,19.19110502036231,15.356616826924139,0.5134460302999628,3.931697452648402,15.395529689608637,0.29243503690657074
HYDROGEL_PACK,day_all,30,130,29610,0.21647214724277225,-0.29531498026153574,-0.07265327967617895,-12.534557506288458,0.005278499047705054,19.829211750279256,15.87333509775767,0.50629918600331,3.9318641991601124,15.898564674096589,0.29531498026153574
HYDROGEL_PACK,day_all,30,140,29580,0.22551671067302312,-0.3023612843756563,-0.07210633383073854,-12.433396434399777,0.0051993233785098125,20.448363187574486,16.40538353654557,0.5081313182540488,3.9307499464109927,16.433603786342122,0.3023612843756563
HYDROGEL_PACK,day_all,30,150,29550,0.2286753077587394,-0.3292409092187625,-0.07626225412031705,-13.147412321033318,0.005815931403511665,21.050257397752414,16.919818861361676,0.5061765999932312,3.9314586725464093,16.95040609137056,0.3292409092187625
HYDROGEL_PACK,day_all,50,1,29997,0.0006457988053142016,-0.00601902943343466,-0.01947325561466861,-3.3732253645256103,0.00037920768423416185,1.9552575168947672,1.5287877512917298,0.4075284232987697,5.091020335873458,1.5234190085675234,0.00601902943343466
HYDROGEL_PACK,day_all,50,5,29985,0.0025859241204072183,-0.0169891340032788,-0.02537150617168092,-4.39464317092994,0.0006437133254195704,4.234361516219216,3.367528784212657,0.4592908842266769,5.090236048277411,3.36181424045356,0.0169891340032788
HYDROGEL_PACK,day_all,50,10,29970,0.0061022205477521555,-0.02955054045895695,-0.031477161069155594,-5.451797235083306,0.0009908116689734126,5.935702571676004,4.732026014969203,0.4681972902622973,5.090350324966758,4.725258591925258,0.02955054045895695
HYDROGEL_PACK,day_all,50,20,29940,0.010938353776485058,-0.043090200606503384,-0.032916515031211714,-5.698501237042292,0.0010834969618001011,8.275512540260388,6.643660079775364,0.4824959914484233,5.0899049759771575,6.640430861723447,0.043090200606503384
HYDROGEL_PACK,day_all,50,30,29910,0.0219982331577752,-0.0623424314825067,-0.03907615770124146,-6.762968508569773,0.0015269461006922613,10.082933544463426,8.128117068841982,0.49200829265030427,5.088981034052134,8.128435305917753,0.0623424314825067
HYDROGEL_PACK,day_all,50,50,29850,0.04488296489475648,-0.09872054472534265,-0.04842464602979419,-8.375946012882498,0.0023449463431109985,12.880634278890016,10.392886483396946,0.5037525966628694,5.088744662488324,10.412043551088777,0.09872054472534265
HYDROGEL_PACK,day_all,50,70,29790,0.09360509344966866,-0.1530403048899396,-0.06388624065847702,-11.048825008897355,0.004081451745472919,15.116235327250166,12.138609337625478,0.5094675350835963,5.086974097661586,12.169167505874455,0.1530403048899396
HYDROGEL_PACK,day_all,50,80,29760,0.11774190283812891,-0.18594729245162148,-0.07291599562807355,-12.611951034470207,0.005316742418433162,16.08498158477586,12.92464201242461,0.51122462696599,5.0880770623607665,12.955208333333333,0.18594729245162148
HYDROGEL_PACK,day_all,50,90,29730,0.14526249023947702,-0.22197017609939726,-0.08240537800820211,-14.256666865799984,0.006790646324674632,16.968583046044742,13.627931121338387,0.5160801991522573,5.0866321870692595,13.665539858728557,0.22197017609939726
HYDROGEL_PACK,day_all,50,100,29700,0.16750416899492793,-0.25267700834995893,-0.08953435015830119,-15.491770020914437,0.008016399858269185,17.765369507340417,14.228306108917078,0.5186557112068966,5.086439671007396,14.281195286195286,0.25267700834995893
HYDROGEL_PACK,day_all,50,110,29670,0.18672567851063565,-0.27731292177247796,-0.09439086763882117,-16.33117702457353,0.008909635893609491,18.490949611149485,14.786745324946223,0.520090339108744,5.0882096828963705,14.850235928547354,0.27731292177247796
HYDROGEL_PACK,day_all,50,120,29640,0.2044529440576577,-0.29050767472128597,-0.0954715940004997,-16.511516206040486,0.009114825260996273,19.1564369966484,15.335894152917506,0.5176811985423134,5.090314419467047,15.395529689608637,0.29050767472128597
HYDROGEL_PACK,day_all,50,130,29610,0.22041049036468943,-0.30173251801512685,-0.0959787243587874,-16.59163259101987,0.00921191552954026,19.789967697396797,15.847687918052053,0.5126325744781464,5.090264214268419,15.898564674096589,0.30173251801512685
HYDROGEL_PACK,day_all,50,140,29580,0.22978407556330863,-0.319404459807204,-0.09848545398738076,-17.020525675776486,0.009699384647100406,20.402060853293964,16.371803620385542,0.515722207195023,5.088583667355501,16.433603786342122,0.319404459807204
HYDROGEL_PACK,day_all,50,150,29550,0.23353496942098445,-0.3525719158889472,-0.10559148729937037,-18.252722334241355,0.01114956219009311,20.993715911644287,16.885220344342294,0.5161104718066744,5.089221907934166,16.95040609137056,0.3525719158889472
HYDROGEL_PACK,day_all,70,1,29997,0.0007012892430261889,-0.00500519719037951,-0.019049942095649922,-3.2998706017415413,0.00036290029384755673,1.95527346545138,1.5286292153658625,0.40772846997632783,5.9840860456050695,1.5234190085675234,0.00500519719037951
HYDROGEL_PACK,day_all,70,5,29985,0.0028065265675491073,-0.015401572119126627,-0.027058067887862643,-4.686982852655412,0.0007321390378240977,4.234174178268991,3.367665279004718,0.45939094760014676,5.9832299152747535,3.36181424045356,0.015401572119126627
HYDROGEL_PACK,day_all,70,10,29970,0.006533859622981161,-0.02750400683261871,-0.03446416013608727,-5.969729538521346,0.001187778333885836,5.935117395290205,4.732044518222826,0.46809717680037377,5.983164706649253,4.725258591925258,0.02750400683261871
HYDROGEL_PACK,day_all,70,20,29940,0.011798918333264147,-0.043525808855260646,-0.03911185565683186,-6.772550406463665,0.0015297372529210485,8.273663897441175,6.642077346520845,0.4831640833778728,5.9825127148244865,6.640430861723447,0.043525808855260646
HYDROGEL_PACK,day_all,70,30,29910,0.023376528030810226,-0.06437155796901424,-0.04746640566826454,-8.218069887498586,0.00225305966706435,10.079266602047047,8.124303529739569,0.49254330234735505,5.981879924221367,8.128435305917753,0.06437155796901424
HYDROGEL_PACK,day_all,70,50,29850,0.04736216814210148,-0.1058275013603276,-0.06106733866704144,-10.570071261432535,0.003729219851875354,12.87169506184734,10.381559884439108,0.5073711720163506,5.980926756308621,10.412043551088777,0.1058275013603276
HYDROGEL_PACK,day_all,70,70,29790,0.09696618906082326,-0.16166147608411774,-0.07937904776131383,-13.743556691429339,0.006301033223493069,15.099381323044936,12.122567248184371,0.5147720405559659,5.977678440374905,12.169167505874455,0.16166147608411774
HYDROGEL_PACK,day_all,70,80,29760,0.12138062058497918,-0.19402748618533552,-0.08948549665260526,-15.498881647832707,0.008007654111163443,16.06320953932413,12.90663294274405,0.5171730071246136,5.978408647104428,12.955208333333333,0.19402748618533552
HYDROGEL_PACK,day_all,70,90,29730,0.14905467457548358,-0.2279923312042443,-0.0995490030880103,-17.249734905743175,0.009910004015816654,16.941915604185628,13.607867213830136,0.5209244432483348,5.9763722433025634,13.665539858728557,0.2279923312042443
HYDROGEL_PACK,day_all,70,100,29700,0.17144149071948786,-0.25747960323986696,-0.10730616998622922,-18.5995813562734,0.011514614117113298,17.734017196728836,14.204125024703782,0.5239762931034483,5.975824897021193,14.281195286195286,0.25747960323986696
HYDROGEL_PACK,day_all,70,110,29670,0.19083466387960338,-0.2822215007203046,-0.11297917096527707,-19.585384018619905,0.012764293072001331,18.454956066459378,14.763025311427995,0.5258208049619093,5.9773641024561766,14.850235928547354,0.2822215007203046
HYDROGEL_PACK,day_all,70,120,29640,0.20874522074703203,-0.2991651329409603,-0.11562626548999937,-20.040274351792327,0.0133694332711638,19.115266329696485,15.310223210020682,0.5227088675934674,5.979281509225705,15.395529689608637,0.2991651329409603
HYDROGEL_PACK,day_all,70,130,29610,0.2249728324523143,-0.3159580793232274,-0.11819588796359914,-20.481506538559575,0.0139702679315038,19.7423889182698,15.815605405303542,0.5197595082077957,5.978775523848001,15.898564674096589,0.3159580793232274
HYDROGEL_PACK,day_all,70,140,29580,0.2347905315467212,-0.33900351539861334,-0.12292977815108437,-21.3033556470282,0.015111730356274777,20.34623220198379,16.330454751544263,0.5247836083310793,5.976503533026585,16.433603786342122,0.33900351539861334
HYDROGEL_PACK,day_all,70,150,29550,0.23917937738215483,-0.3743183967572708,-0.13183510228360687,-22.86137855944296,0.017380494194129015,20.92746871773935,16.840610732565118,0.5252487646381913,5.97679906126345,16.95040609137056,0.3743183967572708
HYDROGEL_PACK,day_all,100,1,29997,0.0007841296778452952,-0.0043364401573417755,-0.019451486671254445,-3.369453044005686,0.000378360333722072,1.9552583456030734,1.5286705220884198,0.4098956423165405,7.040698749803988,1.5234190085675234,0.0043364401573417755
HYDROGEL_PACK,day_all,100,5,29985,0.003163455367694263,-0.014677446681235398,-0.030389757195743432,-5.264600356557897,0.0009235373424162363,4.233768655085061,3.3678673063144267,0.46299322904506185,7.039815296613713,3.36181424045356,0.014677446681235398
HYDROGEL_PACK,day_all,100,10,29970,0.0072414909612142486,-0.026977316620308726,-0.039838508048011964,-6.902030202257769,0.0015871067234914937,5.933930837017763,4.731802216298484,0.47233531335513584,7.0396991221850005,4.725258591925258,0.026977316620308726
HYDROGEL_PACK,day_all,100,20,29940,0.013223405525092298,-0.04589063115340684,-0.04859672436286876,-8.418443846099187,0.0023616416188007028,8.270216458071319,6.638948542323931,0.4875066809192945,7.038855468465722,6.640430861723447,0.04589063115340684
HYDROGEL_PACK,day_all,100,30,29910,0.025607659665371076,-0.0688278365661588,-0.05981485787384105,-10.362894275752668,0.0035778172224677496,10.072573011112658,8.117489856400715,0.4947836554537551,7.038947047069771,8.128435305917753,0.0688278365661588
HYDROGEL_PACK,day_all,100,50,29850,0.05119357442122493,-0.11534842012859567,-0.07844122873003762,-13.593842887645625,0.0061530263646782934,12.856027887015777,10.363290824841917,0.5121289284996314,7.037185135799313,10.412043551088777,0.11534842012859567
HYDROGEL_PACK,day_all,100,70,29790,0.10205374842808408,-0.17287119946649337,-0.10001663872207495,-17.349064446542968,0.010003328021262026,15.071226655550996,12.09815279649149,0.5201101188477808,7.031216827641582,12.169167505874455,0.17287119946649337
HYDROGEL_PACK,day_all,100,80,29760,0.126928650129361,-0.20494038484310395,-0.11136020758625458,-19.330433871139647,0.012401095833653564,16.027598836852444,12.879143256243724,0.5217099072455975,7.030987377607057,12.955208333333333,0.20494038484310395
HYDROGEL_PACK,day_all,100,90,29730,0.15496482325626615,-0.2377377071442682,-0.12230429086839872,-21.246981550609405,0.014958339564821954,16.89866813246916,13.576460155132487,0.5254322815044069,7.0279255976515325,13.665539858728557,0.2377377071442682
HYDROGEL_PACK,day_all,100,100,29700,0.17773259673261183,-0.2669633429126327,-0.131088186278445,-22.787205659377623,0.017184112581772326,17.6830869721984,14.167312056504699,0.5298019935344828,7.026730043558277,14.281195286195286,0.2669633429126327
HYDROGEL_PACK,day_all,100,110,29670,0.19756631761628343,-0.29263155434237614,-0.13801940155047082,-24.002733136840906,0.019049355204350138,18.39611715745294,14.727100785365279,0.5308096811164296,7.027766625704114,14.850235928547354,0.29263155434237614
HYDROGEL_PACK,day_all,100,120,29640,0.21594783959502822,-0.31301361795821403,-0.14252545256494126,-24.789816658438337,0.020313504628841406,19.047879325321546,15.267805798944575,0.5316506951005534,7.029172692740072,15.395529689608637,0.31301361795821403
HYDROGEL_PACK,day_all,100,130,29610,0.2327377960589966,-0.33395663466357806,-0.14717522468772656,-25.603212441749456,0.02166054676188267,19.665250440895694,15.762341112016925,0.5306356819563602,7.02803084288386,15.898564674096589,0.33395663466357806
HYDROGEL_PACK,day_all,100,140,29580,0.2433119033381411,-0.36006096427816286,-0.15381760939967282,-26.772559142880166,0.02365985696143047,20.257744400448058,16.265664315903926,0.5369556397078713,7.024990388019098,16.433603786342122,0.36006096427816286
HYDROGEL_PACK,day_all,100,150,29550,0.24866790831002683,-0.3951614438102864,-0.16395425891970974,-28.569574440124327,0.0268809990179113,20.826053860510743,16.767678216164164,0.5379069924862926,7.0247904691239205,16.95040609137056,0.3951614438102864
HYDROGEL_PACK,day_all,120,1,29997,0.0008395753968090287,-0.004114749482389802,-0.019996541241189613,-3.4639065142512058,0.0003998616616106565,1.95523731720833,1.528777894625097,0.41019571233287766,7.625246154138416,1.5234190085675234,0.004114749482389802
HYDROGEL_PACK,day_all,120,5,29985,0.00341252403897522,-0.014581573760580675,-0.03270933202363316,-5.666849357630221,0.0010699004014323998,4.2334585236529785,3.3679792847889356,0.4652279777192222,7.624435291817595,3.36181424045356,0.014581573760580675
HYDROGEL_PACK,day_all,120,10,29970,0.007737345737434834,-0.02715156659951332,-0.0434393841063217,-7.5270132184920815,0.0018869800915364277,5.933039641866585,4.731486833288737,0.4742040979777081,7.624256611122959,4.725258591925258,0.02715156659951332
HYDROGEL_PACK,day_all,120,20,29940,0.01421899660091803,-0.04752813405800886,-0.054526917880390366,-9.448631737020223,0.0029731847735349204,8.267681286121,6.636587318742549,0.4897447888829503,7.623327181389685,6.640430861723447,0.04752813405800886
HYDROGEL_PACK,day_all,120,30,29910,0.027142274306939478,-0.07154659078280161,-0.0673624623879081,-11.676138337720229,0.004537701338962252,10.0677202325282,8.112692825335175,0.498060589848191,7.623878654568306,8.128435305917753,0.07154659078280161
HYDROGEL_PACK,day_all,120,50,29850,0.05376444934607284,-0.12034368492555575,-0.08865750965581677,-15.377534146093211,0.007860154018371368,12.844981763251738,10.351465973747493,0.5167861690008712,7.621762953378955,10.412043551088777,0.12034368492555575
HYDROGEL_PACK,day_all,120,70,29790,0.10546729233813554,-0.17857019453377715,-0.11191332969229813,-19.437452529397248,0.012524593362817082,15.052023164024575,12.082628614005458,0.523870274625663,7.614146474915896,12.169167505874455,0.17857019453377715
HYDROGEL_PACK,day_all,120,80,29760,0.1306910973979017,-0.2104720954668255,-0.12388126402768308,-21.536037471325965,0.015346567577096515,16.003680173381,12.86103853881996,0.5257763140207017,7.613266960189746,12.955208333333333,0.2104720954668255
HYDROGEL_PACK,day_all,120,90,29730,0.15904211625243267,-0.24279345282187356,-0.1353007547582253,-23.544803061792457,0.018306294238145338,16.86992613523954,13.556635775818405,0.5284599340644554,7.609651855960453,13.665539858728557,0.24279345282187356
HYDROGEL_PACK,day_all,120,100,29700,0.1821411776753304,-0.27189981699950055,-0.14462471702509902,-25.188146779780308,0.020916308774589942,17.64947969903505,14.144022175846104,0.5318561422413793,7.608033936863766,14.281195286195286,0.27189981699950055
HYDROGEL_PACK,day_all,120,110,29670,0.202340433359473,-0.29787171557951236,-0.1521805880786031,-26.521094204601752,0.023158931387949444,18.357542540475105,14.704390008405547,0.5341468347603316,7.608742001910304,14.850235928547354,0.29787171557951236
HYDROGEL_PACK,day_all,120,120,29640,0.22110379126868085,-0.31938237806437364,-0.15752089108550107,-27.46114349946742,0.024812831128370516,19.004089166381064,15.239987910708333,0.536172222972061,7.609855215697903,15.395529689608637,0.31938237806437364
HYDROGEL_PACK,day_all,120,130,29610,0.2383249103410934,-0.3414907353716701,-0.16301173432723629,-28.429660342981325,0.02657282552837359,19.61581833592141,15.72766909729763,0.5369857461325407,7.608449818943897,15.898564674096589,0.3414907353716701
HYDROGEL_PACK,day_all,120,140,29580,0.24942805681204322,-0.3680609643224061,-0.17031522912751923,-29.72554993055587,0.029007277272759313,20.202192342757492,16.22560954901072,0.5441236137408709,7.605052392746199,16.433603786342122,0.3680609643224061
HYDROGEL_PACK,day_all,120,150,29550,0.25541292726012355,-0.4021478220347881,-0.18073025553892963,-31.58683439762164,0.0326634252671667,20.764085822613378,16.720656491796937,0.5453530088675286,7.6046493697160225,16.95040609137056,0.4021478220347881
HYDROGEL_PACK,day_all,150,1,29997,0.0009228384470004951,-0.00391564659140594,-0.020906923812599964,-3.6216752519787696,0.0004370994633059455,1.9552008979368702,1.528970533760991,0.4105821164232847,8.37630508519748,1.5234190085675234,0.00391564659140594
HYDROGEL_PACK,day_all,150,5,29985,0.0037932499989096332,-0.014591595380327225,-0.035961848614678195,-6.231040287977646,0.001293254555785217,4.2329852105502415,3.3680986511216306,0.4662464145153759,8.375649756163044,3.36181424045356,0.014591595380327225
HYDROGEL_PACK,day_all,150,10,29970,0.008495257915577075,-0.027533768702190337,-0.04839693650543453,-8.387952541868344,0.0023422634631110606,5.931686326989427,4.730863162172525,0.4752227450195215,8.37538738207246,4.725258591925258,0.027533768702190337
HYDROGEL_PACK,day_all,150,20,29940,0.01573139303244657,-0.049524856006796486,-0.0624215228601318,-10.821650582638435,0.0038964465161780426,8.26385240125247,6.632974541949154,0.4916658315796506,8.374313970496024,6.640430861723447,0.049524856006796486
HYDROGEL_PACK,day_all,150,30,29910,0.029449103357608968,-0.07470178136435285,-0.07726973076002264,-13.403044906084915,0.005970611291726269,10.060471674909484,8.105870786953755,0.5019560637977731,8.375401072097032,8.128435305917753,0.07470178136435285
HYDROGEL_PACK,day_all,150,50,29850,0.05758158622492849,-0.12572071162770349,-0.10174469307090583,-17.66969302277792,0.010351982568092999,12.828841087645914,10.335188418687723,0.5230006365798908,8.372875092837043,10.412043551088777,0.12572071162770349
HYDROGEL_PACK,day_all,150,70,29790,0.11056847438435298,-0.18435739918130772,-0.12691378951357712,-22.0828729268175,0.016107109968696687,15.024694321163437,12.061294700446984,0.5303320240373317,8.363237212697602,12.169167505874455,0.18435739918130772
HYDROGEL_PACK,day_all,150,80,29760,0.13636545003822503,-0.21586550905583657,-0.13955871415225585,-24.31251325872292,0.019476634695831052,15.9700816878673,12.836179812395594,0.5312363477501092,8.361588979733174,12.955208333333333,0.21586550905583657
HYDROGEL_PACK,day_all,150,90,29730,0.16526451238530346,-0.2474744364910229,-0.15148609787742673,-26.42389252745306,0.022948037850129333,16.829995831961554,13.529532233546822,0.5324116123389511,8.357346518991934,13.665539858728557,0.2474744364910229
