product,day,rolling_window,horizon,n,alpha,beta,corr,t_beta,r2,rmse,mae,hit_rate,mean_abs_residual,mean_abs_future_change,mean_reversion_score
HYDROGEL_PACK,day_all,250,1,29250,0.0017565788958862315,-0.0027260307125875267,-0.021340578046091754,-3.650506967302018,0.00045542027134126695,1.9558893994509148,1.528750537188961,0.41326495726495727,12.33207637606837,1.523111111111111,0.0027260307125875267
HYDROGEL_PACK,day_all,300,1,29100,0.0025224302335602206,-0.002845046183702907,-0.0236027479770083,-4.027310766378854,0.0005570897120661389,1.9550043517270004,1.5286307838685211,0.4116636310526135,13.071582703321882,1.5224742268041238,0.002845046183702907
HYDROGEL_PACK,day_0,10,1,9990,-0.005167003514946614,-0.02472358198241978,-0.03943072532307536,-3.9437730250718444,0.0015547820995036599,1.965853643874152,1.5384791371335458,0.41065482796892344,2.495305305305306,1.528028028028028,0.02472358198241978
HYDROGEL_PACK,day_0,20,1,9980,-0.004612412274823151,-0.01650985220401457,-0.037826341247377764,-3.781177019232865,0.0014308320921631035,1.9663259581030665,1.5385859643262452,0.410748367654445,3.6015631262524983,1.5284569138276554,0.01650985220401457
HYDROGEL_PACK,day_0,30,1,9970,-0.004060023454935749,-0.011729447285987661,-0.032876340397193685,-3.284144930377466,0.0010808537579120037,1.9668680937538838,1.537763818910811,0.4100220927897168,4.429966566365766,1.5286860581745236,0.011729447285987661
HYDROGEL_PACK,day_0,50,1,9950,-0.004091233521249265,-0.00700144785310788,-0.025443811710611407,-2.5385790128406627,0.0006473875543648866,1.9676125192731022,1.5357257747906377,0.4057125616011264,5.788008040201,1.5284422110552764,0.00700144785310788
HYDROGEL_PACK,day_0,75,1,9925,-0.005661415618750833,-0.004444297127447626,-0.019856621220699287,-1.9783926138506236,0.00039428540630226383,1.967930964889328,1.5344993360763914,0.4043947182743675,7.146805037783379,1.5286649874055416,0.004444297127447626
HYDROGEL_PACK,day_0,100,1,9900,-0.005298354393516539,-0.0033587038625466485,-0.017377379758309743,-1.7291138897249771,0.0003019733272645597,1.9678909008038044,1.533632716911487,0.4024858528698464,8.250978787878774,1.5284848484848486,0.0033587038625466485
HYDROGEL_PACK,day_0,125,1,9875,-0.0055516210682405795,-0.00306300357026969,-0.01763083252867917,-1.7521242425212729,0.0003108462556544733,1.968430571240124,1.5340364668817754,0.4029578606158833,9.218242835443034,1.5288101265822784,0.00306300357026969
HYDROGEL_PACK,day_0,150,1,9850,-0.006058335376792305,-0.0029217650898409496,-0.018250822107253185,-1.8114601901549972,0.00033309250759083753,1.9690493190383291,1.5348252907176467,0.4053203370900599,10.026478849407793,1.5294416243654823,0.0029217650898409496
HYDROGEL_PACK,day_0,175,1,9825,-0.006064633488638854,-0.0028334487842639096,-0.018904327814262482,-1.873962639399302,0.0003573736101092351,1.969967465301223,1.535659168267729,0.40513029315960913,10.750745765176305,1.5300763358778626,0.0028334487842639096
HYDROGEL_PACK,day_0,200,1,9800,-0.006061062694663873,-0.002934228229837352,-0.020671635306412195,-2.0466159878887575,0.00042731650624139306,1.9702626145006046,1.5360449482825185,0.4056536381263394,11.392846173469392,1.53,0.002934228229837352
HYDROGEL_PACK,day_0,250,1,9750,-0.005200440190379078,-0.003135757126493655,-0.023850826837614737,-2.3555089653133336,0.0005688619408379392,1.9700649903945437,1.5370827373532994,0.40717948717948715,12.345570871794866,1.5302564102564102,0.003135757126493655
HYDROGEL_PACK,day_0,300,1,9700,-0.0037317984751782957,-0.003455665903384036,-0.027582204411132436,-2.717285844071021,0.0007607780001775977,1.9691897360639659,1.537325359938679,0.4054639175257732,12.993696391752584,1.5295876288659793,0.003455665903384036
HYDROGEL_PACK,day_1,10,1,9990,0.005640096201638623,-0.009712349023900146,-0.01596998731669972,-1.596243811184628,0.00025504049489555314,1.9368960448967592,1.521081465182292,0.41243680485338724,2.557277277277269,1.5166166166166166,0.009712349023900146
HYDROGEL_PACK,day_1,20,1,9980,0.005638809136997491,-0.004558607938361885,-0.011041472159386403,-1.1029992228884724,0.00012191410744644138,1.9369221963342051,1.5198055532420947,0.410251256281407,3.755929358717431,1.5165330661322645,0.004558607938361885
HYDROGEL_PACK,day_1,30,1,9970,0.006017155596794317,-0.003163963631794725,-0.009487348876880927,-0.9472583277605517,9.00097887114315e-05,1.9371403139450147,1.5194757206130058,0.4082780791641551,4.651339017051146,1.5165997993981946,0.003163963631794725
HYDROGEL_PACK,day_1,50,1,9950,0.005484331455643489,-0.002350754441438183,-0.009158592956218316,-0.9135132712440537,8.38798249379602e-05,1.9373698840816571,1.5198540463162078,0.4032371569317382,6.080727638190947,1.5171356783919598,0.002350754441438183
HYDROGEL_PACK,day_1,75,1,9925,0.007423461462449328,-0.002451931055769243,-0.011621462507980754,-1.1577415254494217,0.0001350583908245051,1.9365113564771652,1.5194388583540017,0.40900846432889965,7.429545591939543,1.5160705289672545,0.002451931055769243
HYDROGEL_PACK,day_1,100,1,9900,0.008063434324232573,-0.0022815538378524658,-0.012362816266455712,-1.230054433859468,0.00015283922603814837,1.9372165049256582,1.5199688607444952,0.4114972721761972,8.475941919191914,1.5164646464646465,0.0022815538378524658
HYDROGEL_PACK,day_1,125,1,9875,0.007375131062148137,-0.002180046371131206,-0.013082987260118726,-1.3000757515346963,0.0001711645556484731,1.9376810037511956,1.5203281711477616,0.4124974680980352,9.352778936708864,1.5167594936708861,0.002180046371131206
HYDROGEL_PACK,day_1,150,1,9850,0.006938407512051317,-0.0021757941042539687,-0.014151291905347751,-1.4044736625001384,0.00020025906259046877,1.9384633751042528,1.5213263352051085,0.41496598639455784,10.110095431472079,1.5175634517766496,0.0021757941042539687
HYDROGEL_PACK,day_1,175,1,9825,0.009006168723031366,-0.0022212425391657594,-0.015450136389386483,-1.5314620181470489,0.0002387067144504762,1.93869425661393,1.5214859187461507,0.4152671755725191,10.771962486368587,1.5174554707379135,0.0022212425391657594
HYDROGEL_PACK,day_1,200,1,9800,0.008085363621353795,-0.0022827566872308707,-0.01677816224667346,-1.6610176386615527,0.00028150672837568,1.9378146899102184,1.5210822216517323,0.4171854270843964,11.31500663265305,1.5168367346938776,0.0022827566872308707
HYDROGEL_PACK,day_1,250,1,9750,0.0085211565537982,-0.002590055699345285,-0.020632743664963645,-2.037544977927091,0.0004257101111441175,1.9384639694604362,1.522756881449633,0.4203076923076923,12.231854153846147,1.5177435897435898,0.002590055699345285
HYDROGEL_PACK,day_1,300,1,9700,0.010399488703059089,-0.002617566164149459,-0.022134985675175953,-2.1803527109049825,0.0004899575908403619,1.936228382001737,1.5218028569557402,0.41684709763893185,12.942134020618553,1.5164948453608247,0.002617566164149459
HYDROGEL_PACK,day_2,10,1,9990,-0.0006980036524944712,-0.009979078363046422,-0.016479950981255397,-1.6472297039954698,0.000271588784344412,1.9625890894237497,1.5308071444616145,0.4076130856219709,2.5770670670670652,1.526126126126126,0.009979078363046422
HYDROGEL_PACK,day_2,20,1,9980,-0.000938430642255006,-0.007209818731862193,-0.01725244148222307,-1.7236018660629147,0.0002976467370975344,1.9626279447814623,1.5307851563071884,0.40807715491259794,3.7694989979959925,1.5260521042084167,0.007209818731862193
HYDROGEL_PACK,day_2,30,1,9970,-0.0016523786315959645,-0.0054907173718099465,-0.0162201108858221,-1.6196268607856044,0.000263091997148468,1.9628026909436198,1.5305212655563114,0.40493628975619544,4.688238047475764,1.5260782347041124,0.0054907173718099465
HYDROGEL_PACK,day_2,50,1,9950,-0.0019204383698294177,-0.004488384951010201,-0.0170217051053615,-1.6979851024667811,0.0002897384446940432,1.962739811425393,1.5304176396613551,0.412308930008045,6.0020824120603,1.5258291457286433,0.004488384951010201
HYDROGEL_PACK,day_2,75,1,9925,-0.0007322970660623533,-0.0034601969394899798,-0.015996303305159956,-1.5936637603761235,0.000255881719430584,1.9623910566849045,1.5293516339753002,0.409375,7.229668513853899,1.525088161209068,0.0034601969394899798
HYDROGEL_PACK,day_2,100,1,9900,-0.0011557237226612616,-0.0031520472048689276,-0.01667424269262383,-1.659129269529245,0.00027803036937246173,1.9613409233231245,1.5288456576224636,0.41461196443007275,8.211906060606072,1.5244444444444445,0.0031520472048689276
HYDROGEL_PACK,day_2,125,1,9875,-0.0001567999301286085,-0.003196992526465441,-0.018685600507923672,-1.8569809931335872,0.0003491516663416405,1.9603989397751842,1.5284145654218464,0.4131469664742226,9.074739037974679,1.5235443037974683,0.003196992526465441
HYDROGEL_PACK,day_2,150,1,9850,-0.0013796411799230843,-0.002944089612637981,-0.018607558584242248,-1.8468797235762644,0.00034624123646620486,1.9602489557461849,1.527987332283787,0.41212305817849526,9.826813536379014,1.5231472081218274,0.002944089612637981
HYDROGEL_PACK,day_2,175,1,9825,-0.0012577649872444721,-0.0026898131263276763,-0.01819264367887199,-1.803390456813559,0.00033097228402634293,1.9596306483948245,1.5272295287063276,0.410668838440395,10.540287022900763,1.522442748091603,0.0026898131263276763
HYDROGEL_PACK,day_2,200,1,9800,-0.000970969201068607,-0.002459785055383589,-0.017661042331030982,-1.7484482813721376,0.0003119124162185294,1.959936686440099,1.5272835834515162,0.41147055822022655,11.22984540816327,1.5225510204081634,0.002459785055383589
HYDROGEL_PACK,day_2,250,1,9750,0.0017363430795506098,-0.0025096691475667197,-0.019831206445315774,-1.9583590154011123,0.00039327674907685406,1.9589700601187183,1.5267052256069868,0.4123076923076923,12.418804102564096,1.5213333333333334,0.0025096691475667197
HYDROGEL_PACK,day_2,300,1,9700,0.0005427625180126345,-0.0025513939848949576,-0.02151989080676738,-2.1197358197206126,0.0004631057003350314,1.9593877452961885,1.5271385831140147,0.412680412371134,13.278917697594503,1.521340206185567,0.0025513939848949576
