day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
0,3700,VOLCANIC_ROCK,10482,106,10481,64,,,10484,170,,,,,10483
0,3800,VOLCANIC_ROCK,10483,136,10482,72,,,10484,136,10485,72,,,10483.5
0,3900,VOLCANIC_ROCK,10481,129,10480,69,,,10483,198,,,,,10482
0,4000,VOLCANIC_ROCK,10475,121,10474,48,,,10476,121,10477,48,,,10475.5
0,4100,VOLCANIC_ROCK,10472,138,10471,56,,,10473,138,10474,56,,,10472.5
0,4200,VOLCANIC_ROCK,10466,147,10465,76,,,10467,147,10468,76,,,10466.5
0,4300,VOLCANIC_ROCK,10464,135,10463,66,,,10465,135,10466,66,,,10464.5
0,4400,VOLCANIC_ROCK,10458,107,10457,43,,,10459,107,10460,43,,,10458.5
0,4500,VOLCANIC_ROCK,10457,125,10456,53,,,10459,178,,,,,10458
0,4600,VOLCANIC_ROCK,10451,125,10450,52,,,10452,125,10453,52,,,10451.5
0,4700,VOLCANIC_ROCK,10457,124,10456,41,,,10458,124,10459,41,,,10457.5
0,4800,VOLCANIC_ROCK,10463,111,10462,57,,,10465,168,,,,,10464
0,4900,VOLCANIC_ROCK,10464,109,10463,71,,,10465,119,10466,71,,,10464.5
0,5000,VOLCANIC_ROCK,10462,95,10461,42,,,10463,101,10464,42,,,10462.5
0,5100,VOLCANIC_ROCK,10452,186,,,,,10454,134,10455,52,,,10453
0,5200,VOLCANIC_ROCK,10454,169,,,,,10456,126,10457,43,,,10455
0,5300,VOLCANIC_ROCK,10450,181,,,,,10452,107,10453,74,,,10451
0,5400,VOLCANIC_ROCK,10449,172,,,,,10451,124,10452,48,,,10450
0,5500,VOLCANIC_ROCK,10440,100,10439,72,,,10442,172,,,,,10441
0,5600,VOLCANIC_ROCK,10445,150,10444,48,,,10446,150,10447,48,,,10445.5
0,5700,VOLCANIC_ROCK,10443,124,10442,53,,,10445,124,10446,53,,,10444
0,5800,VOLCANIC_ROCK,10439,125,10438,54,,,10440,125,10441,54,,,10439.5
0,5900,VOLCANIC_ROCK,10431,127,10430,78,,,10432,127,10433,78,,,10431.5
0,6000,VOLCANIC_ROCK,10444,193,,,,,10446,128,10447,65,,,10445
0,6100,VOLCANIC_ROCK,10440,117,10439,75,,,10441,117,10442,75,,,10440.5
0,6200,VOLCANIC_ROCK,10446,104,10445,44,,,10448,104,10449,44,,,10447
0,6300,VOLCANIC_ROCK,10440,113,10439,60,,,10441,113,10442,60,,,10440.5
0,6400,VOLCANIC_ROCK,10442,148,10441,53,,,10443,148,10444,53,,,10442.5
0,6500,VOLCANIC_ROCK,10443,124,10442,57,,,10444,124,10445,57,,,10443.5
0,6600,VOLCANIC_ROCK,10439,145,10438,54,,,10441,199,,,,,10440
0,6700,VOLCANIC_ROCK,10425,104,10424,74,,,10427,178,,,,,10426
0,6800,VOLCANIC_ROCK,10432,140,10431,41,,,10433,150,10434,41,,,10432.5
0,6900,VOLCANIC_ROCK,10432,131,10431,76,,,10434,207,,,,,10433
0,7000,VOLCANIC_ROCK,10431,103,10430,74,,,10432,103,10433,74,,,10431.5
0,7100,VOLCANIC_ROCK,10434,191,,,,,10436,117,10437,74,,,10435
0,7200,VOLCANIC_ROCK,10438,102,10437,65,,,10439,102,10440,65,,,10438.5
0,7300,VOLCANIC_ROCK,10436,172,,,,,10438,104,10439,68,,,10437
0,7400,VOLCANIC_ROCK,10438,131,10437,73,,,10439,123,10440,73,,,10438.5
0,7500,VOLCANIC_ROCK,10441,113,10440,80,,,10442,113,10443,80,,,10441.5
0,7600,VOLCANIC_ROCK,10441,149,10440,49,,,10442,144,10443,49,,,10441.5
0,7700,VOLCANIC_ROCK,10435,104,10434,42,,,10437,146,,,,,10436
0,7800,VOLCANIC_ROCK,10440,144,10439,59,,,10441,144,10442,59,,,10440.5
0,7900,VOLCANIC_ROCK,10447,104,10446,79,,,10448,104,10449,79,,,10447.5
0,8000,VOLCANIC_ROCK,10442,137,10441,55,,,10443,6,10444,137,10445,55,10442.5
0,8100,VOLCANIC_ROCK,10447,140,10446,55,,,10448,147,10449,55,,,10447.5
0,8200,VOLCANIC_ROCK,10450,138,10449,52,,,10452,190,,,,,10451
0,8300,VOLCANIC_ROCK,10440,131,10439,52,,,10441,131,10442,52,,,10440.5
0,8400,VOLCANIC_ROCK,10444,143,10443,79,,,10445,143,10446,79,,,10444.5
0,8500,VOLCANIC_ROCK,10446,100,10445,72,,,10448,172,,,,,10447
0,8600,VOLCANIC_ROCK,10440,156,,,,,10442,112,10443,44,,,10441
0,8700,VOLCANIC_ROCK,10436,107,10435,75,,,10437,107,10438,75,,,10436.5
0,8800,VOLCANIC_ROCK,10432,139,10431,64,,,10433,139,10434,64,,,10432.5
0,8900,VOLCANIC_ROCK,10430,185,,,,,10432,128,10433,57,,,10431
0,9000,VOLCANIC_ROCK,10431,194,,,,,10433,116,10434,78,,,10432
0,9100,VOLCANIC_ROCK,10423,149,10422,61,,,10424,149,10425,61,,,10423.5
0,9200,VOLCANIC_ROCK,10424,131,10423,51,,,10425,131,10426,51,,,10424.5
0,9300,VOLCANIC_ROCK,10422,108,10421,45,,,10423,108,10424,45,,,10422.5
0,9400,VOLCANIC_ROCK,10425,150,10424,51,,,10426,150,10427,51,,,10425.5
0,9500,VOLCANIC_ROCK,10425,114,10424,52,,,10426,114,10427,52,,,10425.5
0,9600,VOLCANIC_ROCK,10431,150,10430,73,,,10432,150,10433,73,,,10431.5
0,9700,VOLCANIC_ROCK,10425,122,10424,47,,,10427,160,,,,,10426
0,9800,VOLCANIC_ROCK,10427,192,,,,,10429,133,10430,59,,,10428
0,9900,VOLCANIC_ROCK,10426,115,10425,57,,,10428,172,,,,,10427
0,10000,VOLCANIC_ROCK,10419,133,10418,41,,,10420,133,10421,41,,,10419.5
0,10100,VOLCANIC_ROCK,10424,104,10423,47,,,10426,104,10427,47,,,10425
0,10200,VOLCANIC_ROCK,10420,127,10419,53,,,10422,180,,,,,10421
0,10300,VOLCANIC_ROCK,10422,127,10421,40,,,10423,127,10424,40,,,10422.5
0,10400,VOLCANIC_ROCK,10424,108,10423,62,,,10426,108,10427,62,,,10425
0,10500,VOLCANIC_ROCK,10426,164,,,,,10428,115,10429,49,,,10427
0,10600,VOLCANIC_ROCK,10431,102,10430,80,,,10432,102,10433,80,,,10431.5
0,10700,VOLCANIC_ROCK,10427,111,10426,40,,,10429,151,,,,,10428
0,10800,VOLCANIC_ROCK,10433,106,10432,52,,,10435,158,,,,,10434
0,10900,VOLCANIC_ROCK,10438,141,10437,56,,,10440,197,,,,,10439
0,11000,VOLCANIC_ROCK,10447,113,10446,51,,,10448,113,10449,51,,,10447.5
0,11100,VOLCANIC_ROCK,10438,144,10437,78,,,10440,212,,,,,10439
0,11200,VOLCANIC_ROCK,10447,141,10446,76,,,10448,132,10449,76,,,10447.5
0,11300,VOLCANIC_ROCK,10442,150,10441,56,,,10444,198,,,,,10443
0,11400,VOLCANIC_ROCK,10448,121,10447,72,,,10450,121,10451,72,,,10449
0,11500,VOLCANIC_ROCK,10446,115,10445,47,,,10448,162,,,,,10447
0,11600,VOLCANIC_ROCK,10443,139,10442,72,,,10445,139,10446,72,,,10444
0,11700,VOLCANIC_ROCK,10439,124,10438,54,,,10440,124,10441,54,,,10439.5
0,11800,VOLCANIC_ROCK,10435,108,10434,50,,,10436,108,10437,50,,,10435.5
0,11900,VOLCANIC_ROCK,10428,125,10427,65,,,10429,134,10430,65,,,10428.5
0,12000,VOLCANIC_ROCK,10430,122,10429,56,,,10431,122,10432,56,,,10430.5
0,12100,VOLCANIC_ROCK,10430,123,10429,75,,,10431,123,10432,75,,,10430.5
0,12200,VOLCANIC_ROCK,10428,113,10427,40,,,10429,113,10430,40,,,10428.5
0,12300,VOLCANIC_ROCK,10433,197,,,,,10435,128,10436,69,,,10434
0,12400,VOLCANIC_ROCK,10435,169,,,,,10437,102,10438,67,,,10436
0,12500,VOLCANIC_ROCK,10432,104,10431,78,,,10433,104,10434,78,,,10432.5
0,12600,VOLCANIC_ROCK,10423,134,10422,74,,,10424,134,10425,74,,,10423.5
0,12700,VOLCANIC_ROCK,10426,132,10425,46,,,10427,132,10428,46,,,10426.5
0,12800,VOLCANIC_ROCK,10430,171,,,,,10432,109,10433,62,,,10431
0,12900,VOLCANIC_ROCK,10426,106,10425,61,,,10427,106,10428,61,,,10426.5
0,13000,VOLCANIC_ROCK,10426,100,10425,77,,,10427,100,10428,77,,,10426.5
0,13100,VOLCANIC_ROCK,10422,127,10421,74,,,10424,201,,,,,10423
0,13200,VOLCANIC_ROCK,10415,104,10414,45,,,10416,104,10417,45,,,10415.5
0,13300,VOLCANIC_ROCK,10413,115,10412,53,,,10415,115,10416,53,,,10414
0,13400,VOLCANIC_ROCK,10414,141,10413,59,,,10415,141,10416,59,,,10414.5
0,13500,VOLCANIC_ROCK,10410,200,,,,,10412,146,10413,54,,,10411
0,13600,VOLCANIC_ROCK,10405,113,10404,71,,,10406,113,10407,71,,,10405.5
0,13700,VOLCANIC_ROCK,10405,129,10404,73,,,10407,202,,,,,10406
0,13800,VOLCANIC_ROCK,10381,122,10380,57,,,10382,116,10383,57,,,10381.5
0,13900,VOLCANIC_ROCK,10392,104,10391,41,,,10393,104,10394,41,,,10392.5
0,14000,VOLCANIC_ROCK,10379,107,10378,78,,,10380,107,10381,78,,,10379.5
0,14100,VOLCANIC_ROCK,10393,115,10392,78,,,10394,115,10395,78,,,10393.5
0,14200,VOLCANIC_ROCK,10406,110,10405,54,,,10407,110,10408,54,,,10406.5
0,14300,VOLCANIC_ROCK,10396,139,10395,63,,,10397,139,10398,63,,,10396.5
0,14400,VOLCANIC_ROCK,10403,104,10402,56,,,10405,160,,,,,10404
0,14500,VOLCANIC_ROCK,10405,139,10404,67,,,10406,139,10407,67,,,10405.5
0,14600,VOLCANIC_ROCK,10404,192,,,,,10406,137,10407,55,,,10405
0,14700,VOLCANIC_ROCK,10416,110,10415,47,,,10418,150,,,,,10417
0,14800,VOLCANIC_ROCK,10409,133,10408,49,,,10410,133,10411,49,,,10409.5
0,14900,VOLCANIC_ROCK,10413,202,,,,,10415,149,10416,53,,,10414
0,15000,VOLCANIC_ROCK,10424,139,10423,64,,,10426,203,,,,,10425
0,15100,VOLCANIC_ROCK,10428,124,10427,49,,,10429,124,10430,49,,,10428.5
0,15200,VOLCANIC_ROCK,10432,185,,,,,10434,115,10435,70,,,10433
0,15300,VOLCANIC_ROCK,10437,142,10436,80,,,10439,222,,,,,10438
0,15400,VOLCANIC_ROCK,10438,139,10437,69,,,10439,6,10440,139,10441,69,10438.5
0,15500,VOLCANIC_ROCK,10440,120,10439,45,,,10441,120,10442,45,,,10440.5
0,15600,VOLCANIC_ROCK,10444,228,,,,,10446,148,10447,80,,,10445
0,15700,VOLCANIC_ROCK,10445,192,,,,,10447,123,10448,69,,,10446
0,15800,VOLCANIC_ROCK,10457,139,10456,70,,,10458,139,10459,70,,,10457.5
0,15900,VOLCANIC_ROCK,10468,150,10467,76,,,10470,150,10471,76,,,10469
0,16000,VOLCANIC_ROCK,10461,139,10460,64,,,10462,139,10463,64,,,10461.5
0,16100,VOLCANIC_ROCK,10457,136,10456,58,,,10458,136,10459,58,,,10457.5
0,16200,VOLCANIC_ROCK,10470,118,10469,51,,,10472,169,,,,,10471
0,16300,VOLCANIC_ROCK,10466,100,10465,66,,,10467,100,10468,66,,,10466.5
0,16400,VOLCANIC_ROCK,10463,114,10462,47,,,10465,114,10466,47,,,10464
0,16500,VOLCANIC_ROCK,10469,109,10468,47,,,10471,156,,,,,10470
0,16600,VOLCANIC_ROCK,10469,132,10468,48,,,10470,132,10471,48,,,10469.5
0,16700,VOLCANIC_ROCK,10473,157,,,,,10475,105,10476,52,,,10474
0,16800,VOLCANIC_ROCK,10477,179,,,,,10479,137,10480,42,,,10478
0,16900,VOLCANIC_ROCK,10482,139,10481,46,,,10483,139,10484,46,,,10482.5
0,17000,VOLCANIC_ROCK,10476,133,10475,51,,,10477,133,10478,51,,,10476.5
0,17100,VOLCANIC_ROCK,10482,192,,,,,10484,112,10485,80,,,10483
0,17200,VOLCANIC_ROCK,10479,119,10478,50,,,10481,169,,,,,10480
0,17300,VOLCANIC_ROCK,10482,143,10481,63,,,10484,143,10485,63,,,10483
0,17400,VOLCANIC_ROCK,10481,125,10480,40,,,10482,125,10483,40,,,10481.5
0,17500,VOLCANIC_ROCK,10480,102,10479,64,,,10482,166,,,,,10481
0,17600,VOLCANIC_ROCK,10474,146,10473,59,,,10476,205,,,,,10475
0,17700,VOLCANIC_ROCK,10475,123,10474,63,,,10477,186,,,,,10476
0,17800,VOLCANIC_ROCK,10474,184,,,,,10476,135,10477,49,,,10475
0,17900,VOLCANIC_ROCK,10469,203,,,,,10471,144,10472,59,,,10470
0,18000,VOLCANIC_ROCK,10465,183,,,,,10467,116,10468,67,,,10466
0,18100,VOLCANIC_ROCK,10455,114,10454,77,,,10456,114,10457,77,,,10455.5
0,18200,VOLCANIC_ROCK,10462,134,10461,49,,,10464,183,,,,,10463
0,18300,VOLCANIC_ROCK,10464,90,10463,45,,,10465,100,10466,45,,,10464.5
0,18400,VOLCANIC_ROCK,10469,119,10468,54,,,10471,173,,,,,10470
0,18500,VOLCANIC_ROCK,10470,134,10469,43,,,10471,134,10472,43,,,10470.5
0,18600,VOLCANIC_ROCK,10467,10,10466,195,,,10468,148,10469,47,,,10467.5
0,18700,VOLCANIC_ROCK,10460,147,10459,44,,,10461,147,10462,44,,,10460.5
0,18800,VOLCANIC_ROCK,10463,8,10462,181,,,10464,139,10465,42,,,10463.5
0,18900,VOLCANIC_ROCK,10468,136,10467,66,,,10470,202,,,,,10469
0,19000,VOLCANIC_ROCK,10468,192,,,,,10470,133,10471,59,,,10469
0,19100,VOLCANIC_ROCK,10468,131,10467,45,,,10469,131,10470,45,,,10468.5
0,19200,VOLCANIC_ROCK,10464,107,10463,40,,,10465,112,10466,40,,,10464.5
0,19300,VOLCANIC_ROCK,10467,137,10466,56,,,10468,137,10469,56,,,10467.5
0,19400,VOLCANIC_ROCK,10466,131,10465,54,,,10467,131,10468,54,,,10466.5
0,19500,VOLCANIC_ROCK,10468,112,10467,66,,,10470,168,,,,,10469
0,19600,VOLCANIC_ROCK,10467,131,10466,57,,,10468,131,10469,57,,,10467.5
0,19700,VOLCANIC_ROCK,10460,187,,,,,10461,9,10462,116,10463,71,10460.5
0,19800,VOLCANIC_ROCK,10462,195,,,,,10464,119,10465,76,,,10463
0,19900,VOLCANIC_ROCK,10461,134,10460,75,,,10462,134,10463,75,,,10461.5
0,20000,VOLCANIC_ROCK,10456,144,10455,54,,,10457,144,10458,54,,,10456.5
0,20100,VOLCANIC_ROCK,10447,144,10446,65,,,10449,209,,,,,10448
0,20200,VOLCANIC_ROCK,10440,182,,,,,10442,109,10443,73,,,10441
0,20300,VOLCANIC_ROCK,10436,120,10435,63,,,10437,120,10438,63,,,10436.5
0,20400,VOLCANIC_ROCK,10446,101,10445,53,,,10448,154,,,,,10447
0,20500,VOLCANIC_ROCK,10448,211,,,,,10450,141,10451,70,,,10449
0,20600,VOLCANIC_ROCK,10451,110,10450,46,,,10452,6,10453,110,10454,46,10451.5
0,20700,VOLCANIC_ROCK,10450,103,10449,62,,,10452,165,,,,,10451
0,20800,VOLCANIC_ROCK,10457,107,10456,55,,,10458,107,10459,55,,,10457.5
0,20900,VOLCANIC_ROCK,10454,146,,,,,10456,103,10457,43,,,10455
0,21000,VOLCANIC_ROCK,10449,116,10448,61,,,10451,177,,,,,10450
0,21100,VOLCANIC_ROCK,10451,170,,,,,10453,120,10454,50,,,10452
0,21200,VOLCANIC_ROCK,10454,142,10453,72,,,10455,134,10456,72,,,10454.5
0,21300,VOLCANIC_ROCK,10460,146,10459,74,,,10461,146,10462,74,,,10460.5
0,21400,VOLCANIC_ROCK,10461,146,10460,79,,,10462,146,10463,79,,,10461.5
0,21500,VOLCANIC_ROCK,10457,166,,,,,10459,111,10460,55,,,10458
0,21600,VOLCANIC_ROCK,10456,118,10455,47,,,10458,165,,,,,10457
0,21700,VOLCANIC_ROCK,10454,138,10453,44,,,10456,182,,,,,10455
0,21800,VOLCANIC_ROCK,10457,103,10456,73,,,10458,103,10459,73,,,10457.5
0,21900,VOLCANIC_ROCK,10456,146,10455,48,,,10457,146,10458,48,,,10456.5
0,22000,VOLCANIC_ROCK,10455,100,10454,65,,,10457,165,,,,,10456
0,22100,VOLCANIC_ROCK,10458,116,10457,47,,,10459,116,10460,47,,,10458.5
0,22200,VOLCANIC_ROCK,10457,121,10456,74,,,10458,121,10459,74,,,10457.5
0,22300,VOLCANIC_ROCK,10452,113,10451,65,,,10453,113,10454,65,,,10452.5
0,22400,VOLCANIC_ROCK,10452,105,10451,44,,,10453,115,10454,44,,,10452.5
0,22500,VOLCANIC_ROCK,10455,136,10454,46,,,10457,182,,,,,10456
0,22600,VOLCANIC_ROCK,10462,135,10461,68,,,10463,135,10464,68,,,10462.5
0,22700,VOLCANIC_ROCK,10472,194,,,,,10474,143,10475,51,,,10473
0,22800,VOLCANIC_ROCK,10480,2,10479,142,10478,77,10481,219,,,,,10480.5
0,22900,VOLCANIC_ROCK,10475,171,,,,,10477,130,10478,41,,,10476
0,23000,VOLCANIC_ROCK,10483,129,10482,63,,,10485,192,,,,,10484
0,23100,VOLCANIC_ROCK,10478,122,10477,68,,,10479,122,10480,68,,,10478.5
0,23200,VOLCANIC_ROCK,10474,144,10473,73,,,10475,144,10476,73,,,10474.5
0,23300,VOLCANIC_ROCK,10474,147,10473,49,,,10476,147,10477,49,,,10475
0,23400,VOLCANIC_ROCK,10473,112,10472,50,,,10474,112,10475,50,,,10473.5
0,23500,VOLCANIC_ROCK,10471,140,10470,60,,,10473,140,10474,60,,,10472
0,23600,VOLCANIC_ROCK,10478,111,10477,52,,,10479,111,10480,52,,,10478.5
0,23700,VOLCANIC_ROCK,10481,118,10480,71,,,10482,118,10483,71,,,10481.5
0,23800,VOLCANIC_ROCK,10479,134,10478,47,,,10480,134,10481,47,,,10479.5
0,23900,VOLCANIC_ROCK,10477,122,10476,44,,,10479,171,,,,,10478
0,24000,VOLCANIC_ROCK,10478,139,10477,67,,,10479,139,10480,67,,,10478.5
0,24100,VOLCANIC_ROCK,10473,160,,,,,10475,112,10476,48,,,10474
0,24200,VOLCANIC_ROCK,10471,192,,,,,10473,150,10474,42,,,10472
0,24300,VOLCANIC_ROCK,10474,122,10473,59,,,10475,122,10476,59,,,10474.5
0,24400,VOLCANIC_ROCK,10474,117,10473,42,,,10475,117,10476,42,,,10474.5
0,24500,VOLCANIC_ROCK,10467,150,10466,69,,,10468,150,10469,69,,,10467.5
0,24600,VOLCANIC_ROCK,10464,130,10463,63,,,10466,193,,,,,10465
0,24700,VOLCANIC_ROCK,10459,141,10458,68,,,10460,141,10461,68,,,10459.5
0,24800,VOLCANIC_ROCK,10462,107,10461,51,,,10463,107,10464,51,,,10462.5
0,24900,VOLCANIC_ROCK,10462,131,10461,62,,,10464,193,,,,,10463
0,25000,VOLCANIC_ROCK,10467,138,10466,62,,,10468,138,10469,62,,,10467.5
0,25100,VOLCANIC_ROCK,10470,135,10469,68,,,10472,135,10473,68,,,10471
0,25200,VOLCANIC_ROCK,10471,141,10470,70,,,10472,141,10473,70,,,10471.5
0,25300,VOLCANIC_ROCK,10467,118,10466,59,,,10468,118,10469,59,,,10467.5
0,25400,VOLCANIC_ROCK,10465,103,10464,58,,,10466,103,10467,58,,,10465.5
0,25500,VOLCANIC_ROCK,10465,110,10464,62,,,10467,172,,,,,10466
0,25600,VOLCANIC_ROCK,10462,145,10461,56,,,10464,145,10465,56,,,10463
0,25700,VOLCANIC_ROCK,10464,150,10463,64,,,10465,150,10466,64,,,10464.5
0,25800,VOLCANIC_ROCK,10465,106,10464,57,,,10466,106,10467,57,,,10465.5
0,25900,VOLCANIC_ROCK,10462,139,10461,51,,,10463,139,10464,51,,,10462.5
0,26000,VOLCANIC_ROCK,10465,136,10464,73,,,10466,143,10467,73,,,10465.5
0,26100,VOLCANIC_ROCK,10459,124,10458,58,,,10461,182,,,,,10460
0,26200,VOLCANIC_ROCK,10459,146,10458,75,,,10460,146,10461,75,,,10459.5
0,26300,VOLCANIC_ROCK,10456,119,10455,54,,,10457,114,10458,54,,,10456.5
0,26400,VOLCANIC_ROCK,10462,176,,,,,10464,121,10465,55,,,10463
0,26500,VOLCANIC_ROCK,10460,150,10459,73,,,10462,144,10463,73,,,10461
0,26600,VOLCANIC_ROCK,10460,104,10459,68,,,10462,172,,,,,10461
0,26700,VOLCANIC_ROCK,10464,127,10463,68,,,10465,127,10466,68,,,10464.5
0,26800,VOLCANIC_ROCK,10467,149,10466,75,,,10468,149,10469,75,,,10467.5
0,26900,VOLCANIC_ROCK,10463,101,10462,55,,,10464,101,10465,55,,,10463.5
0,27000,VOLCANIC_ROCK,10457,102,10456,60,,,10459,162,,,,,10458
0,27100,VOLCANIC_ROCK,10457,194,,,,,10459,126,10460,68,,,10458
0,27200,VOLCANIC_ROCK,10463,100,10462,71,,,10465,100,10466,71,,,10464
0,27300,VOLCANIC_ROCK,10461,137,10460,45,,,10463,182,,,,,10462
0,27400,VOLCANIC_ROCK,10459,160,,,,,10461,114,10462,46,,,10460
0,27500,VOLCANIC_ROCK,10457,115,10456,78,,,10458,125,10459,78,,,10457.5
0,27600,VOLCANIC_ROCK,10454,145,10453,48,,,10455,145,10456,48,,,10454.5
0,27700,VOLCANIC_ROCK,10450,136,10449,80,,,10451,136,10452,80,,,10450.5
0,27800,VOLCANIC_ROCK,10437,213,,,,,10439,142,10440,71,,,10438
0,27900,VOLCANIC_ROCK,10441,162,,,,,10443,108,10444,54,,,10442
0,28000,VOLCANIC_ROCK,10442,172,,,,,10444,102,10445,70,,,10443
0,28100,VOLCANIC_ROCK,10441,140,10440,70,,,10442,140,10443,70,,,10441.5
0,28200,VOLCANIC_ROCK,10443,112,10442,42,,,10445,154,,,,,10444
0,28300,VOLCANIC_ROCK,10433,112,10432,67,,,10434,117,10435,67,,,10433.5
0,28400,VOLCANIC_ROCK,10440,128,10439,55,,,10441,120,10442,55,,,10440.5
0,28500,VOLCANIC_ROCK,10439,103,10438,68,,,10441,171,,,,,10440
0,28600,VOLCANIC_ROCK,10436,112,10435,56,,,10438,168,,,,,10437
0,28700,VOLCANIC_ROCK,10441,137,10440,65,,,10443,202,,,,,10442
0,28800,VOLCANIC_ROCK,10439,152,,,,,10441,112,10442,40,,,10440
0,28900,VOLCANIC_ROCK,10445,141,10444,55,,,10447,196,,,,,10446
0,29000,VOLCANIC_ROCK,10444,213,,,,,10446,149,10447,64,,,10445
0,29100,VOLCANIC_ROCK,10441,150,10440,76,,,10442,150,10443,76,,,10441.5
0,29200,VOLCANIC_ROCK,10442,129,10441,64,,,10444,193,,,,,10443
0,29300,VOLCANIC_ROCK,10448,103,10447,77,,,10450,180,,,,,10449
0,29400,VOLCANIC_ROCK,10449,128,10448,48,,,10450,128,10451,48,,,10449.5
0,29500,VOLCANIC_ROCK,10445,140,10444,76,,,10446,140,10447,76,,,10445.5
0,29600,VOLCANIC_ROCK,10439,138,10438,64,,,10441,202,,,,,10440
0,29700,VOLCANIC_ROCK,10439,186,,,,,10441,121,10442,65,,,10440
0,29800,VOLCANIC_ROCK,10443,140,10442,71,,,10445,140,10446,71,,,10444
0,29900,VOLCANIC_ROCK,10443,135,10442,76,,,10444,135,10445,76,,,10443.5
0,30000,VOLCANIC_ROCK,10443,133,10442,70,,,10445,133,10446,70,,,10444
0,30100,VOLCANIC_ROCK,10440,141,10439,41,,,10441,150,10442,41,,,10440.5
0,30200,VOLCANIC_ROCK,10433,104,10432,59,,,10434,104,10435,59,,,10433.5
0,30300,VOLCANIC_ROCK,10435,5,10434,151,,,10436,101,10437,50,,,10435.5
0,30400,VOLCANIC_ROCK,10431,142,10430,40,,,10432,135,10433,40,,,10431.5
0,30500,VOLCANIC_ROCK,10431,188,,,,,10432,5,10433,143,10434,45,10431.5
0,30600,VOLCANIC_ROCK,10426,189,,,,,10428,132,10429,57,,,10427
