day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price
-1,10200,DJEMBES,13450,55,,,,,13452,55,,,,,13451
-1,10300,DJEMBES,13450,76,,,,,13451,76,,,,,13450.5
-1,10400,DJEMBES,13449,52,,,,,13450,52,,,,,13449.5
-1,10500,DJEMBES,13450,21,13449,35,,,13451,56,,,,,13450.5
-1,10600,DJEMBES,13450,55,,,,,13451,55,,,,,13450.5
-1,10700,DJEMBES,13450,24,13449,41,,,13451,65,,,,,13450.5
-1,10800,DJEMBES,13450,17,13449,42,,,13451,59,,,,,13450.5
-1,10900,DJEMBES,13451,32,13450,49,,,13452,74,,,,,13451.5
-1,11000,DJEMBES,13450,29,13449,48,,,13451,77,,,,,13450.5
-1,11100,DJEMBES,13450,49,,,,,13451,49,,,,,13450.5
-1,11200,DJEMBES,13450,20,13449,47,,,13451,67,,,,,13450.5
-1,11300,DJEMBES,13449,71,,,,,13451,71,,,,,13450
-1,11400,DJEMBES,13449,62,,,,,13450,23,13451,39,,,13449.5
-1,11500,DJEMBES,13450,52,,,,,13451,52,,,,,13450.5
-1,11600,DJEMBES,13450,53,,,,,13451,23,13452,30,,,13450.5
-1,11700,DJEMBES,13450,69,,,,,13452,69,,,,,13451
-1,11800,DJEMBES,13451,20,13450,45,,,13452,65,,,,,13451.5
-1,11900,DJEMBES,13451,22,13450,40,,,13452,62,,,,,13451.5
-1,12000,DJEMBES,13450,68,,,,,13451,21,13452,47,,,13450.5
-1,12100,DJEMBES,13449,61,,,,,13450,61,,,,,13449.5
-1,12200,DJEMBES,13448,73,,,,,13450,73,,,,,13449
-1,12300,DJEMBES,13450,57,,,,,13451,21,13452,36,,,13450.5
-1,12400,DJEMBES,13452,54,,,,,13454,54,,,,,13453
-1,12500,DJEMBES,13453,62,,,,,13454,18,13455,44,,,13453.5
-1,12600,DJEMBES,13452,50,,,,,13453,50,,,,,13452.5
-1,12700,DJEMBES,13452,66,,,,,13454,66,,,,,13453
-1,12800,DJEMBES,13453,56,,,,,13454,56,,,,,13453.5
-1,12900,DJEMBES,13454,28,13453,50,,,13455,78,,,,,13454.5
-1,13000,DJEMBES,13453,63,,,,,13455,63,,,,,13454
-1,13100,DJEMBES,13452,62,,,,,13454,62,,,,,13453
-1,13200,DJEMBES,13453,61,,,,,13455,61,,,,,13454
-1,13300,DJEMBES,13455,22,13454,38,,,13456,60,,,,,13455.5
-1,13400,DJEMBES,13454,62,,,,,13455,62,,,,,13454.5
-1,13500,DJEMBES,13455,34,13454,34,,,13456,63,,,,,13455.5
-1,13600,DJEMBES,13454,55,,,,,13455,55,,,,,13454.5
-1,13700,DJEMBES,13454,52,,,,,13456,52,,,,,13455
-1,13800,DJEMBES,13454,51,,,,,13455,51,,,,,13454.5
-1,13900,DJEMBES,13454,69,,,,,13455,69,,,,,13454.5
-1,14000,DJEMBES,13453,50,,,,,13455,50,,,,,13454
-1,14100,DJEMBES,13454,63,,,,,13455,29,13456,34,,,13454.5
-1,14200,DJEMBES,13454,58,,,,,13456,58,,,,,13455
-1,14300,DJEMBES,13454,66,,,,,13455,66,,,,,13454.5
-1,14400,DJEMBES,13454,67,,,,,13455,67,,,,,13454.5
-1,14500,DJEMBES,13454,66,,,,,13455,66,,,,,13454.5
-1,14600,DJEMBES,13454,67,,,,,13455,67,,,,,13454.5
-1,14700,DJEMBES,13454,59,,,,,13455,19,13456,40,,,13454.5
-1,14800,DJEMBES,13454,47,,,,,13456,47,,,,,13455
-1,14900,DJEMBES,13453,63,,,,,13455,63,,,,,13454
-1,15000,DJEMBES,13454,10,13453,77,,,13455,77,,,,,13454.5
-1,15100,DJEMBES,13454,77,,,,,13455,29,13456,48,,,13454.5
-1,15200,DJEMBES,13454,53,,,,,13455,23,13456,30,,,13454.5
-1,15300,DJEMBES,13453,47,,,,,13454,47,,,,,13453.5
-1,15400,DJEMBES,13453,62,,,,,13454,62,,,,,13453.5
-1,15500,DJEMBES,13453,58,,,,,13455,62,,,,,13454
-1,15600,DJEMBES,13453,73,,,,,13455,73,,,,,13454
-1,15700,DJEMBES,13454,70,,,,,13455,26,13456,44,,,13454.5
-1,15800,DJEMBES,13453,75,,,,,13455,75,,,,,13454
-1,15900,DJEMBES,13454,75,,,,,13455,26,13456,49,,,13454.5
-1,16000,DJEMBES,13455,15,13454,31,,,13456,46,,,,,13455.5
-1,16100,DJEMBES,13454,17,13453,39,,,13455,56,,,,,13454.5
-1,16200,DJEMBES,13454,63,,,,,13455,21,13456,42,,,13454.5
-1,16300,DJEMBES,13453,55,,,,,13454,18,13455,37,,,13453.5
-1,16400,DJEMBES,13454,30,13453,46,,,13455,76,,,,,13454.5
-1,16500,DJEMBES,13454,65,,,,,13455,28,13456,37,,,13454.5
-1,16600,DJEMBES,13455,15,13454,39,,,13456,54,,,,,13455.5
-1,16700,DJEMBES,13454,52,,,,,13455,52,,,,,13454.5
-1,16800,DJEMBES,13454,64,,,,,13455,64,,,,,13454.5
-1,16900,DJEMBES,13454,46,,,,,13455,16,13456,30,,,13454.5
-1,17000,DJEMBES,13454,64,,,,,13456,64,,,,,13455
-1,17100,DJEMBES,13454,61,,,,,13455,61,,,,,13454.5
-1,17200,DJEMBES,13455,70,,,,,13456,62,,,,,13455.5
-1,17300,DJEMBES,13456,63,,,,,13457,26,13458,37,,,13456.5
-1,17400,DJEMBES,13454,69,,,,,13455,24,13456,45,,,13454.5
-1,17500,DJEMBES,13454,64,,,,,13456,64,,,,,13455
-1,17600,DJEMBES,13454,67,,,,,13456,67,,,,,13455
-1,17700,DJEMBES,13459,18,13458,42,,,13460,60,,,,,13459.5
-1,17800,DJEMBES,13455,47,,,,,13457,47,,,,,13456
-1,17900,DJEMBES,13455,67,,,,,13457,67,,,,,13456
-1,18000,DJEMBES,13458,9,13457,68,,,13459,68,,,,,13458.5
-1,18100,DJEMBES,13456,73,,,,,13457,73,,,,,13456.5
-1,18200,DJEMBES,13455,65,,,,,13456,29,13457,36,,,13455.5
-1,18300,DJEMBES,13455,28,13454,49,,,13456,77,,,,,13455.5
-1,18400,DJEMBES,13454,64,,,,,13456,64,,,,,13455
-1,18500,DJEMBES,13455,58,,,,,13456,18,13457,40,,,13455.5
-1,18600,DJEMBES,13455,66,,,,,13456,66,,,,,13455.5
-1,18700,DJEMBES,13455,67,,,,,13456,67,,,,,13455.5
-1,18800,DJEMBES,13455,67,,,,,13457,67,,,,,13456
-1,18900,DJEMBES,13454,50,,,,,13455,50,,,,,13454.5
-1,19000,DJEMBES,13451,54,,,,,13452,23,13453,31,,,13451.5
-1,19100,DJEMBES,13450,60,,,,,13451,60,,,,,13450.5
-1,19200,DJEMBES,13451,56,,,,,13452,56,,,,,13451.5
-1,19300,DJEMBES,13451,30,13450,44,,,13452,74,,,,,13451.5
-1,19400,DJEMBES,13450,59,,,,,13452,59,,,,,13451
-1,19500,DJEMBES,13449,74,,,,,13450,28,13451,46,,,13449.5
-1,19600,DJEMBES,13450,66,,,,,13451,66,,,,,13450.5
-1,19700,DJEMBES,13450,64,,,,,13451,19,13452,45,,,13450.5
-1,19800,DJEMBES,13450,55,,,,,13452,55,,,,,13451
-1,19900,DJEMBES,13450,78,,,,,13451,78,,,,,13450.5
-1,20000,DJEMBES,13450,61,,,,,13451,61,,,,,13450.5
-1,20100,DJEMBES,13451,71,,,,,13452,71,,,,,13451.5
-1,20200,DJEMBES,13450,61,,,,,13451,25,13452,36,,,13450.5
-1,20300,DJEMBES,13451,22,13450,41,,,13452,63,,,,,13451.5
-1,20400,DJEMBES,13450,58,,,,,13452,58,,,,,13451
-1,20500,DJEMBES,13451,61,,,,,13452,61,,,,,13451.5
-1,20600,DJEMBES,13451,61,,,,,13452,21,13453,40,,,13451.5
-1,20700,DJEMBES,13450,59,,,,,13452,59,,,,,13451
-1,20800,DJEMBES,13450,68,,,,,13451,20,13452,48,,,13450.5
-1,20900,DJEMBES,13451,59,,,,,13453,59,,,,,13452
-1,21000,DJEMBES,13451,50,,,,,13453,50,,,,,13452
-1,21100,DJEMBES,13452,25,13451,33,,,13453,58,,,,,13452.5
-1,21200,DJEMBES,13452,68,,,,,13453,68,,,,,13452.5
-1,21300,DJEMBES,13451,45,,,,,13453,45,,,,,13452
-1,21400,DJEMBES,13451,66,,,,,13452,66,,,,,13451.5
-1,21500,DJEMBES,13451,62,,,,,13453,62,,,,,13452
-1,21600,DJEMBES,13452,57,,,,,13453,57,,,,,13452.5
-1,21700,DJEMBES,13451,62,,,,,13452,62,,,,,13451.5
-1,21800,DJEMBES,13451,16,13450,41,,,13452,57,,,,,13451.5
-1,21900,DJEMBES,13451,66,,,,,13452,66,,,,,13451.5
-1,22000,DJEMBES,13454,61,,,,,13455,61,,,,,13454.5
-1,22100,DJEMBES,13454,60,,,,,13455,60,,,,,13454.5
-1,22200,DJEMBES,13452,30,13451,34,,,13453,64,,,,,13452.5
-1,22300,DJEMBES,13451,73,,,,,13453,73,,,,,13452
-1,22400,DJEMBES,13453,71,,,,,13454,24,13455,47,,,13453.5
-1,22500,DJEMBES,13452,57,,,,,13454,57,,,,,13453
-1,22600,DJEMBES,13453,51,,,,,13454,21,13455,30,,,13453.5
-1,22700,DJEMBES,13453,72,,,,,13455,72,,,,,13454
-1,22800,DJEMBES,13453,67,,,,,13454,67,,,,,13453.5
-1,22900,DJEMBES,13451,19,13450,47,,,13452,66,,,,,13451.5
-1,23000,DJEMBES,13450,76,,,,,13452,76,,,,,13451
-1,23100,DJEMBES,13451,29,13450,49,,,13452,78,,,,,13451.5
-1,23200,DJEMBES,13451,63,,,,,13453,63,,,,,13452
-1,23300,DJEMBES,13452,61,,,,,13453,61,,,,,13452.5
-1,23400,DJEMBES,13451,64,,,,,13452,64,,,,,13451.5
-1,23500,DJEMBES,13450,72,,,,,13451,30,13452,42,,,13450.5
-1,23600,DJEMBES,13450,57,,,,,13451,57,,,,,13450.5
-1,23700,DJEMBES,13450,72,,,,,13451,72,,,,,13450.5
-1,23800,DJEMBES,13450,55,,,,,13451,55,,,,,13450.5
-1,23900,DJEMBES,13451,55,,,,,13453,55,,,,,13452
-1,24000,DJEMBES,13452,20,13451,44,,,13453,64,,,,,13452.5
-1,24100,DJEMBES,13451,71,,,,,13453,71,,,,,13452
-1,24200,DJEMBES,13451,66,,,,,13453,66,,,,,13452
-1,24300,DJEMBES,13450,49,,,,,13452,49,,,,,13451
-1,24400,DJEMBES,13450,61,,,,,13452,61,,,,,13451
-1,24500,DJEMBES,13451,75,,,,,13453,75,,,,,13452
-1,24600,DJEMBES,13452,28,13451,42,,,13453,70,,,,,13452.5
-1,24700,DJEMBES,13451,54,,,,,13453,54,,,,,13452
-1,24800,DJEMBES,13452,55,,,,,13453,55,,,,,13452.5
-1,24900,DJEMBES,13453,55,,,,,13454,23,13455,32,,,13453.5
-1,25000,DJEMBES,13454,60,,,,,13455,20,13456,40,,,13454.5
-1,25100,DJEMBES,13455,64,,,,,13456,24,13457,40,,,13455.5
-1,25200,DJEMBES,13455,55,,,,,13456,55,,,,,13455.5
-1,25300,DJEMBES,13455,60,,,,,13457,60,,,,,13456
-1,25400,DJEMBES,13455,56,,,,,13456,56,,,,,13455.5
-1,25500,DJEMBES,13455,73,,,,,13456,28,13457,45,,,13455.5
-1,25600,DJEMBES,13455,76,,,,,13457,76,,,,,13456
-1,25700,DJEMBES,13455,63,,,,,13456,30,13457,33,,,13455.5
-1,25800,DJEMBES,13455,76,,,,,13457,76,,,,,13456
-1,25900,DJEMBES,13456,68,,,,,13457,68,,,,,13456.5
-1,26000,DJEMBES,13457,56,,,,,13459,56,,,,,13458
-1,26100,DJEMBES,13458,19,13457,34,,,13459,53,,,,,13458.5
-1,26200,DJEMBES,13458,59,,,,,13460,59,,,,,13459
-1,26300,DJEMBES,13457,74,,,,,13458,24,13459,50,,,13457.5
-1,26400,DJEMBES,13457,46,,,,,13458,46,,,,,13457.5
-1,26500,DJEMBES,13457,20,13456,45,,,13458,65,,,,,13457.5
-1,26600,DJEMBES,13457,66,,,,,13458,28,13459,38,,,13457.5
-1,26700,DJEMBES,13457,53,,,,,13459,53,,,,,13458
-1,26800,DJEMBES,13459,58,,,,,13460,58,,,,,13459.5
-1,26900,DJEMBES,13458,65,,,,,13460,65,,,,,13459
-1,27000,DJEMBES,13459,74,,,,,13460,67,,,,,13459.5
-1,27100,DJEMBES,13458,56,,,,,13459,56,,,,,13458.5
-1,27200,DJEMBES,13458,62,,,,,13460,62,,,,,13459
-1,27300,DJEMBES,13458,15,13457,30,,,13459,45,,,,,13458.5
-1,27400,DJEMBES,13458,60,,,,,13459,29,13460,31,,,13458.5
-1,27500,DJEMBES,13458,65,,,,,13460,65,,,,,13459
-1,27600,DJEMBES,13458,15,13457,50,,,13459,65,,,,,13458.5
-1,27700,DJEMBES,13458,55,,,,,13459,66,,,,,13458.5
-1,27800,DJEMBES,13457,25,13456,41,,,13458,66,,,,,13457.5
-1,27900,DJEMBES,13459,55,,,,,13460,55,,,,,13459.5
-1,28000,DJEMBES,13460,19,13459,30,,,13461,49,,,,,13460.5
-1,28100,DJEMBES,13459,55,,,,,13461,55,,,,,13460
-1,28200,DJEMBES,13460,15,13459,36,,,13461,51,,,,,13460.5
-1,28300,DJEMBES,13460,71,,,,,13461,71,,,,,13460.5
-1,28400,DJEMBES,13459,59,,,,,13460,19,13461,40,,,13459.5
-1,28500,DJEMBES,13458,58,,,,,13460,58,,,,,13459
-1,28600,DJEMBES,13459,59,,,,,13460,15,13461,44,,,13459.5
-1,28700,DJEMBES,13459,50,,,,,13460,15,13461,35,,,13459.5
-1,28800,DJEMBES,13459,60,,,,,13461,60,,,,,13460
-1,28900,DJEMBES,13460,61,,,,,13461,17,13462,44,,,13460.5
-1,29000,DJEMBES,13461,69,,,,,13462,9,13463,69,,,13461.5
-1,29100,DJEMBES,13464,70,,,,,13465,70,,,,,13464.5
-1,29200,DJEMBES,13464,78,,,,,13465,78,,,,,13464.5
-1,29300,DJEMBES,13465,75,,,,,13467,75,,,,,13466
-1,29400,DJEMBES,13466,53,,,,,13467,53,,,,,13466.5
-1,29500,DJEMBES,13466,69,,,,,13467,23,13468,46,,,13466.5
-1,29600,DJEMBES,13465,22,13464,35,,,13466,57,,,,,13465.5
-1,29700,DJEMBES,13465,58,,,,,13466,24,13467,34,,,13465.5
-1,29800,DJEMBES,13465,66,,,,,13467,66,,,,,13466
-1,29900,DJEMBES,13466,59,,,,,13468,59,,,,,13467
-1,30000,DJEMBES,13465,70,,,,,13466,25,13467,45,,,13465.5
-1,30100,DJEMBES,13464,76,,,,,13465,76,,,,,13464.5
-1,30200,DJEMBES,13463,70,,,,,13464,70,,,,,13463.5
-1,30300,DJEMBES,13462,60,,,,,13463,60,,,,,13462.5
-1,30400,DJEMBES,13461,59,,,,,13462,59,,,,,13461.5
-1,30500,DJEMBES,13461,71,,,,,13462,21,13463,50,,,13461.5
-1,30600,DJEMBES,13461,55,,,,,13462,55,,,,,13461.5
-1,30700,DJEMBES,13462,19,13461,37,,,13463,56,,,,,13462.5
-1,30800,DJEMBES,13461,58,,,,,13462,15,13463,43,,,13461.5
-1,30900,DJEMBES,13461,65,,,,,13462,65,,,,,13461.5
-1,31000,DJEMBES,13461,54,,,,,13462,54,,,,,13461.5
-1,31100,DJEMBES,13460,29,13459,44,,,13461,73,,,,,13460.5
-1,31200,DJEMBES,13461,30,13460,45,,,13462,75,,,,,13461.5
-1,31300,DJEMBES,13461,63,,,,,13462,17,13463,46,,,13461.5
-1,31400,DJEMBES,13461,69,,,,,13462,24,13463,45,,,13461.5
-1,31500,DJEMBES,13459,65,,,,,13461,65,,,,,13460
-1,31600,DJEMBES,13459,62,,,,,13461,62,,,,,13460
-1,31700,DJEMBES,13459,73,,,,,13461,73,,,,,13460
-1,31800,DJEMBES,13459,70,,,,,13461,70,,,,,13460
-1,31900,DJEMBES,13460,59,,,,,13462,59,,,,,13461
-1,32000,DJEMBES,13460,61,,,,,13461,61,,,,,13460.5
-1,32100,DJEMBES,13459,28,13458,31,,,13460,59,,,,,13459.5
-1,32200,DJEMBES,13459,61,,,,,13460,61,,,,,13459.5
-1,32300,DJEMBES,13459,72,,,,,13460,72,,,,,13459.5
-1,32400,DJEMBES,13459,72,,,,,13461,72,,,,,13460
-1,32500,DJEMBES,13459,68,,,,,13461,68,,,,,13460
-1,32600,DJEMBES,13458,67,,,,,13459,67,,,,,13458.5
-1,32700,DJEMBES,13458,16,13457,49,,,13459,65,,,,,13458.5
-1,32800,DJEMBES,13457,56,,,,,13459,56,,,,,13458
-1,32900,DJEMBES,13457,55,,,,,13458,55,,,,,13457.5
-1,33000,DJEMBES,13458,24,13457,38,,,13459,62,,,,,13458.5
-1,33100,DJEMBES,13458,30,13457,36,,,13459,66,,,,,13458.5
-1,33200,DJEMBES,13456,56,,,,,13457,56,,,,,13456.5
-1,33300,DJEMBES,13455,22,13454,43,,,13456,65,,,,,13455.5
-1,33400,DJEMBES,13455,65,,,,,13456,65,,,,,13455.5
-1,33500,DJEMBES,13454,71,,,,,13456,71,,,,,13455
-1,33600,DJEMBES,13454,49,,,,,13456,49,,,,,13455
-1,33700,DJEMBES,13455,62,,,,,13456,62,,,,,13455.5
-1,33800,DJEMBES,13455,62,,,,,13456,62,,,,,13455.5
-1,33900,DJEMBES,13454,75,,,,,13455,30,13456,45,,,13454.5
-1,34000,DJEMBES,13454,75,,,,,13455,75,,,,,13454.5
-1,34100,DJEMBES,13454,56,,,,,13455,56,,,,,13454.5
-1,34200,DJEMBES,13453,58,,,,,13455,58,,,,,13454
-1,34300,DJEMBES,13454,23,13453,31,,,13455,54,,,,,13454.5
-1,34400,DJEMBES,13454,51,,,,,13455,51,,,,,13454.5
-1,34500,DJEMBES,13453,56,,,,,13455,56,,,,,13454
-1,34600,DJEMBES,13453,55,,,,,13454,23,13455,32,,,13453.5
-1,34700,DJEMBES,13453,48,,,,,13454,48,,,,,13453.5
-1,34800,DJEMBES,13452,58,,,,,13454,58,,,,,13453
-1,34900,DJEMBES,13452,38,,,,,13454,49,,,,,13453
-1,35000,DJEMBES,13451,69,,,,,13452,69,,,,,13451.5
-1,35100,DJEMBES,13451,61,,,,,13452,24,13453,37,,,13451.5
-1,35200,DJEMBES,13451,65,,,,,13452,65,,,,,13451.5
-1,35300,DJEMBES,13451,22,13450,40,,,13452,62,,,,,13451.5
-1,35400,DJEMBES,13450,60,,,,,13451,24,13452,36,,,13450.5
-1,35500,DJEMBES,13450,74,,,,,13452,74,,,,,13451
-1,35600,DJEMBES,13450,48,,,,,13451,48,,,,,13450.5
-1,35700,DJEMBES,13451,23,13450,32,,,13452,55,,,,,13451.5
-1,35800,DJEMBES,13450,62,,,,,13451,62,,,,,13450.5
-1,35900,DJEMBES,13449,76,,,,,13451,76,,,,,13450
-1,36000,DJEMBES,13449,61,,,,,13450,26,13451,35,,,13449.5
-1,36100,DJEMBES,13450,22,13449,39,,,13451,61,,,,,13450.5
-1,36200,DJEMBES,13450,59,,,,,13451,18,13452,41,,,13450.5
-1,36300,DJEMBES,13450,68,,,,,13451,22,13452,46,,,13450.5
-1,36400,DJEMBES,13451,23,13450,39,,,13452,62,,,,,13451.5
-1,36500,DJEMBES,13449,60,,,,,13450,27,13451,33,,,13449.5
-1,36600,DJEMBES,13449,25,13448,36,,,13450,61,,,,,13449.5
-1,36700,DJEMBES,13449,59,,,,,13450,59,,,,,13449.5
-1,36800,DJEMBES,13449,63,,,,,13450,16,13451,47,,,13449.5
-1,36900,DJEMBES,13449,77,,,,,13451,77,,,,,13450
-1,37000,DJEMBES,13449,52,,,,,13450,17,13451,35,,,13449.5
-1,37100,DJEMBES,13449,79,,,,,13450,79,,,,,13449.5
-1,37200,DJEMBES,13449,73,,,,,13450,73,,,,,13449.5
-1,37300,DJEMBES,13449,57,,,,,13450,57,,,,,13449.5
-1,37400,DJEMBES,13450,68,,,,,13451,68,,,,,13450.5
-1,37500,DJEMBES,13452,24,13451,41,,,13453,65,,,,,13452.5
